RAJ2000,DEJ2000,_2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg,tm_designation,gaia_source_id,kepid,nearest_neighbour
291.237692,44.587578,b'19245704+4435152',9.018,0.03,8.742,0.017,8.699,0.014,b'AAA',b'122',b'111',b'000',0,0,2MASS J19245704+4435152,2126241392589845504,8493735,1
291.260515,44.545494,b'19250252+4432437',9.666,0.023,9.431,0.019,9.38,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19250252+4432437,2126235207836940288,8493800,1
293.669721,44.582363,b'19344073+4434565',10.357,0.02,10.089,0.021,10.015,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19344073+4434565,2126414913569364992,8499940,1
292.285175,44.641228,b'19290844+4438284',8.529,0.03,8.157,0.021,8.09,0.015,b'AAA',b'112',b'111',b'000',0,0,2MASS J19290844+4438284,2126578942662817536,8561221,1
296.963389,44.614368,b'19475121+4436517',9.954,0.023,9.631,0.019,9.544,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19475121+4436517,2078963187175313920,8574769,1
298.173346,44.604675,b'19524160+4436168',7.986,0.018,7.803,0.024,7.768,0.02,b'AAA',b'111',b'111',b'000',0,0,2MASS J19524160+4436168,2079268297345363456,8579578,1
290.63484,44.743885,b'19223236+4444379',10.395,0.021,10.074,0.018,10.034,0.013,b'AAA',b'222',b'112',b'00c',0,0,2MASS J19223236+4444379,2127005518810597504,8621637,1
301.444903,44.793221,b'20054677+4447355',9.861,0.021,9.591,0.017,9.517,0.019,b'AAA',b'222',b'111',b'000',0,0,2MASS J20054677+4447355,2081926542812953344,8656342,1
286.286626,44.808609,b'19050879+4448309',10.127,0.021,9.827,0.017,9.765,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19050879+4448309,2106316145949683968,8677016,1
293.960764,44.88052,b'19355058+4452498',7.939,0.02,7.705,0.026,7.663,0.016,b'AAA',b'111',b'111',b'000',0,0,2MASS J19355058+4452498,2078408998952420224,8694723,1
294.518292,44.815262,b'19380439+4448549',9.682,0.024,9.429,0.018,9.335,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19380439+4448549,2079892515014976000,8696343,1
296.574276,44.827644,b'19461782+4449395',8.089,0.03,7.744,0.018,7.684,0.027,b'AAA',b'111',b'111',b'000',0,0,2MASS J19461782+4449395,2079719376294688000,8702606,1
284.793766,44.950485,b'18591050+4457017',8.983,0.02,8.71,0.027,8.681,0.016,b'AAA',b'112',b'111',b'000',0,0,2MASS J18591050+4457017,2106748395758012288,8738809,1
299.229696,44.937592,b'19565512+4456153',9.823,0.026,9.497,0.031,9.442,0.019,b'AAA',b'222',b'111',b'000',0,0,2MASS J19565512+4456153,2079149897992264576,8776961,1
284.230142,45.085968,b'18565523+4505094',10.705,0.021,10.442,0.018,10.406,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J18565523+4505094,2106805879600627840,8802782,1
291.319974,45.011681,b'19251679+4500420',10.207,0.022,9.89,0.018,9.852,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J19251679+4500420,2126634575376770944,8817551,1
284.315202,45.132263,b'18571564+4507561',9.919,0.021,9.576,0.018,9.519,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J18571564+4507561,2106760760964210432,8868481,1
300.868178,45.130619,b'20032836+4507502',9.092,0.019,8.809,0.017,8.735,0.019,b'AAA',b'222',b'111',b'000',0,0,2MASS J20032836+4507502,2082131704808550400,8915084,1
285.541266,45.277611,b'19020990+4516393',8.987,0.032,8.713,0.078,8.636,0.018,b'AAA',b'112',b'111',b'000',0,0,2MASS J19020990+4516393,2106390642162257536,8938364,1
286.77836,45.277672,b'19070680+4516396',8.879,0.026,8.69,0.053,8.612,0.012,b'AAA',b'112',b'111',b'000',0,0,2MASS J19070680+4516396,2106240558825758336,8940939,1
290.81935,45.244888,b'19231664+4514415',10.077,0.023,9.84,0.019,9.812,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J19231664+4514415,2127394097391997952,8950146,1
291.762978,45.262814,b'19270311+4515461',9.959,0.02,9.697,0.017,9.643,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19270311+4515461,2126658936431524992,8952800,1
292.978735,45.27906,b'19315489+4516446',9.608,0.021,9.42,0.019,9.329,0.019,b'AAA',b'222',b'111',b'000',0,0,2MASS J19315489+4516446,2126526514000401792,8956017,1
285.09976,45.317928,b'19002394+4519045',10.455,0.021,10.173,0.018,10.101,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19002394+4519045,2107132812510611456,9005973,1
293.060863,45.310692,b'19321460+4518384',7.69,0.029,7.407,0.023,7.372,0.029,b'AAA',b'111',b'111',b'000',0,0,2MASS J19321460+4518384,2126516412237386880,9025370,1
293.464269,45.307484,b'19335142+4518269',9.655,0.02,9.323,0.019,9.22,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19335142+4518269,2126472225614072192,9026479,1
293.549729,45.361534,b'19341193+4521415',9.899,0.021,9.558,0.017,9.488,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19341193+4521415,2127973230784130304,9026685,1
299.791334,45.391582,b'19590992+4523296',9.392,0.027,9.095,0.03,9.06,0.02,b'AAA',b'222',b'111',b'000',0,0,2MASS J19590992+4523296,2085187316339631104,9049593,1
300.217215,45.356098,b'20005213+4521219',10.348,0.018,10.063,0.017,10.005,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J20005213+4521219,2085178176649434752,9051235,1
284.372204,45.447857,b'18572932+4526522',10.542,0.022,10.296,0.018,10.261,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J18572932+4526522,2107192594157600000,9073645,1
284.548466,45.497635,b'18581163+4529514',9.943,0.02,9.498,0.018,9.416,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J18581163+4529514,2107146625125381504,9073950,1
293.474406,45.480385,b'19335385+4528493',10.152,0.02,9.914,0.018,9.875,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19335385+4528493,2128021884173682176,9093289,1
295.088353,45.489155,b'19402120+4529209',8.723,0.024,8.42,0.026,8.364,0.012,b'AAA',b'112',b'111',b'000',0,0,2MASS J19402120+4529209,2079984805272568192,9098294,1
300.0703,45.453609,b'20001687+4527129',8.341,0.019,8.13,0.029,8.13,0.015,b'AAA',b'112',b'111',b'000',0,0,2MASS J20001687+4527129,2085182265458274176,9116461,1
300.802682,45.439796,b'20031264+4526232',9.722,0.021,9.404,0.017,9.286,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J20031264+4526232,2082191662553312512,9119139,1
283.851318,45.543167,b'18552431+4532354',10.45,0.021,10.178,0.018,10.144,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J18552431+4532354,2106833397451084288,9138680,1
284.088606,45.514755,b'18562126+4530531',8.238,0.032,7.968,0.018,7.952,0.016,b'AAA',b'112',b'111',b'000',0,0,2MASS J18562126+4530531,2106822131756841600,9139151,1
284.092216,45.507019,b'18562213+4530252',7.441,0.024,7.246,0.017,7.231,0.016,b'AAA',b'111',b'111',b'000',0,0,2MASS J18562213+4530252,2106822131756839808,9139163,1
284.092216,45.507019,b'18562213+4530252',7.441,0.024,7.246,0.017,7.231,0.016,b'AAA',b'111',b'111',b'000',0,0,2MASS J18562213+4530252,2106822131755292032,9139163,0
284.092216,45.507019,b'18562213+4530252',7.441,0.024,7.246,0.017,7.231,0.016,b'AAA',b'111',b'111',b'000',0,0,2MASS J18562213+4530252,2106822131756839808,9139163,1
284.092216,45.507019,b'18562213+4530252',7.441,0.024,7.246,0.017,7.231,0.016,b'AAA',b'111',b'111',b'000',0,0,2MASS J18562213+4530252,2106822131755292032,9139163,0
286.655408,45.596039,b'19063729+4535457',10.059,0.021,9.785,0.017,9.705,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19063729+4535457,2106456337981602688,9143749,1
289.984682,45.507889,b'19195632+4530284',9.624,0.025,9.113,0.017,9.019,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J19195632+4530284,2127099290835610112,9150095,1
295.327444,45.543777,b'19411858+4532375',9.239,0.021,9.012,0.018,8.969,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19411858+4532375,2079988275606270720,9163769,1
283.226853,45.697723,b'18525444+4541518',10.061,0.022,9.572,0.018,9.534,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J18525444+4541518,2107035368292387840,9201604,1
283.519178,45.697659,b'18540460+4541515',9.269,0.022,9.038,0.018,8.985,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J18540460+4541515,2107026400400517248,9202077,1
283.519178,45.697659,b'18540460+4541515',9.269,0.022,9.038,0.018,8.985,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J18540460+4541515,2107026400397232512,9202077,0
283.519178,45.697659,b'18540460+4541515',9.269,0.022,9.038,0.018,8.985,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J18540460+4541515,2107026400400517248,9202077,1
283.519178,45.697659,b'18540460+4541515',9.269,0.022,9.038,0.018,8.985,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J18540460+4541515,2107026400397232512,9202077,0
284.783401,45.682262,b'18590801+4540561',9.553,0.021,9.238,0.018,9.188,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J18590801+4540561,2107175315507604352,9204313,1
285.938056,45.608387,b'19034513+4536301',8.213,0.018,8.056,0.016,8.067,0.02,b'AAA',b'111',b'111',b'000',0,0,2MASS J19034513+4536301,2106497157350919296,9206432,1
285.938056,45.608387,b'19034513+4536301',8.213,0.018,8.056,0.016,8.067,0.02,b'AAA',b'111',b'111',b'000',0,0,2MASS J19034513+4536301,2106497191710657920,9206432,0
285.938056,45.608387,b'19034513+4536301',8.213,0.018,8.056,0.016,8.067,0.02,b'AAA',b'111',b'111',b'000',0,0,2MASS J19034513+4536301,2106497157350919296,9206432,1
285.938056,45.608387,b'19034513+4536301',8.213,0.018,8.056,0.016,8.067,0.02,b'AAA',b'111',b'111',b'000',0,0,2MASS J19034513+4536301,2106497191710657920,9206432,0
294.637242,45.692459,b'19383293+4541328',9.831,0.021,9.575,0.017,9.527,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19383293+4541328,2080048954904573056,9225600,1
295.113232,45.696098,b'19402717+4541459',7.876,0.021,7.739,0.016,7.709,0.02,b'AAA',b'111',b'111',b'000',0,0,2MASS J19402717+4541459,2080040708566989568,9226926,1
284.666097,45.796574,b'18583986+4547476',10.208,0.021,9.871,0.018,9.817,0.017,b'AAA',b'222',b'111',b'000',0,0,2MASS J18583986+4547476,2107181049283909760,9266926,1
294.554554,45.777309,b'19381309+4546383',10.1,0.021,9.886,0.017,9.825,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19381309+4546383,2080052356518671104,9287845,1
295.094485,45.776695,b'19402267+4546361',8.684,0.024,8.42,0.033,8.36,0.012,b'AAA',b'112',b'111',b'000',0,0,2MASS J19402267+4546361,2080041533200733824,9289275,1
296.069361,45.703102,b'19441664+4542111',9.645,0.021,9.369,0.017,9.332,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19441664+4542111,2080192471233226752,9292130,1
284.707799,45.849358,b'18584987+4550576',10.237,0.021,10.019,0.018,9.952,0.017,b'AAA',b'222',b'111',b'000',0,0,2MASS J18584987+4550576,2107178682759063296,9328372,1
296.044531,45.889183,b'19441068+4553210',9.892,0.021,9.646,0.017,9.607,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19441068+4553210,2080195945866437504,9353712,1
296.094954,45.897762,b'19442278+4553519',10.001,0.021,9.552,0.017,9.461,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19442278+4553519,2080195567909323776,9353859,1
284.93112,45.960491,b'18594346+4557377',8.671,0.026,8.459,0.02,8.405,0.016,b'AAA',b'112',b'111',b'000',0,0,2MASS J18594346+4557377,2107174387794486528,9390670,1
287.354789,45.948662,b'19092514+4556551',10.367,0.021,10.087,0.023,9.983,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J19092514+4556551,2130312987226828672,9394953,1
294.486221,45.964512,b'19375669+4557522',9.705,0.022,9.426,0.018,9.375,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19375669+4557522,2128094451941001856,9410862,1
295.792814,45.987774,b'19431027+4559159',9.832,0.023,9.507,0.02,9.415,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19431027+4559159,2080386814211179264,9414381,1
295.802688,45.988075,b'19431264+4559170',8.661,0.024,8.457,0.018,8.407,0.012,b'AAA',b'112',b'111',b'000',0,0,2MASS J19431264+4559170,2080386917291928832,9414417,1
282.044943,46.067867,b'18481078+4604043',9.687,0.024,9.455,0.031,9.437,0.019,b'AAA',b'222',b'111',b'000',0,0,2MASS J18481078+4604043,2119091616368944512,9446628,1
285.211762,46.021362,b'19005082+4601169',9.985,0.025,9.681,0.018,9.601,0.019,b'AAA',b'222',b'111',b'000',0,0,2MASS J19005082+4601169,2107266471892854400,9451741,1
287.568459,46.008389,b'19101643+4600302',9.986,0.022,9.792,0.018,9.754,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J19101643+4600302,2130311376618559232,9455860,1
288.599673,46.031712,b'19142392+4601541',9.52,0.023,9.254,0.02,9.227,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J19142392+4601541,2127348089702807424,9457728,1
289.091562,46.057026,b'19162197+4603252',10.1,0.02,9.883,0.019,9.845,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19162197+4603252,2127361971037224960,9458636,1
293.434289,46.074993,b'19334422+4604299',9.465,0.021,9.223,0.019,9.141,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19334422+4604299,2128064352811206784,9468847,1
284.347195,46.184181,b'18572332+4611030',8.697,0.027,8.418,0.024,8.377,0.013,b'AAA',b'112',b'111',b'000',0,0,2MASS J18572332+4611030,2107241354924483584,9512063,1
297.748513,46.133514,b'19505964+4608006',10.637,0.021,10.394,0.017,10.339,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19505964+4608006,2079501569914792704,9542776,1
284.791009,46.28495,b'18590984+4617058',9.377,0.02,8.973,0.018,8.879,0.019,b'AAA',b'222',b'111',b'000',0,0,2MASS J18590984+4617058,2107287568772183168,9574283,1
287.637585,46.204414,b'19103302+4612158',9.445,0.021,9.239,0.02,9.191,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J19103302+4612158,2130320172711659136,9579208,1
288.48861,46.334644,b'19135726+4620047',9.004,0.039,8.781,0.018,8.719,0.014,b'AAA',b'112',b'111',b'000',0,0,2MASS J19135726+4620047,2130380989447773696,9641837,1
297.500354,46.380699,b'19500008+4622505',10.272,0.024,10.014,0.016,9.976,0.017,b'AAA',b'222',b'111',b'000',0,0,2MASS J19500008+4622505,2080281742132047616,9664694,1
282.750404,46.422485,b'18510009+4625209',8.356,0.02,8.09,0.023,8.07,0.026,b'AAA',b'111',b'111',b'00c',0,0,2MASS J18510009+4625209,2107491287660520832,9693187,1
284.593715,46.449776,b'18582249+4626591',10.756,0.021,10.506,0.018,10.454,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J18582249+4626591,2107342716152550272,9696358,1
285.077683,46.419605,b'19001864+4625105',9.381,0.021,9.181,0.015,9.109,0.019,b'AAA',b'222',b'111',b'000',0,0,2MASS J19001864+4625105,2107315365800640896,9697131,1
287.027636,46.454678,b'19080663+4627168',10.417,0.022,10.168,0.019,10.134,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J19080663+4627168,2130341093492322432,9700430,1
288.170549,46.400349,b'19124093+4624012',8.675,0.034,8.434,0.023,8.419,0.011,b'AAA',b'112',b'111',b'ss0',0,0,2MASS J19124093+4624012,2130384528501056000,9702369,1
288.170549,46.400349,b'19124093+4624012',8.675,0.034,8.434,0.023,8.419,0.011,b'AAA',b'112',b'111',b'ss0',0,0,2MASS J19124093+4624012,2130384528501056512,9702369,0
288.170549,46.400349,b'19124093+4624012',8.675,0.034,8.434,0.023,8.419,0.011,b'AAA',b'112',b'111',b'ss0',0,0,2MASS J19124093+4624012,2130384528501056000,9702369,1
288.170549,46.400349,b'19124093+4624012',8.675,0.034,8.434,0.023,8.419,0.011,b'AAA',b'112',b'111',b'ss0',0,0,2MASS J19124093+4624012,2130384528501056512,9702369,0
288.399718,46.439564,b'19133593+4626224',9.556,0.023,9.237,0.019,9.172,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J19133593+4626224,2130382810514215040,9702752,1
283.032432,46.510105,b'18520778+4630363',10.049,0.02,9.828,0.019,9.772,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J18520778+4630363,2107484072115552384,9754284,1
284.959663,46.587448,b'18595031+4635148',9.947,0.024,9.66,0.017,9.582,0.013,b'AAA',b'222',b'111',b'000',0,0,2MASS J18595031+4635148,2107318973573441920,9757640,1
294.827243,46.562862,b'19391853+4633463',10.574,0.021,10.314,0.017,10.261,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19391853+4633463,2080100047836107264,9778067,1
298.058558,46.566074,b'19521405+4633578',10.346,0.022,10.109,0.016,10.049,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19521405+4633578,2085541286062447872,9787965,1
298.13623,46.578342,b'19523269+4634420',9.426,0.02,9.058,0.018,8.967,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19523269+4634420,2085539705514505344,9788260,1
298.963446,46.595585,b'19555122+4635441',9.899,0.023,9.671,0.031,9.547,0.021,b'AAA',b'222',b'111',b'000',0,0,2MASS J19555122+4635441,2085504628523653248,9791157,1
281.587056,46.635098,b'18462089+4638063',8.832,0.024,8.421,0.018,8.342,0.011,b'AAA',b'112',b'111',b'000',0,0,2MASS J18462089+4638063,2119190331895912064,9812421,1
281.587056,46.635098,b'18462089+4638063',8.832,0.024,8.421,0.018,8.342,0.011,b'AAA',b'112',b'111',b'000',0,0,2MASS J18462089+4638063,2119190331895910144,9812421,0
281.587056,46.635098,b'18462089+4638063',8.832,0.024,8.421,0.018,8.342,0.011,b'AAA',b'112',b'111',b'000',0,0,2MASS J18462089+4638063,2119190331895912064,9812421,1
281.587056,46.635098,b'18462089+4638063',8.832,0.024,8.421,0.018,8.342,0.011,b'AAA',b'112',b'111',b'000',0,0,2MASS J18462089+4638063,2119190331895910144,9812421,0
281.913455,46.686111,b'18473922+4641099',8.504,0.02,8.347,0.024,8.299,0.017,b'AAA',b'111',b'111',b'000',0,0,2MASS J18473922+4641099,2119147279145539584,9812850,1
287.084418,46.603573,b'19082026+4636128',10.102,0.022,9.914,0.018,9.881,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J19082026+4636128,2130437305059353472,9821513,1
286.843187,46.70723,b'19072236+4642260',10.142,0.021,9.882,0.018,9.815,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19072236+4642260,2130535741409724032,9880787,1
292.93687,46.708508,b'19314484+4642306',9.545,0.02,9.267,0.019,9.205,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19314484+4642306,2128296212325041664,9893470,1
296.554609,46.727516,b'19461310+4643390',9.659,0.021,9.152,0.017,9.037,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19461310+4643390,2080343074265951616,9903271,1
298.089799,46.798492,b'19522155+4647545',7.973,0.019,7.995,,7.825,,b'AUU',b'166',b'100',b'c00',0,0,2MASS J19522155+4647545,2085550876732282624,9908400,1
293.67919,46.852764,b'19344300+4651099',8.2,0.018,7.838,0.02,7.768,0.023,b'AAA',b'111',b'111',b'000',0,0,2MASS J19344300+4651099,2128215909315876352,9955598,1
296.338755,46.824924,b'19452130+4649297',10.099,0.021,9.789,0.017,9.718,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19452130+4649297,2080526486547555712,9962623,1
297.333218,46.826641,b'19491997+4649359',8.197,0.029,7.936,0.018,7.873,0.015,b'AAA',b'112',b'111',b'000',0,0,2MASS J19491997+4649359,2080308744582859008,9965715,1
288.118404,46.974735,b'19122841+4658290',10.457,0.02,10.285,0.019,10.241,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J19122841+4658290,2130788495944886400,10003270,1
293.77151,46.974842,b'19350516+4658294',8.984,0.027,8.802,0.018,8.741,0.015,b'AAA',b'122',b'111',b'000',0,0,2MASS J19350516+4658294,2128218559316957824,10016239,1
294.752748,46.901932,b'19390065+4654069',7.713,0.019,7.499,0.02,7.453,0.023,b'AAA',b'111',b'111',b'000',0,0,2MASS J19390065+4654069,2128527242906021504,10018963,1
295.039288,46.965988,b'19400942+4657575',9.167,0.034,8.847,0.017,8.763,0.014,b'AAA',b'122',b'111',b'000',0,0,2MASS J19400942+4657575,2128525494858229632,10019747,1
296.739589,46.950626,b'19465750+4657022',9.88,0.019,9.659,0.018,9.581,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19465750+4657022,2080369187667242624,10024648,1
296.739589,46.950626,b'19465750+4657022',9.88,0.019,9.659,0.018,9.581,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19465750+4657022,2080369187663079424,10024648,0
296.739589,46.950626,b'19465750+4657022',9.88,0.019,9.659,0.018,9.581,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19465750+4657022,2080369187667242624,10024648,1
296.739589,46.950626,b'19465750+4657022',9.88,0.019,9.659,0.018,9.581,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19465750+4657022,2080369187663079424,10024648,0
297.087199,46.963135,b'19482092+4657472',9.68,0.021,9.44,0.018,9.364,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19482092+4657472,2080360833946256128,10025841,1
297.087199,46.963135,b'19482092+4657472',9.68,0.021,9.44,0.018,9.364,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19482092+4657472,2080360838251219072,10025841,0
297.087199,46.963135,b'19482092+4657472',9.68,0.021,9.44,0.018,9.364,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19482092+4657472,2080360833946256128,10025841,1
297.087199,46.963135,b'19482092+4657472',9.68,0.021,9.44,0.018,9.364,0.016,b'AAA',b'222',b'111',b'000',0,0,2MASS J19482092+4657472,2080360838251219072,10025841,0
290.075761,47.04097,b'19201818+4702274',9.413,0.025,9.242,0.022,9.175,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19201818+4702274,2127826617779475840,10070754,1
291.632613,47.084751,b'19263182+4705051',10.501,0.02,10.189,0.017,10.147,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19263182+4705051,2129093461332571008,10074716,1
293.469909,47.045723,b'19335277+4702446',9.05,0.024,8.781,0.018,8.714,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19335277+4702446,2128409045404259328,10079226,1
294.140726,47.044964,b'19363377+4702418',10.267,0.025,10.037,0.021,9.996,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19363377+4702418,2128210209900730496,10081026,1
296.594741,47.035294,b'19462273+4702070',9.688,0.022,9.233,0.018,9.17,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19462273+4702070,2080557925708328832,10088136,1
281.12289,47.164894,b'18442949+4709536',10.478,0.021,10.217,0.02,10.184,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J18442949+4709536,2119221629322723200,10118942,1
286.775176,47.17775,b'19070604+4710399',8.85,0.026,8.716,0.018,8.633,0.012,b'AAA',b'112',b'111',b'000',0,0,2MASS J19070604+4710399,2130655141500562176,10129349,1
287.543466,47.160603,b'19101043+4709381',9.394,0.021,8.948,0.044,8.778,0.011,b'AAA',b'212',b'111',b'000',0,0,2MASS J19101043+4709381,2130478811623519232,10130853,1
294.285917,47.108768,b'19370862+4706315',9.632,0.021,9.344,0.017,9.278,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19370862+4706315,2128586655192626048,10147635,1
298.725735,47.145279,b'19545417+4708430',7.636,0.03,7.438,0.024,7.358,0.02,b'AAA',b'111',b'111',b'000',0,0,2MASS J19545417+4708430,2085664985422688896,10162436,1
281.323774,47.296635,b'18451770+4717478',9.877,0.021,9.653,0.023,9.584,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J18451770+4717478,2119596326566072448,10186764,1
294.377087,47.289928,b'19373050+4717237',9.774,0.02,9.611,0.018,9.532,0.015,b'AAA',b'222',b'111',b'000',0,0,2MASS J19373050+4717237,2128595416926640640,10214328,1
294.814228,47.24847,b'19391541+4714544',9.534,0.02,9.232,0.019,9.159,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19391541+4714544,2128555525269997568,10215584,1
291.362936,47.328716,b'19252710+4719433',9.914,0.02,9.461,0.019,9.38,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19252710+4719433,2129135070975727104,10272858,1
291.393215,47.377575,b'19253437+4722392',9.887,0.02,9.442,0.021,9.33,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19253437+4722392,2129135620732022656,10272923,1
291.524,47.358353,b'19260576+4721300',9.869,0.019,9.631,0.017,9.572,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J19260576+4721300,2129133146825997440,10273246,1
298.895821,47.378082,b'19553499+4722410',8.032,0.026,7.76,0.021,7.713,0.016,b'AAA',b'111',b'111',b'000',0,0,2MASS J19553499+4722410,2085674120815288576,10295224,1
298.895821,47.378082,b'19553499+4722410',8.032,0.026,7.76,0.021,7.713,0.016,b'AAA',b'111',b'111',b'000',0,0,2MASS J19553499+4722410,2085674125113326848,10295224,0
298.895821,47.378082,b'19553499+4722410',8.032,0.026,7.76,0.021,7.713,0.016,b'AAA',b'111',b'111',b'000',0,0,2MASS J19553499+4722410,2085674120815288576,10295224,1
298.895821,47.378082,b'19553499+4722410',8.032,0.026,7.76,0.021,7.713,0.016,b'AAA',b'111',b'111',b'000',0,0,2MASS J19553499+4722410,2085674125113326848,10295224,0
281.53414,47.49947,b'18460819+4729580',9.903,0.022,9.596,0.018,9.517,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J18460819+4729580,2119594093183142656,10319352,1
283.433164,47.408543,b'18534395+4724307',10.128,0.021,9.874,0.018,9.834,0.014,b'AAA',b'222',b'111',b'000',0,0,2MASS J18534395+4724307,2107649995291771392,10322381,1
284.367798,47.452103,b'18572827+4727075',10.545,0.022,10.309,0.019,10.231,0.017,b'AAA',b'222',b'111',b'000',0,0,2MASS J18572827+4727075,2131423906287203328,10324098,1
296.071613,47.419147,b'19441718+4725089',9.325,0.02,9.145,0.019,9.091,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19441718+4725089,2080628397532173568,10351059,1
297.559488,47.473679,b'19501427+4728252',8.298,0.021,8.114,0.021,8.057,0.014,b'AAA',b'112',b'111',b'000',0,0,2MASS J19501427+4728252,2086399420525476352,10355856,1
282.211885,47.577,b'18485085+4734372',10.075,0.021,9.785,0.018,9.765,0.011,b'AAA',b'222',b'111',b'000',0,0,2MASS J18485085+4734372,2119571381395987072,10385708,1
287.298645,47.57806,b'19091167+4734410',9.19,0.034,8.736,0.027,8.674,0.011,b'AAA',b'112',b'111',b'000',0,0,2MASS J19091167+4734410,2131050793887979520,10394814,1
289.270324,47.565434,b'19170487+4733555',10.692,0.021,10.481,0.017,10.455,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19170487+4733555,2127910558619585280,10398597,1
296.730809,47.579277,b'19465539+4734453',10.068,0.02,9.785,0.019,9.694,0.012,b'AAA',b'222',b'111',b'000',0,0,2MASS J19465539+4734453,2086580672447566464,10417911,1
