KIC,numax,enumax,Dnu,eDnu,Length,HBR,Teff_SDSS,eTeff_SDSS,[M/H]_SDSS,e[M/H]_SDSS,Radius_SDSS,+eRad_SDSS,-eRad_SDSS,syRad_SDSS,Mass_SDSS,+eMas_SDSS,-eMas_SDSS,syMas_SDSS,logg_SDSS,+elogg_SDSS,-elogg_SDSS,sylogg_SDSS,rho_SDSS,+erho_SDSS,-erho_SDSS,syrho_SDSS,Age_SDSS,+eAge_SDSS,-eAge_SDSS,syAge_SDSS,Teff_ASPC,eTeff_ASPC,[M/H]_ASPC,e[M/H]_ASPC,Radius_ASPC,+eRad_ASPC,-eRad_ASPC,syRad_ASPC,Mass_ASPC,+eMas_ASPC,-eMas_ASPC,syMas_ASPC,logg_ASPC,+elogg_ASPC,-elogg_ASPC,sylogg_ASPC,rho_ASPC,+erho_ASPC,-erho_ASPC,syrho_ASPC,Age_ASPC,+eAge_ASPC,-eAge_ASPC,syAge_ASPC,Gaia,Teff,e_Teff,D,+e_D,-e_D,R,+e_R,-e_R,AV,Evol,Bin,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,source_id_2,original_ext_source_id,angular_distance,gaia_astrometric_params,tmass_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,kic,gaia,tmass_source_id,RAJ2000,DEJ2000,_2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg,seis_logg_SDSS,seis_logg_err_SDSS,seis_logg_ASPC,seis_logg_err_ASPC,eAV,bc_K_SDSS,bc_K_err_SDSS,bc_G_SDSS,bc_G_err_SDSS,e_D,AK,eAK,luminosity_K_SDSS,luminosity_err_K_SDSS
7534011,1022.367,33.095,57.21,1.624,31.0,1.32,5491.0,60.0,0.292,0.099,1.899,0.04,-0.04,0.016,1.177,0.038,-0.044,0.021,3.95,0.011,-0.011,0.003,0.1714,0.0069370000000000005,-0.006831,0.00197,7.022,0.836,-0.6890000000000001,0.398,5366.2,69.27600000000001,0.292,0.099,1.88,0.041,-0.042,0.022,1.139,0.041,-0.044,0.036000000000000004,3.945,0.011,-0.011,0.004,0.1711,0.007102,-0.0068390000000000005,0.002158,7.985,0.995,-0.8540000000000001,0.988,2078205108264171008,5583,112,310.061,2.377,2.347,2.353,0.099,0.094,0.047,1,0,1635721458409799680,b'Gaia DR2 2078205108264171008',2078205108264171008,114655573,2015.5,293.64508193155467,0.0207188385512614,43.1847827968491,0.022268873356612283,3.1958185722389625,0.02475403787205973,129.10291999999998,-1.1070586280597987,0.04300042221010824,7.478019431370683,0.04214317191890536,-0.03380018,-0.15487051,-0.041678615,-0.116192885,0.33259323,-0.20643304,-0.21740977,-0.27351126,-0.063461095,0.022504251,246,246,237,9,14.23218,692.0515,0.0,0.0,31,True,285.15176,1.5737486661240545,0.005906303455489001,-0.094669506,28,15,0.03350745,0,31,True,245,1177515.0709847151,194.63643795918546,6049.8184,10.510949,30,597168.1432707501,416.8846999168365,1432.454,10.911146,29,819192.727660108,624.5193582005687,1311.7172,9.978455,1.2028389,0,0.9326916,0.40019703,0.53249454,-51.96102805607838,0.5669966565932653,5,5750.0,4.0,0.0,b'NOT_AVAILABLE',76.07504544686167,10.98873212103531,310.64955437582637,63.32556382612246,100001,5370.0,5168.3335,5504.0,,,,,,,200111,2.5113025,2.390511,2.7111063,4.7248707,4.6620610000000005,4.78768,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2078205108264171008',,2078205108264171008,b'19343482+4311051',0.03465503889307201,5,413102813,1,0,1,7534011,2078205108264171008,2MASS J19343482+4311051,293.6450890000001,43.184757,b'19343482+4311051',9.347000000000001,0.021,9.046,0.021,8.925,0.016,b'AAA',b'222',b'112',b'00c',0,0,3.9463228815262896,0.014867786239805897,3.9413305871378963,0.014942542801700709,0.04,1.608961600552907,0.03382700487248642,0.027956875701705217,0.028948308326532807,2.362,0.007567,0.00644,4.659469213075493,0.17773616090967487
7584900,322.994,3.648,21.795,0.271,1050.2,5.158,4955.0,71.0,0.284,0.101,3.632,0.106,-0.105,0.046,1.269,0.086,-0.083,0.036000000000000004,3.42,0.006,-0.006999999999999999,0.002,0.02647,0.0006657999999999999,-0.0006539,0.0001724,5.22,1.507,-1.138,0.381,4784.3,69.27600000000001,0.284,0.101,3.537,0.101,-0.097,0.081,1.188,0.079,-0.073,0.067,3.415,0.006,-0.006999999999999999,0.005,0.02684,0.0006487,-0.0006464999999999999,0.0003415,7.058,1.889,-1.508,1.561,2105185474338945408,4886,98,559.886,13.996,13.365,4.283,0.208,0.197,0.093,2,0,1635721458409799680,b'Gaia DR2 2105185474338945408',2105185474338945408,526273849,2015.5,282.3893098324809,0.032245058699388485,43.28173938538623,0.046652314096401776,1.7597744687360348,0.043987038142069855,40.00666,7.104586407968191,0.07097331670010612,-10.047079458762056,0.07903357460668196,0.0029628563,-0.10795454,-0.044912055,-0.058593016,0.4619656,-0.13823517,-0.22482319,-0.14145517,-0.073226765,0.12337006,256,256,249,7,28.837782,1593.9601,0.21516043928558595,25.059976637549035,31,True,19.187725,1.5438882121832869,0.010150449957230388,-0.025324068999999998,29,15,0.051770512000000005,0,33,False,262,567388.175393009,196.27708846869163,2890.7509999999997,11.303664999999999,27,248187.2837728033,662.9701645015248,374.35663,11.864438999999999,29,452714.4067809887,836.3141581958563,541.321,10.622359,1.2353125,0,1.2420797,0.56077385,0.6813059,35.81215380676093,2.154933874330299,11,5000.0,3.5,0.0,b'NOT_AVAILABLE',72.77466519122915,18.537962063469863,292.3626839494598,65.76196800520067,100001,4858.7734,4793.607,4902.0,,,,,,,200111,4.0564237,3.9851989999999997,4.1674633000000005,8.262053,7.9683009999999985,8.555804,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2105185474338945408',,2105185474338945408,b'18493343+4316544',0.1334296501637755,5,413328765,1,0,1,7584900,2105185474338945408,2MASS J18493343+4316544,282.389314,43.281791999999996,b'18493343+4316544',9.719,0.021,9.255,0.025,9.095,0.011000000000000001,b'AAA',b'222',b'111',b'000',0,0,3.4236066210815226,0.007177735636118841,3.4159939938269823,0.0071920007813901544,0.04,1.9129250623962024,0.043757152034545284,-0.09747974711672656,0.036854873273803615,13.6805,0.014973,0.00644,9.88594958004061,0.6368519628718293
7591963,1107.08,66.024,59.881,1.7,33.4,1.307,5966.0,61.0,0.011,0.1,1.833,0.042,-0.042,0.023,1.2,0.041,-0.047,0.032,3.99,0.014,-0.014,0.006,0.1945,0.00961,-0.009552,0.002803,5.297999999999999,0.644,-0.505,0.594,5774.8,69.27600000000001,0.011,0.1,1.803,0.045,-0.044,0.025,1.137,0.049,-0.05,0.044,3.981,0.014,-0.014,0.006999999999999999,0.1939,0.009872,-0.009369,0.002991,6.729,0.884,-0.782,0.994,2105752650540631552,5830,117,443.27,4.12,4.056,1.902,0.08199999999999999,0.078,0.093,1,0,1635721458409799680,b'Gaia DR2 2105752650540631552',2105752650540631552,666135140,2015.5,285.85270095472663,0.017214060327630388,43.21430671746014,0.019661673888846917,2.226641226222791,0.021020162355901328,105.92883,2.4754959301252883,0.03637912521142109,-9.048412575932932,0.03762928827266295,-0.14183949,-0.19967245,-0.106430136,0.06744984,0.36978543,-0.027189382999999998,-0.28887440000000003,-0.1754052,-0.11755828,-0.014098326000000001,266,266,260,6,7.2467704,455.18042,0.0,0.0,31,False,367.6947,1.6146259560832894,0.00502698742309905,0.091769546,30,17,0.030861514,0,32,False,272,470736.24179872655,127.30360581700194,3697.7449,11.506422,29,254972.0621121505,293.2040504786004,869.6062,11.835156,28,309323.79751979857,227.7626586910845,1358.0970000000002,11.035886999999999,1.1987517,0,0.7992697,0.3287344,0.47053528,-20.36790272252414,0.6942802889076062,9,6000.0,4.0,-0.25,b'NOT_AVAILABLE',73.6655716954338,16.162097521740332,298.22757528488665,65.1076145616451,100001,5832.0,5753.0,5857.0,,,,,,,200111,1.8937393,1.8776073,1.9461060000000001,3.7377064,3.673296,3.8021169,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2105752650540631552',,2105752650540631552,b'19032464+4312516',0.0539579235826608,5,413171576,1,0,1,7591963,2105752650540631552,2MASS J19032464+4312516,285.8526700000001,43.214335999999996,b'19032464+4312516',10.474,0.024,10.199,0.03,10.128,0.022000000000000002,b'AAA',b'222',b'111',b'000',0,0,3.998910966390603,0.026335168640331856,3.9918378157786805,0.02637038885376765,0.04,1.3361991027490163,0.032961015687023684,0.008225337849258468,0.03498298630413863,4.088,0.014973,0.00644,4.070485747140717,0.1681984995257075
7611858,1556.412,282.904,75.251,3.437,25.9,1.195,5926.0,58.0,0.021,0.099,1.54,0.059,-0.055,0.021,1.128,0.095,-0.054000000000000006,0.041,4.119,0.026,-0.028,0.006999999999999999,0.311,0.028460000000000006,-0.02775,0.004306,6.3439999999999985,1.095,-1.734,1.043,5755.2,69.27600000000001,0.021,0.099,1.506,0.057,-0.053,0.025,1.055,0.053,-0.05,0.048,4.105,0.026,-0.026,0.008,0.3088,0.02828,-0.02807,0.004304,8.566,1.359,-1.25,1.6269999999999998,2125884330490627328,5818,116,303.034,2.4730000000000003,2.439,1.537,0.066,0.062,0.093,1,0,1635721458409799680,b'Gaia DR2 2125884330490627328',2125884330490627328,1250282108,2015.5,293.15335091392535,0.021952602547084664,43.28651117046008,0.02476369353226736,3.2707166401564782,0.02702777795008749,121.01315,-28.927732152319752,0.04489076071517265,-2.5938541669273185,0.04414073213532557,-0.20684138,-0.26549256,-0.011175048,0.053825732,0.30646795,-0.07359600000000001,-0.3641406,-0.30469608,-0.09627166,-0.082413,222,222,206,16,6.895312,372.36334,0.0,0.0,31,True,341.91098,1.6051235109423885,0.006962627545593325,-0.07507156599999999,25,16,0.03416371,0,30,False,238,666848.0916899546,231.5822091857993,2879.5308,11.128299,28,355781.4302859738,221.84309526414447,1603.7526,11.47343,29,441633.58040337736,286.73584218095766,1540.2106,10.649264,1.1957971,0,0.82416534,0.34513092,0.47903442,-14.068517970531854,0.5713904247379888,8,6000.0,4.0,-0.25,b'NOT_AVAILABLE',76.002366348273,11.354252470167037,309.98044914961486,63.54728483071462,100001,5649.0,5571.5,5770.97,0.8037,0.54,1.0881,0.3995,0.293,0.5401,200111,1.6454054,1.5765886,1.6914991000000001,2.4838583,2.4497263,2.5179904,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2125884330490627328',,2125884330490627328,b'19323685+4317115',0.1263226480546129,5,413339757,1,0,1,7611858,2125884330490627328,2MASS J19323685+4317115,293.153569,43.286541,b'19323685+4317115',10.11,0.018000000000000002,9.834,0.017,9.766,0.02,b'AAA',b'222',b'111',b'000',0,0,4.145395730949257,0.07908140315420213,4.139045117614459,0.07909603974385833,0.04,1.359192206722945,0.03156823600703503,0.006883100838708582,0.03461816218509157,2.4560000000000004,0.014973,0.00644,2.5995312000075113,0.10009102781219838
7628676,478.644,14.229,29.245,0.433,26.1,4.142,5182.0,69.0,-0.07,0.1,3.117,0.093,-0.103,0.024,1.426,0.106,-0.115,0.031,3.603,0.01,-0.011,0.003,0.04704,0.001324,-0.0013,5.7770000000000025e-06,2.776,0.974,-0.635,0.257,5064.4,69.27600000000001,-0.07,0.1,3.024,0.108,-0.107,0.08800000000000001,1.3159999999999998,0.121,-0.114,0.102,3.595,0.011,-0.012,0.009000000000000001,0.04752,0.0013460000000000002,-0.001323,0.0004721,3.852,1.482,-1.05,1.212,2078549014888283520,5152,103,397.01,15.507,14.42,3.367,0.194,0.182,0.221,1,0,1635721458409799680,b'Gaia DR2 2078549014888283520',2078549014888283520,678337019,2015.5,297.47555349611,0.06758949036694452,43.20547302602705,0.10168515039105397,2.501934069242381,0.09545917020369407,26.209469,3.0108065106246333,0.14368008150571274,-4.870065942937536,0.17965691962107,0.19610524,0.23737937,-0.18050723,-0.22724539,0.39129123,-0.35112607,-0.34328082,-0.41630697,-0.054541665999999996,0.11915358,241,241,236,5,51.67733,4068.8193,0.4165710551255633,73.06394909562701,31,True,4.930228,1.6342703884748373,0.026904348594311827,-0.021272247999999997,27,15,0.10221084,0,29,False,258,913695.2486721152,1327.1858281806315,688.4456,10.786363,25,435474.090814877,439.1176383251511,991.7026,11.253983,28,706388.9147995507,845.3607784297483,835.60645,10.13931,1.2497197,1,1.1146726999999998,0.46761990000000003,0.64705276,-25.159109928074226,0.619485898533473,6,5500.0,4.5,0.0,b'NOT_AVAILABLE',77.43439408907817,8.538665005691486,316.33291994608084,62.29603277566915,100002,5055.3335,4878.61,5464.267,,,,,,,200111,3.2701094,2.7989688,3.5113144,6.292431400000001,6.001633,6.5832295,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2078549014888283520',,2078549014888283520,b'19495413+4312197',0.11255257369428824,5,413151025,1,0,1,7628676,2078549014888283520,2MASS J19495413+4312197,297.475576,43.20549000000001,b'19495413+4312197',9.345,0.021,8.917,0.018000000000000002,8.823,0.015,b'AAA',b'222',b'111',b'000',0,0,3.604151660352181,0.013886045834603232,3.599166956085268,0.013902704724160612,0.04,1.753984212816556,0.0409725433004252,-0.17116866074742448,0.03487170490296045,14.9635,0.035581,0.00644,7.53427741304501,0.645133426566024
7668623,806.936,29.594,45.663,0.605,87.2,1.793,6277.0,48.0,-0.004,0.1,2.291,0.045,-0.034,0.032,1.389,0.056,-0.047,0.053,3.859,0.011,-0.009000000000000001,0.006,0.1151,0.002847,-0.002794,0.001208,3.052,0.248,-0.266,0.259,6361.4,69.27600000000001,-0.004,0.1,2.3080000000000003,0.08900000000000001,-0.047,0.053,1.4240000000000002,0.177,-0.067,0.11,3.866,0.015,-0.012,0.012,0.1159,0.002924,-0.00288,0.001307,2.77,0.318,-0.8640000000000001,0.638,2105664174214656000,6225,124,243.954,1.136,1.128,2.491,0.105,0.1,0.048,1,0,1635721458409799680,b'Gaia DR2 2105664174214656000',2105664174214656000,970287830,2015.5,286.2608427782693,0.0170443419872635,43.379640074754704,0.018857995847722853,4.069377569669552,0.019186459643818137,212.09633,8.789079693740309,0.03804911368020589,7.767424678830521,0.03636477730123771,-0.089278564,-0.0686059,-0.2512253,0.03829717,0.21076576,-0.018770952,-0.37712562,-0.22373426,-0.05250807,-0.018843591,278,278,272,6,9.045454,534.25867,0.0,3.443475025138597e-15,31,True,265.6497,1.6290267442257833,0.0051127458325307285,0.025348943,32,17,0.03204996,0,36,False,292,3578202.0218074764,894.6304120181137,3999.6428,9.304203999999999,30,2014757.1393624826,3299.108499523007,610.69745,9.590832,29,2214908.9572384693,3202.262389553965,691.6700400000003,8.898530000000003,1.1820647,0,0.69230175,0.28662777,0.40567398,-59.3635853016428,9.154686509651834,5,6250.0,4.0,0.0,b'NOT_AVAILABLE',73.94235320801425,15.950377475694705,299.01272811395245,65.18941697618558,100001,6229.75,6136.0,6291.267,,,,,,,200111,2.4858747,2.4374976000000004,2.5624168,8.385629,8.310814,8.4604435,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2105664174214656000',,2105664174214656000,b'19050258+4322466',0.049209914295104136,5,413554426,1,0,1,7668623,2105664174214656000,2MASS J19050258+4322466,286.260771,43.379612,b'19050258+4322466',8.4,0.02,8.202,0.021,8.155,0.021,b'AAA',b'111',b'111',b'000',0,0,3.872605492296681,0.016559677028920278,3.8755057802424577,0.016645047515899073,0.04,1.1785844764844908,0.024787373737270482,0.04790999466534583,0.031032517155431982,1.132,0.0077280000000000005,0.00644,8.71511849303638,0.2778667776747485
7680114,1709.994,20.423,85.169,0.083,838.6,1.329,5800.0,56.0,0.058,0.1,1.409,0.018000000000000002,-0.016,0.014,1.096,0.046,-0.038,0.022,4.1789999999999985,0.006999999999999999,-0.006,0.004,0.3914,0.001141,-0.001104,0.005407,7.256,1.021,-1.137,0.83,5706.0,69.27600000000001,0.058,0.1,1.394,0.017,-0.016,0.023,1.06,0.04,-0.037000000000000005,0.045,4.174,0.006,-0.006,0.006,0.3911,0.0009476,-0.0008771000000000001,0.00525,8.544,1.232,-1.19,1.685,2126060458508752768,5811,116,171.22299999999996,0.6779999999999999,0.675,1.4340000000000002,0.059,0.056,0.055,0,0,1635721458409799680,b'Gaia DR2 2126060458508752768',2126060458508752768,1307265726,2015.5,290.98527476094137,0.01876607842856643,43.314865735591106,0.02642173753888283,5.810567621337406,0.02331128168314272,249.25988999999998,38.403078229287615,0.04108373406105846,63.34105429091095,0.049353490228493085,-0.045476045,0.06927878,-0.18174812,-0.04282817,-0.0013781962,-0.04009624,-0.45096368,-0.21210022,-0.0927447,-0.04802311,221,221,208,13,7.654428999999999,398.54388,0.0,0.0,31,False,293.7211,1.6160778515084384,0.0067088649063362545,0.051646262000000005,26,16,0.039894822999999996,0,29,False,235,1846301.0784156527,437.99504656439046,4215.347,10.02261,28,988834.7351794778,864.5422551245723,1143.7668,10.363579,26,1210788.814962259,1383.1242346385486,875.4013699999997,9.554249,1.1913677,1,0.80933,0.34096909999999997,0.4683609,-58.74058711136187,0.4014498793292566,5,5750.0,4.0,0.0,b'NOT_AVAILABLE',75.31968819044774,12.784155923618062,306.6360499709948,64.10858415075272,100002,5831.75,5754.3335,5858.75,0.47600000000000003,0.2333,0.6409999999999999,0.237,0.1067,0.3191,200111,1.4373236,1.4241063999999999,1.476258,2.1527789,2.1376150000000003,2.1679428,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2126060458508752768',,2126060458508752768,b'19235640+4318525',0.0852785254028269,5,413404710,1,0,1,7680114,2126060458508752768,2MASS J19235640+4318525,290.985011,43.314587,b'19235640+4318525',9.012,0.037000000000000005,8.725,0.024,8.673,0.011000000000000001,b'AAA',b'112',b'111',b'000',0,0,4.181598920135121,0.007005615506513666,4.1780508070141815,0.007185635426846389,0.04,1.4308575230929237,0.030454455509632706,0.03277121741585157,0.030503530924477544,0.6765,0.008855,0.00644,2.1140886513347796,0.06641653456999483
7700968,2069.664,425.841,101.902,4.9910000000000005,25.9,1.153,5982.0,75.0,-0.517,0.204,1.148,0.054000000000000006,-0.049,0.014,0.866,0.08199999999999999,-0.07,0.031,4.255,0.029,-0.03,0.006,0.5761,0.05938,-0.05058,0.0055520000000000005,10.7,2.636,-2.436,1.664,4970.0,180.0,-0.517,0.204,1.139,0.043,-0.04,0.064,0.835,0.038,-0.036000000000000004,0.126,4.246,0.027000000000000003,-0.027000000000000003,0.025,0.5648,0.05335,-0.052660000000000005,0.008951,15.52,0.7440000000000001,-1.508,14.499,2078741115879616768,5864,117,169.861,6.609,6.148,1.307,0.075,0.07,0.043,0,0,1635721458409799680,b'Gaia DR2 2078741115879616768',2078741115879616768,1210976429,2015.5,297.34192962311124,0.2093323705818533,43.333792078023,0.17536678033911346,5.888876876160232,0.22225369546854493,26.496192999999998,-32.070115356466516,0.4232639372887326,-18.059404191464324,0.3751398951715384,0.14851859,0.21287149,-0.29318112,-0.30190337,0.3971396,-0.35312673,-0.052872214,-0.3055869,-0.27654162,0.039631806,123,123,123,0,46.661095,3259.9570000000012,0.7194572908769014,88.6977794292506,31,False,1.7294968000000002,1.6556372963607704,0.05889605787217826,-0.085133865,14,12,0.22244723,0,18,True,143,1398683.4630887564,901.3718655044804,1551.7274,10.324067,15,752585.4525244636,1705.7704634322906,441.1997,10.659999000000001,16,932402.3205193392,887.2757777442225,1050.8596,9.837912,1.2046956,1,0.8220873,0.33593178,0.4861555,39.69513712256503,1.0596700871773777,4,5750.0,4.5,-0.5,b'NOT_AVAILABLE',77.49917255678831,8.686415479652423,316.2494251205411,62.452344699709904,100002,5816.6665,5796.0,5863.5,0.1105,0.017,0.4166,0.064,0.0079,0.2311,200111,1.2413132,1.2215629,1.2501811,1.5891104999999999,1.5211624,1.6570585999999998,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2078741115879616768',,2078741115879616768,b'19492212+4320020',0.08749700142349191,5,413449149,1,0,1,7700968,2078741115879616768,2MASS J19492212+4320020,297.342168,43.333889,b'19492212+4320020',9.256,0.022000000000000002,8.914,0.016,8.856,0.015,b'AAA',b'222',b'111',b'000',0,0,4.271213386710368,0.08949853548411818,4.230968376729384,0.08980214902219308,0.04,1.3151778312700133,0.04087739786201682,0.0019220520467628718,0.032490278673580265,6.3785,0.0069229999999999995,0.00644,1.9520252025502904,0.1665912934066772
7739672,1352.234,209.703,66.015,1.91,29.5,1.148,6069.0,55.0,0.085,0.099,1.733,0.05,-0.044,0.024,1.228,0.111,-0.057,0.046,4.0539999999999985,0.021,-0.021,0.009000000000000001,0.239,0.01391,-0.01238,0.00346,4.769,0.679,-1.301,0.916,5967.8,69.27600000000001,0.085,0.099,1.714,0.045,-0.042,0.023,1.189,0.053,-0.043,0.049,4.044,0.02,-0.017,0.01,0.2356,0.01548,-0.013669999999999998,0.004172,5.5120000000000005,0.708,-0.6970000000000001,1.3969999999999998,2105670530766283904,5955,119,334.098,2.0780000000000003,2.0580000000000003,1.78,0.07400000000000001,0.07,0.06,1,0,1635721458409799680,b'Gaia DR2 2105670530766283904',2105670530766283904,985783400,2015.5,286.3145026508642,0.015982118101418082,43.462532833101776,0.01853719341588995,2.9634555611216995,0.018712154748348614,158.37062,-7.261034689969683,0.03510912878151375,-16.050283182481927,0.03800060267957222,-0.09707302,-0.051879514,-0.06601080000000001,-0.062134866,0.21844155,-0.09748475,-0.29177547,-0.1588836,-0.08869173,-0.10005907,277,277,266,11,9.793733999999999,553.6952,0.0,0.0,31,True,332.00253,1.6292530066977786,0.00531023538503815,0.0054589784999999995,33,17,0.032835193,0,35,False,287,845226.9057566477,231.7059287389669,3647.8433,10.870933,25,464865.07492808974,448.02059419845176,1037.5975,11.183071,25,540623.9268924121,354.01643041395414,1527.1154,10.429682000000001,1.1896083,1,0.75338936,0.31213856,0.4412508,-3.792019852357452,0.4800743536135166,12,6250.0,4.0,-0.25,b'NOT_AVAILABLE',74.03751272785834,15.946072756913095,299.15503162615016,65.25894311459714,100002,5941.7,5715.937,6153.0,,,,,,,200111,1.8319608,1.7082987,1.9795331000000005,3.7685127,3.7230413,3.8139842000000006,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2105670530766283904',,2105670530766283904,b'19051549+4327454',0.07703893569603723,5,413746340,1,0,1,7739672,2105670530766283904,2MASS J19051549+4327454,286.314571,43.462624,b'19051549+4327454',9.931000000000001,0.019,9.701,0.019,9.626,0.012,b'AAA',b'222',b'111',b'000',0,0,4.0895007570039175,0.06751046983121904,4.0858493183167415,0.06752884525081941,0.04,1.2895663020836234,0.028754802417843926,0.041645311872639035,0.03238984862748092,2.0680000000000005,0.00966,0.00644,3.8140398895745165,0.12132771812873051
7747078,690.176,32.749,39.276,0.309,1045.7,2.201,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,,5709.3,69.27600000000001,-0.326,0.103,1.894,0.03,-0.03,0.024,1.058,0.045,-0.045,0.037000000000000005,3.907,0.006999999999999999,-0.006999999999999999,0.006999999999999999,0.1558,0.002248,-0.002168,0.002059,7.485,0.789,-0.738,0.98,2102818706842955904,5909,118,179.141,0.868,0.862,2.061,0.087,0.083,0.067,1,0,1635721458409799680,b'Gaia DR2 2102818706842955904',2102818706842955904,881565859,2015.5,289.72571380981213,0.021400800437667903,43.496146900652725,0.029493471054604183,5.552577902874083,0.0271709738692438,204.35696000000002,26.057248970308088,0.045615225269046544,-36.232138916391285,0.06006758130888775,-0.16810973,0.09997399,-0.08500524,-0.15724164,0.20979078,-0.18122257,-0.04638379,-0.16216487,-0.119623125,-0.20336147,185,185,181,4,6.2910275,321.38385,0.0,0.0,31,True,220.68473999999998,1.6077476843713132,0.006744781193901346,0.08004361,21,15,0.044803876,0,23,False,194,3275623.9165085563,717.6815141557976,4564.175,9.40013,22,1787515.2543542332,2683.0971057422194,666.2134,9.720763999999999,22,2122578.5880253976,4126.422093844675,514.38715,8.94476,1.1936944,0,0.77600384,0.3206339,0.45536995,-46.263619328507346,0.2778007140178028,6,5500.0,4.0,-0.25,b'NOT_AVAILABLE',75.09153478100401,13.690188942609256,304.76722565931647,64.57275196504013,100001,5715.4497,5567.0,5857.3335,1.1497,0.698,1.525,0.564,0.3406,0.7621,200111,2.0933123,1.9931269,2.2064414,4.2127376,4.17852,4.246955000000002,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2102818706842955904',,2102818706842955904,b'19185411+4329468',0.2618315536926559,5,413824099,1,0,1,7747078,2102818706842955904,2MASS J19185411+4329468,289.725462,43.496361,b'19185411+4329468',8.294,0.027000000000000003,8.052999999999999,0.024,7.976,0.021,b'AAA',b'111',b'111',b'000',0,0,3.801625342493257,0.021161438819958432,3.784141621968258,0.02119869776685137,0.04,1.2279187272454333,0.034450563341187734,0.04710218583879162,0.03379491324912507,0.865,0.010787000000000001,0.00644,5.310523041407286,0.20630790271519925
