KIC,Teff_SDSS,eTeff_SDSS,[M/H]_SDSS,e[M/H]_SDSS,Radius_SDSS,+eRad_SDSS,-eRad_SDSS,syRad_SDSS,Mass_SDSS,+eMas_SDSS,-eMas_SDSS,syMas_SDSS,logg_SDSS,+elogg_SDSS,-elogg_SDSS,sylogg_SDSS,rho_SDSS,+erho_SDSS,-erho_SDSS,syrho_SDSS,Age_SDSS,+eAge_SDSS,-eAge_SDSS,syAge_SDSS,Teff_ASPC,eTeff_ASPC,[M/H]_ASPC,e[M/H]_ASPC,Radius_ASPC,+eRad_ASPC,-eRad_ASPC,syRad_ASPC,Mass_ASPC,+eMas_ASPC,-eMas_ASPC,syMas_ASPC,logg_ASPC,+elogg_ASPC,-elogg_ASPC,sylogg_ASPC,rho_ASPC,+erho_ASPC,-erho_ASPC,syrho_ASPC,Age_ASPC,+eAge_ASPC,-eAge_ASPC,syAge_ASPC,Gaia,Teff,e_Teff,D,+e_D,-e_D,R,+e_R,-e_R,AV,Evol,Bin
7038145,6074.0,58.0,0.257,0.1,2.459,0.07200000000000001,-0.058,0.024,1.471,0.064,-0.051,0.043,3.823,0.016,-0.015,0.005,0.09879,0.004874,-0.004762,0.001206,2.905,0.239,-0.287,0.123,5884.7,69.27600000000001,0.257,0.1,2.441,0.054000000000000006,-0.053,0.026,1.4280000000000002,0.038,-0.045,0.047,3.816,0.013,-0.013,0.006,0.09794,0.004876,-0.004747,0.001326,3.268,0.294,-0.234,0.247,2077786503572675584,5976,120,621.9209999999998,8.927999999999997,8.702,2.47,0.109,0.104,0.166,1,0
7103006,6421.0,51.0,0.071,0.099,1.967,0.014,-0.016,0.011,1.5119999999999998,0.035,-0.037000000000000005,0.024,4.03,0.005,-0.006,0.002,0.1986,0.00124,-0.001327,0.001196,1.993,0.18600000000000005,-0.174,0.131,6331.6,69.27600000000001,0.071,0.099,1.966,0.014,-0.015,0.019,1.497,0.036000000000000004,-0.037000000000000005,0.052000000000000005,4.026,0.006,-0.006,0.006999999999999999,0.1971,0.001468,-0.001486,0.002298,2.158,0.23,-0.211,0.275,2105494780705108608,6344,127,156.705,0.597,0.595,1.955,0.08199999999999999,0.078,0.026,1,0
7106245,6074.0,54.0,-0.188,0.1,1.158,0.016,-0.016,0.009000000000000001,1.056,0.044,-0.043,0.013,4.333,0.006999999999999999,-0.006,0.004,0.6796,0.002623,-0.0027,0.005592,4.622,1.091,-0.872,0.611,5779.7,69.27600000000001,-0.188,0.1,1.124,0.018000000000000002,-0.017,0.016,0.96,0.046,-0.043,0.04,4.3180000000000005,0.006999999999999999,-0.006999999999999999,0.006999999999999999,0.6756,0.002137,-0.002338,0.0061600000000000005,8.776,1.915,-1.508,1.972,2102537128786078464,6068,212,198.471,0.8370000000000001,0.833,1.169,0.086,0.078,0.049,0,0
7107778,5129.0,82.0,0.034,0.1,2.929,0.085,-0.091,0.019,1.408,0.099,-0.103,0.016,3.652,0.009000000000000001,-0.009000000000000001,0.002,0.05599,0.001442,-0.0014,0.0002965,3.1660000000000004,1.033,-0.711,0.227,4967.6,69.27600000000001,0.034,0.1,2.822,0.08800000000000001,-0.084,0.07200000000000001,1.279,0.099,-0.091,0.084,3.643,0.009000000000000001,-0.009000000000000001,0.006999999999999999,0.05686,0.0014470000000000002,-0.001425,0.0006177,4.711,1.453,-1.098,1.247,2102899692744736512,5093,102,608.924,8.556000000000001,8.345,3.988,0.175,0.165,0.102,2,0
7133688,6400.0,63.0,0.028,0.1,1.932,0.057,-0.055,0.029,1.418,0.058,-0.078,0.057,4.015,0.019,-0.021,0.005,0.1949,0.01359,-0.01223,0.001294,2.474,0.713,-0.306,0.55,6343.6,69.27600000000001,0.028,0.1,1.93,0.058,-0.056,0.032,1.409,0.056,-0.103,0.08,4.011,0.02,-0.021,0.009000000000000001,0.1936,0.012980000000000002,-0.01246,0.0019920000000000003,2.633,0.979,-0.341,0.772,2077229429137530112,6381,128,450.794,7.502999999999999,7.2810000000000015,2.011,0.09,0.085,0.168,0,0
7174470,6119.0,84.0,0.192,0.1,2.266,0.081,-0.061,0.052000000000000005,1.412,0.194,-0.06,0.107,3.882,0.02,-0.018000000000000002,0.011,0.1228,0.005891,-0.00576,0.0014609999999999998,3.215,0.42,-1.101,0.458,5928.7,69.27600000000001,0.192,0.1,2.235,0.048,-0.046,0.021,1.355,0.041,-0.043,0.04,3.87,0.014,-0.014,0.008,0.1211,0.005802000000000001,-0.005672,0.002206,3.857,0.35100000000000003,-0.33,0.391,2104825040683103488,5990,120,401.229,3.583,3.53,2.299,0.097,0.092,0.109,1,0
7174707,5381.0,69.0,-0.006,0.1,2.133,0.024,-0.034,0.033,1.161,0.037000000000000005,-0.052000000000000005,0.038,3.844,0.006,-0.006,0.004,0.1197,0.0004569,-0.0004721999999999999,0.002234,6.3439999999999985,0.7709999999999999,-0.588,0.7140000000000001,5188.4,69.27600000000001,-0.006,0.1,2.079,0.031,-0.032,0.036000000000000004,1.084,0.046,-0.047,0.05,3.836,0.006,-0.006,0.006,0.1206,0.0005158,-0.0005431,0.001442,8.163,1.187,-0.97,1.412,2104827888243104128,5173,103,363.652,3.008,2.967,2.148,0.09,0.086,0.086,1,0
7206837,6392.0,59.0,0.128,0.1,1.5730000000000002,0.014,-0.014,0.011,1.355,0.039,-0.037000000000000005,0.033,4.176,0.006,-0.006,0.003,0.3482,0.002092,-0.001901,0.001738,2.352,0.304,-0.335,0.272,6282.3,69.27600000000001,0.128,0.1,1.5659999999999998,0.014,-0.014,0.012,1.327,0.038,-0.035,0.036000000000000004,4.171,0.006,-0.006,0.005,0.3454,0.001678,-0.001892,0.002716,2.756,0.343,-0.366,0.463,2077773790469159680,6305,126,195.037,1.048,1.04,1.631,0.068,0.064,0.04,1,0
7216846,5124.0,84.0,0.073,0.102,3.219,0.08900000000000001,-0.099,0.035,1.515,0.105,-0.118,0.049,3.6010000000000004,0.01,-0.011,0.004,0.04531,0.00105,-0.001042,6.939e-05,2.483,0.946,-0.5529999999999999,0.268,5007.2,69.27600000000001,0.073,0.102,3.143,0.08900000000000001,-0.1,0.087,1.42,0.106,-0.116,0.108,3.594,0.011,-0.012,0.009000000000000001,0.04566,0.001036,-0.00102,0.0003664,3.253,1.221,-0.797,1.005,2077251556809516160,5146,103,447.914,4.998,4.902,3.125,0.134,0.127,0.185,1,0
7264595,5778.0,59.0,-0.252,0.103,2.692,0.13,-0.127,0.039,1.3159999999999998,0.076,-0.07,0.04,3.696,0.025,-0.026,0.003,0.06719,0.007344,-0.006571,0.001043,3.232,0.511,-0.474,0.267,5509.7,69.27600000000001,-0.252,0.103,2.678,0.153,-0.138,0.043,1.283,0.093,-0.092,0.051,3.689,0.024,-0.026,0.005,0.06658,0.007256,-0.006991,0.0009282,3.543,0.877,-0.664,0.634,2105720764703967744,5647,113,531.457,6.678,6.5310000000000015,2.783,0.123,0.116,0.128,1,0
7282890,6341.0,47.0,-0.014,0.099,2.393,0.05,-0.092,0.056,1.596,0.045,-0.199,0.083,3.877,0.011,-0.014,0.006999999999999999,0.1156,0.002493,-0.002535,0.000902,1.977,0.911,-0.214,0.452,6110.3,69.27600000000001,-0.014,0.099,2.286,0.031,-0.032,0.053,1.362,0.041,-0.046,0.095,3.853,0.008,-0.008,0.009000000000000001,0.1139,0.002479,-0.002481,0.001097,3.41,0.305,-0.28,0.789,2125811350407022080,6384,128,218.383,1.133,1.125,2.436,0.102,0.097,0.043,0,0
7296438,5749.0,56.0,0.208,0.1,1.393,0.012,-0.017,0.016,1.159,0.03,-0.048,0.027000000000000003,4.213,0.005,-0.006999999999999999,0.003,0.4279,0.001276,-0.00191,0.00546,5.791,1.264,-0.6759999999999999,0.903,5628.3,69.27600000000001,0.208,0.1,1.379,0.019,-0.019,0.031,1.117,0.053,-0.046,0.075,4.207,0.009000000000000001,-0.008,0.009000000000000001,0.4263,0.002308,-0.001556,0.004794,7.12,1.5730000000000002,-1.371,2.5660000000000003,2077247876015217920,5808,116,166.22400000000005,0.716,0.7120000000000001,1.406,0.058,0.055,0.051,0,0
7341231,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,,5000.5,180.0,-1.968,0.204,2.657,0.049,-0.049,0.058,0.883,0.044,-0.043,0.057,3.535,0.006,-0.006,0.008,0.04708,0.0005388,-0.0005323999999999999,0.000177,8.468,1.5619999999999998,-1.247,1.859,2104987557947509888,5267,105,235.054,1.225,1.216,2.694,0.112,0.106,0.054000000000000006,1,0
7376493,5803.0,73.0,-0.123,0.101,1.494,0.031,-0.03,0.02,0.997,0.051,-0.046,0.03,4.087,0.01,-0.01,0.004,0.299,0.00815,-0.008124,0.0042840000000000005,9.506,1.349,-1.308,0.768,5396.8,69.27600000000001,-0.123,0.101,1.431,0.028,-0.026,0.037000000000000005,0.8759999999999999,0.042,-0.033,0.05,4.069,0.009000000000000001,-0.009000000000000001,0.008,0.2995,0.008389,-0.008586,0.005103,15.09,0.921,-1.264,2.5540000000000003,2078002214009736832,5629,113,321.456,2.5660000000000003,2.532,1.529,0.065,0.061,0.179,1,0
7383120,6048.0,58.0,-0.112,0.1,1.393,0.049,-0.047,0.023,1.105,0.069,-0.062,0.043,4.194,0.018000000000000002,-0.018000000000000002,0.003,0.4091,0.026330000000000003,-0.02611,0.006659,5.694,1.26,-1.213,1.074,6083.5,69.27600000000001,-0.112,0.1,1.398,0.048,-0.046,0.027000000000000003,1.119,0.067,-0.064,0.054000000000000006,4.195,0.018000000000000002,-0.018000000000000002,0.006,0.4084,0.02635,-0.02611,0.004874,5.2970000000000015,1.298,-1.111,1.288,2078704801941044864,6044,121,263.096,1.973,1.949,1.444,0.061,0.058,0.125,0,0
7386523,5796.0,67.0,-0.06,0.102,2.053,0.081,-0.076,0.018000000000000002,1.195,0.054000000000000006,-0.059,0.023,3.889,0.023,-0.024,0.003,0.1376,0.01241,-0.0118,0.001615,5.394,0.775,-0.608,0.339,5578.0,69.27600000000001,-0.06,0.102,2.021,0.087,-0.08,0.022,1.134,0.06,-0.059,0.033,3.88,0.022,-0.024,0.005,0.1368,0.01244,-0.01204,0.001916,6.595,0.996,-0.888,0.746,2078528983164632064,5787,116,500.644,6.074,5.9460000000000015,2.212,0.096,0.091,0.234,1,0
7429287,5802.0,60.0,-0.381,0.1,1.4980000000000002,0.031,-0.03,0.02,0.937,0.045,-0.043,0.028,4.058,0.01,-0.01,0.005,0.2784,0.008381999999999999,-0.008326,0.004884,10.55,1.235,-1.18,1.058,5667.5,69.27600000000001,-0.381,0.1,1.477,0.031,-0.03,0.045,0.8959999999999999,0.044,-0.043,0.065,4.052,0.01,-0.01,0.01,0.2783,0.008459999999999999,-0.00835,0.003598,12.55,1.465,-1.42,3.557,2105554360491288448,5617,112,328.045,2.4130000000000003,2.384,1.589,0.067,0.063,0.066,1,0
7448374,5676.0,59.0,0.107,0.1,2.315,0.034,-0.034,0.019,1.307,0.043,-0.039,0.02,3.824,0.008,-0.008,0.005,0.1052,0.002512,-0.002413,0.002043,4.291,0.302,-0.29100000000000004,0.258,5537.5,69.27600000000001,0.107,0.1,2.303,0.035,-0.037000000000000005,0.023,1.284,0.044,-0.042,0.03,3.822,0.008,-0.008,0.006,0.1052,0.002539,-0.002388,0.001686,4.589,0.376,-0.318,0.4370000000000001,2125855189133071616,5629,113,279.518,2.157,2.13,2.359,0.099,0.094,0.062,1,0
7529180,6682.0,58.0,-0.024,0.1,1.455,0.022,-0.022,0.024,1.352,0.045,-0.046,0.05,4.243,0.009000000000000001,-0.009000000000000001,0.004,0.4384,0.01173,-0.01167,0.00632,1.413,0.28600000000000003,-0.324,0.31,6468.8,69.27600000000001,-0.024,0.1,1.442,0.021,-0.021,0.019,1.2919999999999998,0.038,-0.041,0.053,4.231,0.009000000000000001,-0.009000000000000001,0.006999999999999999,0.43,0.01181,-0.01102,0.004372999999999999,2.127,0.3720000000000001,-0.335,0.526,2125912230597714944,6700,134,110.426,0.421,0.419,1.505,0.063,0.06,0.033,0,0
7534011,5491.0,60.0,0.292,0.099,1.899,0.04,-0.04,0.016,1.177,0.038,-0.044,0.021,3.95,0.011,-0.011,0.003,0.1714,0.0069370000000000005,-0.006831,0.00197,7.022,0.836,-0.6890000000000001,0.398,5366.2,69.27600000000001,0.292,0.099,1.88,0.041,-0.042,0.022,1.139,0.041,-0.044,0.036000000000000004,3.945,0.011,-0.011,0.004,0.1711,0.007102,-0.0068390000000000005,0.002158,7.985,0.995,-0.8540000000000001,0.988,2078205108264171008,5583,112,310.061,2.377,2.347,2.353,0.099,0.094,0.047,1,0
7584900,4955.0,71.0,0.284,0.101,3.632,0.106,-0.105,0.046,1.269,0.086,-0.083,0.036000000000000004,3.42,0.006,-0.006999999999999999,0.002,0.02647,0.0006657999999999999,-0.0006539,0.0001724,5.22,1.507,-1.138,0.381,4784.3,69.27600000000001,0.284,0.101,3.537,0.101,-0.097,0.081,1.188,0.079,-0.073,0.067,3.415,0.006,-0.006999999999999999,0.005,0.02684,0.0006487,-0.0006464999999999999,0.0003415,7.058,1.889,-1.508,1.561,2105185474338945408,4886,98,559.886,13.996,13.365,4.283,0.208,0.197,0.093,2,0
7591963,5966.0,61.0,0.011,0.1,1.833,0.042,-0.042,0.023,1.2,0.041,-0.047,0.032,3.99,0.014,-0.014,0.006,0.1945,0.00961,-0.009552,0.002803,5.297999999999999,0.644,-0.505,0.594,5774.8,69.27600000000001,0.011,0.1,1.803,0.045,-0.044,0.025,1.137,0.049,-0.05,0.044,3.981,0.014,-0.014,0.006999999999999999,0.1939,0.009872,-0.009369,0.002991,6.729,0.884,-0.782,0.994,2105752650540631552,5830,117,443.27,4.12,4.056,1.902,0.08199999999999999,0.078,0.093,1,0
7611858,5926.0,58.0,0.021,0.099,1.54,0.059,-0.055,0.021,1.128,0.095,-0.054000000000000006,0.041,4.119,0.026,-0.028,0.006999999999999999,0.311,0.028460000000000006,-0.02775,0.004306,6.3439999999999985,1.095,-1.734,1.043,5755.2,69.27600000000001,0.021,0.099,1.506,0.057,-0.053,0.025,1.055,0.053,-0.05,0.048,4.105,0.026,-0.026,0.008,0.3088,0.02828,-0.02807,0.004304,8.566,1.359,-1.25,1.6269999999999998,2125884330490627328,5818,116,303.034,2.4730000000000003,2.439,1.537,0.066,0.062,0.093,1,0
7628676,5182.0,69.0,-0.07,0.1,3.117,0.093,-0.103,0.024,1.426,0.106,-0.115,0.031,3.603,0.01,-0.011,0.003,0.04704,0.001324,-0.0013,5.777000000000002e-06,2.776,0.974,-0.635,0.257,5064.4,69.27600000000001,-0.07,0.1,3.024,0.108,-0.107,0.08800000000000001,1.3159999999999998,0.121,-0.114,0.102,3.595,0.011,-0.012,0.009000000000000001,0.04752,0.0013460000000000002,-0.001323,0.0004721,3.852,1.482,-1.05,1.212,2078549014888283520,5152,103,397.01,15.507,14.42,3.367,0.194,0.182,0.221,1,0
7668623,6277.0,48.0,-0.004,0.1,2.291,0.045,-0.034,0.032,1.389,0.056,-0.047,0.053,3.859,0.011,-0.009000000000000001,0.006,0.1151,0.002847,-0.002794,0.001208,3.052,0.248,-0.266,0.259,6361.4,69.27600000000001,-0.004,0.1,2.3080000000000003,0.08900000000000001,-0.047,0.053,1.4240000000000002,0.177,-0.067,0.11,3.866,0.015,-0.012,0.012,0.1159,0.002924,-0.00288,0.001307,2.77,0.318,-0.8640000000000001,0.638,2105664174214656000,6225,124,243.954,1.136,1.128,2.491,0.105,0.1,0.048,1,0
7680114,5800.0,56.0,0.058,0.1,1.409,0.018000000000000002,-0.016,0.014,1.096,0.046,-0.038,0.022,4.1789999999999985,0.006999999999999999,-0.006,0.004,0.3914,0.001141,-0.001104,0.005407,7.256,1.021,-1.137,0.83,5706.0,69.27600000000001,0.058,0.1,1.394,0.017,-0.016,0.023,1.06,0.04,-0.037000000000000005,0.045,4.174,0.006,-0.006,0.006,0.3911,0.0009476,-0.0008771000000000001,0.00525,8.544,1.232,-1.19,1.685,2126060458508752768,5811,116,171.22299999999996,0.6779999999999999,0.675,1.4340000000000002,0.059,0.056,0.055,0,0
7700968,5982.0,75.0,-0.517,0.204,1.148,0.054000000000000006,-0.049,0.014,0.866,0.08199999999999999,-0.07,0.031,4.255,0.029,-0.03,0.006,0.5761,0.05938,-0.05058,0.0055520000000000005,10.7,2.636,-2.436,1.664,4970.0,180.0,-0.517,0.204,1.139,0.043,-0.04,0.064,0.835,0.038,-0.036000000000000004,0.126,4.246,0.027000000000000003,-0.027000000000000003,0.025,0.5648,0.05335,-0.052660000000000005,0.008951,15.52,0.7440000000000001,-1.508,14.499,2078741115879616768,5864,117,169.861,6.609,6.148,1.307,0.075,0.07,0.043,0,0
7739672,6069.0,55.0,0.085,0.099,1.733,0.05,-0.044,0.024,1.228,0.111,-0.057,0.046,4.0539999999999985,0.021,-0.021,0.009000000000000001,0.239,0.01391,-0.01238,0.00346,4.769,0.679,-1.301,0.916,5967.8,69.27600000000001,0.085,0.099,1.714,0.045,-0.042,0.023,1.189,0.053,-0.043,0.049,4.044,0.02,-0.017,0.01,0.2356,0.01548,-0.013669999999999998,0.004172,5.5120000000000005,0.708,-0.6970000000000001,1.3969999999999998,2105670530766283904,5955,119,334.098,2.0780000000000003,2.0580000000000003,1.78,0.07400000000000001,0.07,0.06,1,0
7747078,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,,5709.3,69.27600000000001,-0.326,0.103,1.894,0.03,-0.03,0.024,1.058,0.045,-0.045,0.037000000000000005,3.907,0.006999999999999999,-0.006999999999999999,0.006999999999999999,0.1558,0.002248,-0.002168,0.002059,7.485,0.789,-0.738,0.98,2102818706842955904,5909,118,179.141,0.868,0.862,2.061,0.087,0.083,0.067,1,0
7771282,6407.0,74.0,-0.033,0.1,1.656,0.017,-0.017,0.017,1.321,0.043,-0.04,0.034,4.12,0.006,-0.006,0.004,0.2907,0.002724,-0.002382,0.001941,2.7460000000000004,0.32,-0.313,0.359,6068.0,69.27600000000001,-0.033,0.1,1.635,0.017,-0.04,0.03,1.245,0.04,-0.098,0.076,4.105,0.006999999999999999,-0.014,0.011,0.2844,0.002099,-0.002164,0.004083,4.083,1.58,-0.491,1.419,2078741876099629056,6248,125,309.949,2.4330000000000003,2.402,1.69,0.071,0.067,0.139,1,0
7799349,5038.0,71.0,0.195,0.1,2.823,0.07,-0.068,0.016,1.372,0.084,-0.078,0.018000000000000002,3.673,0.006999999999999999,-0.006999999999999999,0.002,0.06089,0.001157,-0.001151,0.0004273,3.828,0.944,-0.779,0.235,4929.5,69.27600000000001,0.195,0.1,2.767,0.069,-0.065,0.058,1.3019999999999998,0.079,-0.07400000000000001,0.07,3.668,0.006999999999999999,-0.006999999999999999,0.006,0.06142,0.001153,-0.001149,0.0005605,4.8260000000000005,1.148,-0.955,1.103,2116898606069151104,5110,102,183.017,0.675,0.672,2.805,0.117,0.111,0.049,1,0
7799430,5120.0,66.0,-0.159,0.101,2.693,0.078,-0.075,0.015,1.038,0.078,-0.07200000000000001,0.014,3.593,0.009000000000000001,-0.009000000000000001,0.002,0.05314,0.001101,-0.001099,9.778e-05,7.784,2.265,-1.779,0.653,4846.0,69.27600000000001,-0.159,0.101,2.568,0.059,-0.041,0.036000000000000004,0.914,0.055,-0.038,0.036000000000000004,3.579,0.008,-0.008,0.005,0.05392,0.00102,-0.001042,0.0003417,13.81,1.838,-2.388,1.835,2116895754210884480,4972,99,290.1790000000001,1.642,1.628,2.729,0.114,0.108,0.069,2,0
7800289,6422.0,53.0,-0.362,0.101,2.858,0.032,-0.033,0.04,1.486,0.05,-0.049,0.058,3.697,0.006999999999999999,-0.006,0.006,0.06365,0.0007207000000000001,-0.0007019,0.0006375,2.059,0.132,-0.112,0.15,5999.8,69.27600000000001,-0.362,0.101,2.8680000000000003,0.026,-0.039,0.041,1.4409999999999998,0.033,-0.058,0.064,3.68,0.006,-0.006,0.009000000000000001,0.06102000000000001,0.000615,-0.0005961,0.0009409,2.476,0.237,-0.172,0.33,2105247528026969984,6376,128,320.788,2.194,2.17,2.938,0.123,0.116,0.051,1,0
7833440,6327.0,59.0,-0.467,0.103,1.654,0.031,-0.031,0.016,1.09,0.049,-0.048,0.031,4.038,0.011,-0.011,0.005,0.2408,0.007608,-0.007542,0.002191,5.202000000000001,0.708,-0.61,0.613,5914.7,69.27600000000001,-0.467,0.103,1.591,0.032,-0.031,0.022,0.947,0.047,-0.045,0.039,4.01,0.011,-0.011,0.008,0.235,0.007587999999999998,-0.007051999999999998,0.002759,9.235,1.172,-1.088,1.565,2078097253047713536,6141,123,348.997,3.788,3.718,1.724,0.07400000000000001,0.07,0.132,1,0
7870112,5656.0,79.0,0.35100000000000003,0.099,1.605,0.064,-0.061,0.041,1.151,0.07400000000000001,-0.047,0.071,4.088,0.029,-0.029,0.005,0.2791,0.02759,-0.02772,0.005898,7.153,1.22,-1.564,1.254,5573.9,69.27600000000001,0.35100000000000003,0.099,1.589,0.065,-0.061,0.041,1.122,0.042,-0.044,0.07200000000000001,4.084,0.027000000000000003,-0.028,0.006,0.2784,0.02815,-0.028030000000000003,0.005138,8.051,1.291,-1.079,1.6230000000000002,2105262611951880320,5668,113,260.849,1.4280000000000002,1.416,1.648,0.07,0.067,0.05,1,0
7910848,6074.0,56.0,0.11,0.1,1.6369999999999998,0.052000000000000005,-0.05,0.022,1.274,0.049,-0.091,0.05,4.1110000000000015,0.022,-0.023,0.006999999999999999,0.2869,0.02679,-0.01191,0.0034270000000000004,3.834,1.395,-0.447,0.897,5826.2,69.27600000000001,0.11,0.1,1.58,0.051,-0.05,0.03,1.127,0.08199999999999999,-0.052000000000000005,0.063,4.093,0.025,-0.023,0.011,0.2868,0.02482,-0.0271,0.004372,6.925,1.132,-1.599,1.839,2078655667518298368,5983,120,338.275,2.704,2.669,1.711,0.07200000000000001,0.069,0.105,1,0
7976303,6304.0,46.0,-0.5770000000000001,0.102,1.979,0.031,-0.029,0.018000000000000002,1.133,0.045,-0.041,0.018000000000000002,3.899,0.006999999999999999,-0.006999999999999999,0.003,0.146,0.002771,-0.002758,0.0008343999999999999,4.605,0.444,-0.43,0.38,5827.2,69.27600000000001,-0.5770000000000001,0.102,1.909,0.033,-0.032,0.028,0.992,0.045,-0.043,0.035,3.872,0.008,-0.008,0.006999999999999999,0.1426,0.002614,-0.002647,0.002291,7.641,0.867,-0.7929999999999999,1.05,2078762869899747456,6066,121,163.835,0.733,0.7290000000000001,2.089,0.08800000000000001,0.084,0.057,1,0
8012842,5849.0,58.0,0.152,0.1,1.305,0.046,-0.043,0.017,1.107,0.056,-0.053,0.041,4.251,0.023,-0.023,0.006,0.4971,0.0388,-0.03802,0.004834000000000001,6.105,1.3769999999999998,-1.222,1.337,5694.0,69.27600000000001,0.152,0.1,1.277,0.045,-0.041,0.022,1.04,0.055,-0.051,0.049,4.242,0.023,-0.024,0.006999999999999999,0.499,0.03915,-0.04535,0.00463,8.595,1.776,-1.695,2.0580000000000003,2105844700280190720,5777,116,204.636,0.8740000000000001,0.8690000000000001,1.3259999999999998,0.055,0.052000000000000005,0.055,0,0
8016496,6446.0,73.0,0.08800000000000001,0.1,2.081,0.097,-0.087,0.05,1.5,0.07,-0.108,0.079,3.972,0.028,-0.029,0.003,0.16399999999999998,0.01754,-0.016390000000000002,0.0034659999999999995,2.121,0.805,-0.28800000000000003,0.479,6289.5,69.27600000000001,0.08800000000000001,0.1,2.052,0.097,-0.087,0.036000000000000004,1.452,0.079,-0.121,0.083,3.967,0.027000000000000003,-0.029,0.006,0.1644,0.016819999999999998,-0.016380000000000002,0.002094,2.541,1.011,-0.408,0.722,2106019247750146816,6216,124,494.531,12.078,11.547,1.994,0.097,0.091,0.066,1,0
8018599,6013.0,62.0,0.064,0.1,3.415,0.033,-0.033,0.047,1.6869999999999998,0.039,-0.041,0.043,3.5980000000000003,0.006,-0.006,0.004,0.04234,0.0007181,-0.0006527999999999999,0.0007419,1.73,0.062,-0.062,0.218,5705.6,69.27600000000001,0.064,0.1,3.437,0.031,-0.044,0.062,1.6769999999999998,0.033,-0.047,0.058,3.589,0.006,-0.005,0.003,0.04123,0.001011,-0.0004143,0.0009113,1.7519999999999998,0.065,-0.06,0.244,2103025655546434816,5832,117,543.065,6.2570000000000014,6.1320000000000014,3.448,0.14800000000000002,0.14,0.104,1,0
8019508,6211.0,55.0,0.052000000000000005,0.1,2.61,0.035,-0.036000000000000004,0.02,1.477,0.046,-0.053,0.035,3.772,0.008,-0.008,0.005,0.08283,0.001765,-0.001738,0.001029,2.546,0.184,-0.14800000000000002,0.138,5962.2,69.27600000000001,0.052000000000000005,0.1,2.5980000000000003,0.034,-0.037000000000000005,0.025,1.43,0.04,-0.055,0.036000000000000004,3.763,0.008,-0.008,0.006999999999999999,0.08142,0.001714,-0.001698,0.001569,2.909,0.254,-0.194,0.264,2103110829038542592,6057,121,430.673,4.262,4.191,2.677,0.113,0.108,0.113,1,0
8026226,6319.0,54.0,-0.272,0.103,2.8360000000000003,0.03,-0.027000000000000003,0.03,1.503,0.043,-0.039,0.039,3.709,0.005,-0.005,0.004,0.06577999999999999,0.000717,-0.0006931,0.0007063,2.13,0.113,-0.099,0.14800000000000002,6106.9,69.27600000000001,-0.272,0.103,2.844,0.027000000000000003,-0.025,0.035,1.483,0.037000000000000005,-0.036000000000000004,0.038,3.7,0.006,-0.005,0.006,0.06439,0.0006947,-0.000671,0.0009837,2.338,0.15,-0.118,0.187,2126101415318126720,6223,124,180.674,1.02,1.011,2.8480000000000003,0.122,0.115,0.041,1,0
8027956,5967.0,70.0,0.042,0.1,1.7280000000000002,0.046,-0.044,0.018000000000000002,1.178,0.042,-0.045,0.033,4.033,0.016,-0.016,0.005,0.2277,0.01292,-0.01326,0.002838,5.613,0.755,-0.593,0.633,5708.9,69.27600000000001,0.042,0.1,1.686,0.047,-0.045,0.024,1.092,0.05,-0.048,0.042,4.022,0.016,-0.016,0.006,0.2274,0.01351,-0.01266,0.003199,7.923999999999999,1.082,-0.98,1.243,2126142917579714304,5766,115,414.044,3.299,3.256,1.75,0.07400000000000001,0.07,0.128,1,0
8045442,5853.0,76.0,-0.138,0.1,2.9960000000000004,0.062,-0.063,0.029,1.477,0.049,-0.059,0.027000000000000003,3.65,0.012,-0.012,0.005,0.05478,0.002145,-0.002307,0.0012779999999999998,2.279,0.231,-0.154,0.198,5565.2,69.27600000000001,-0.138,0.1,2.995,0.063,-0.076,0.037000000000000005,1.473,0.055,-0.071,0.056,3.65,0.012,-0.012,0.006,0.05463,0.002113,-0.002199,0.0005701,2.324,0.324,-0.199,0.49,2078856981221558144,5797,116,507.877,6.644,6.492000000000001,2.9930000000000003,0.132,0.125,0.35100000000000003,1,0
8106950,6098.0,63.0,-0.385,0.101,1.676,0.086,-0.078,0.028,1.054,0.055,-0.052000000000000005,0.035,4.011,0.031,-0.033,0.002,0.2223,0.02592,-0.02513,0.004586,6.523,0.951,-0.847,0.735,5705.7,69.27600000000001,-0.385,0.101,1.6,0.086,-0.077,0.032,0.923,0.052000000000000005,-0.05,0.043,3.993,0.031,-0.033,0.005,0.2238,0.028260000000000007,-0.02757,0.003879,10.91,1.631,-1.471,1.617,2078126768058688000,5847,117,412.226,6.925,6.718,1.747,0.079,0.075,0.21,1,0
8114155,5761.0,60.0,0.019,0.1,1.538,0.051,-0.048,0.018000000000000002,1.063,0.049,-0.048,0.034,4.089,0.021,-0.022,0.005,0.2914,0.02304,-0.02257,0.004296,8.381,1.212,-1.07,0.968,5539.5,69.27600000000001,0.019,0.1,1.501,0.051,-0.048,0.024,0.985,0.047,-0.046,0.044,4.079,0.021,-0.021,0.006999999999999999,0.2914,0.02874,-0.02161,0.004289,11.5,1.604,-1.443,1.876,2078904535101076480,5737,115,311.183,2.4330000000000003,2.402,1.641,0.069,0.066,0.28800000000000003,1,0
