KIC,gaia_source_id,nearest_neighbour,APOGEE_ID,TELESCOPE,FIELD,J,J_ERR,H,H_ERR,K,K_ERR,RA,DEC,GLON,GLAT,APOGEE_TARGET1,APOGEE_TARGET2,APOGEE_TARGET3,APOGEE2_TARGET1,APOGEE2_TARGET2,APOGEE2_TARGET3,TARGFLAGS,SURVEY,PROGRAMNAME,NVISITS,COMBTYPE,COMMISS,SNR,STARFLAG,STARFLAGS,ANDFLAG,ANDFLAGS,VHELIO_AVG,VSCATTER,VERR,VERR_MED,OBSVHELIO_AVG,OBSVSCATTER,OBSVERR,OBSVERR_MED,SYNTHVHELIO_AVG,SYNTHVSCATTER,SYNTHVERR,SYNTHVERR_MED,RV_TEFF,RV_LOGG,RV_FEH,RV_ALPHA,RV_CARB,RV_CCFWHM,RV_AUTOFWHM,SYNTHSCATTER,MEANFIB,SIGFIB,SNREV,APSTAR_VERSION,ASPCAP_VERSION,RESULTS_VERSION,EXTRATARG,MIN_H,MAX_H,MIN_JK,MAX_JK,TEFF,TEFF_ERR,LOGG,LOGG_ERR,VMICRO,VMACRO,VSINI,M_H,M_H_ERR,ALPHA_M,ALPHA_M_ERR,ASPCAP_CHI2,ASPCAP_CLASS,ASPCAPFLAG,ASPCAPFLAGS,C_FE,CI_FE,N_FE,O_FE,NA_FE,MG_FE,AL_FE,SI_FE,P_FE,S_FE,K_FE,CA_FE,TI_FE,TIII_FE,V_FE,CR_FE,MN_FE,FE_H,CO_FE,NI_FE,CU_FE,GE_FE,RB_FE,CE_FE,ND_FE,YB_FE,C_FE_ERR,CI_FE_ERR,N_FE_ERR,O_FE_ERR,NA_FE_ERR,MG_FE_ERR,AL_FE_ERR,SI_FE_ERR,P_FE_ERR,S_FE_ERR,K_FE_ERR,CA_FE_ERR,TI_FE_ERR,TIII_FE_ERR,V_FE_ERR,CR_FE_ERR,MN_FE_ERR,FE_H_ERR,CO_FE_ERR,NI_FE_ERR,CU_FE_ERR,GE_FE_ERR,RB_FE_ERR,CE_FE_ERR,ND_FE_ERR,YB_FE_ERR,C_FE_FLAG,CI_FE_FLAG,N_FE_FLAG,O_FE_FLAG,NA_FE_FLAG,MG_FE_FLAG,AL_FE_FLAG,SI_FE_FLAG,P_FE_FLAG,S_FE_FLAG,K_FE_FLAG,CA_FE_FLAG,TI_FE_FLAG,TIII_FE_FLAG,V_FE_FLAG,CR_FE_FLAG,MN_FE_FLAG,FE_H_FLAG,CO_FE_FLAG,NI_FE_FLAG,CU_FE_FLAG,GE_FE_FLAG,RB_FE_FLAG,CE_FE_FLAG,ND_FE_FLAG,YB_FE_FLAG,ALT_ID,SRC_H,WASH_M,WASH_M_ERR,WASH_T2,WASH_T2_ERR,DDO51,DDO51_ERR,IRAC_3_6,IRAC_3_6_ERR,IRAC_4_5,IRAC_4_5_ERR,IRAC_5_8,IRAC_5_8_ERR,IRAC_8_0,IRAC_8_0_ERR,WISE_4_5,WISE_4_5_ERR,TARG_4_5,TARG_4_5_ERR,AK_TARG,AK_TARG_METHOD,AK_WISE,SFD_EBV,WASH_DDO51_GIANT_FLAG,WASH_DDO51_STAR_FLAG,GAIA_SOURCE_ID,GAIA_PARALLAX,GAIA_PARALLAX_ERROR,GAIA_PMRA,GAIA_PMRA_ERROR,GAIA_PMDEC,GAIA_PMDEC_ERROR,GAIA_PHOT_G_MEAN_MAG,GAIA_PHOT_BP_MEAN_MAG,GAIA_PHOT_RP_MEAN_MAG,GAIA_RADIAL_VELOCITY,GAIA_RADIAL_VELOCITY_ERROR,GAIA_R_EST,GAIA_R_LO,GAIA_R_HI,TEFF_SPEC,LOGG_SPEC
10593351,2130942358854407552,1,2M19162328+4750572,apo25m,K06_078+16,9.742,0.02,9.476,0.017,9.429,0.014,289.097028,47.849228,79.0251551327,15.8528753971,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,1,1,0,250.863,0,,0,,-25.1924,0.0,0.0123299,0.0123299,-25.3435,0.0,0.01253,0.01253,-25.1924,0.0,0.0123299,0.0123299,6000.0,5.0,0.0,0.0,0.0,24.9571,21.7604,0.0,256.0,0.0,260.11337,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5760.31,113.85408,3.7278585,0.07775093,1.554569,1.0,8.792452,0.22913845,0.012289786,-0.019423,0.010033386,2.657174,GKd_a,0,,-0.010550007,0.04529099,0.20917998,-9999.99,0.18608604,-0.07575831,0.01082848,0.015205994,0.05904199,0.09165399,0.033539996,-0.011883706,-0.112799406,0.275855,-9999.99,-0.050462008,0.026663989,0.21351846,-0.010598004,0.06618209,-0.3462025,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.017694008,0.019105788,0.032371346,-999.99,0.041475557,0.013789369,0.032604862,0.015036895,0.08748786,0.027501306,0.029157065,0.01562696,0.032980353,0.0672178,-999.99,0.03571521,0.02022885,0.014020673,0.053788062,0.018086225,0.03979886,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.418,0.02,9.418,0.02,0.007343642,RJCE_WISE,0.007343642,0.0667115,-1,1,2130942358854407552,1.9098995620885244,0.020464638679681357,7.353640687921004,0.03864016472520162,10.75413174495671,0.044292182659983394,10.78698,11.136268,10.305136,-25.554253509986214,0.7405467130756145,515.835910493531,510.406192566473,521.380281429533,5836.9,3.9232
10610027,2080653858099136640,1,2M19424010+4753315,apo25m,K09_081+11,8.263,0.024,8.117,0.026,8.101,0.016,295.667099,47.892101,81.0053759703,11.8880556413,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,3,0,0,467.117,65536,SUSPECT_RV_COMBINATION,0,,-35.6286,2.75433,0.0362526,0.0475792,-35.6286,2.75433,0.0362526,0.0475792,-33.1041,11.6074,0.0461904,0.0845699,6500.0,4.0,-0.5,0.0,0.0,24.7124,17.0726,9.57307,226.0,0.0,481.73303,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6645.8994,156.55594,4.3451133,0.07249743,1.0020406,1.0,37.393837,0.022851,0.019069895,-0.0072946,0.0154994875,5.5902343,Fd_b,0,,-0.15233186,0.0496317,-9999.99,-9999.99,-9999.99,-0.045985512,-0.12616076,-0.06107101,-9999.99,0.30162603,-9999.99,-0.15037301,-9999.99,-9999.99,-9999.99,-9999.99,-0.22485602,0.162511,-9999.99,-0.32896045,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.029972216,0.023294646,-999.99,-999.99,-999.99,0.022480723,0.03887566,0.02045905,-999.99,0.049775958,-999.99,0.038951643,-999.99,-999.99,-999.99,-999.99,0.037553582,0.02119131,-999.99,0.03747685,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,16384,512,512,0,0,0,768,0,512,0,768,512,512,768,0,0,512,0,512,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.088,0.02,8.088,0.02,-0.019278618,RJCE_WISE,-0.019278618,0.10785843,-1,1,2080653858099136640,5.289919149360334,0.025793751356567304,5.330568534846422,0.05189529799872771,26.164139395514493,0.054032721294981566,8.989009,9.208155,8.665995,-9999.0,-9999.0,188.01625087244,187.101967847656,188.939352607145,6828.7,4.6466
10644253,2119828460957942528,1,2M18434242+4756159,apo25m,K03_077+20,8.167,0.023,7.93,0.017,7.874,0.026,280.926762,47.937767,77.1021767485,21.0167913261,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,0,0,408.245,0,,0,,-18.7336,0.0148168,0.00767935,0.0113512,-18.7336,0.0148168,0.00767935,0.0113512,-18.6939,0.0286626,0.00819155,0.012101,6000.0,5.0,0.0,0.0,0.0,23.5345,21.7616,0.0138457,225.0,0.0,427.03864,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6034.633,126.14577,4.4778423,0.07698506,0.749549,1.0,3.2756686,0.12934099,0.010136787,-0.02354,0.0077873613,2.3931503,Fd_b,0,,-0.056207843,-0.0315433,0.23087278,-9999.99,-9999.99,-0.0762385,-0.03241074,-0.007913999,-9999.99,-0.0544257,0.017507002,-0.0009789988,-9999.99,-9999.99,-9999.99,-0.11803099,0.057815,0.12518099,-0.06012599,0.031669572,0.06174451,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.02030629,0.020270634,0.049409717,-999.99,-999.99,0.0131359855,0.023397865,0.012142099,-999.99,0.04104251,0.039507546,0.019121533,-999.99,-999.99,-999.99,0.06087308,0.020602947,0.011003919,0.14441425,0.018675448,0.07866093,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,7.891,0.02,-9999.99,-9999.99,0.01742316,SFD,-0.010097969,0.057692587,-1,1,2119828460957942528,10.296066829362504,0.023962611140987324,-7.441524554613134,0.044658616467512305,48.24161252441723,0.04536580147656119,9.12499,9.439829,8.687587,-18.765306215694714,0.21964068819200736,96.8526525230068,96.6267040190365,97.0796413511495,6142.3,4.6935
10655953,2130903223112022656,1,2M19104082+4756090,apo25m,K06_078+16,9.827,0.023,9.613,0.028,9.547,0.025,287.670085,47.935841,78.7248458034,16.7693190772,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,1,0,0,250.57,0,,0,,-5.09757,0.0,0.0177006,0.0177006,-5.09757,0.0,0.0177006,0.0177006,-5.05739,0.0,0.0178575,0.0178575,5500.0,4.0,-0.5,0.0,0.0,24.2111,19.0707,0.0,277.0,0.0,259.5074,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6218.2695,136.96259,4.40286,0.07972337,0.88708246,1.0,7.8168178,-0.072376005,0.013497193,-0.0012117,0.011548874,1.8350166,Fd_a,0,,-0.0112888515,-0.0132073015,0.117335804,-9999.99,-9999.99,0.0033324957,-0.06974076,-0.0010439977,-9999.99,0.007151,0.049475,-0.046122,-9999.99,-9999.99,-9999.99,-9999.99,-0.129266,-0.071949005,0.046264,0.0082835555,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.027031045,0.023549639,0.1283394,-999.99,-999.99,0.01646187,0.027561069,0.015222606,-999.99,0.04749124,0.05161406,0.02534682,-999.99,-999.99,-999.99,-999.99,0.028033959,0.014374636,0.16681089,0.02501147,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,257,512,512,512,0,0,0,0,512,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.509,0.02,9.509,0.02,0.049572084,RJCE_WISE,0.049572084,0.058162607,-1,1,2130903223112022656,4.283890495935153,0.02739539490790557,7.069421402587861,0.052662866563781226,-3.875905013606702,0.05153964801095983,10.647909,10.914425,10.257608,-5.3099151882575795,0.7112976746341442,231.879141160663,230.404325624803,233.372618191,6340.3,4.5732
10670371,2128835381037146880,1,2M19350588+4754151,apo25m,K05_080+14,9.641,0.021,9.212,0.017,9.139,0.014,293.774529,47.904198,80.4289706394,13.0253053999,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,1,0,0,244.33,512,PERSIST_HIGH,512,PERSIST_HIGH,-5.03786,0.0,0.00970191,0.00970191,-5.03786,0.0,0.00970191,0.00970191,-5.07211,0.0,0.0097061,0.0097061,5250.0,4.0,0.0,0.0,0.0,20.8716,19.0602,0.0,61.0,0.0,258.22644,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5217.27,98.06663,3.7471147,0.069546394,1.3959504,3.1211612,-9999.99,-0.09210855,0.0081926,-0.009595001,0.00825214,3.0060072,GKg_c,0,,0.024253003,-0.023581006,0.033667997,-9999.99,0.082066245,0.0486997,-0.0735865,-0.05460099,0.26788998,0.123197,0.05281999,0.020839296,-0.0536244,0.044807993,-9999.99,0.163861,-0.016126007,-0.09586155,-0.224868,0.009234093,-0.1488125,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.015682967,0.021547236,0.024398882,-999.99,0.04511713,0.011791046,0.020881878,0.011809811,0.07688452,0.031091439,0.031436395,0.014127735,0.023098975,0.06402017,-999.99,0.036322728,0.017203111,0.00909684,0.04783221,0.014439797,0.039337713,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.14,0.019,9.14,0.019,0.020195587,RJCE_WISE,0.020195587,0.09797898,-1,1,2128835381037146880,2.0348995739026168,0.04285628231700305,0.48749466029173916,0.079726421704905,-4.489130628376985,0.07775054421921765,10.97791,11.438775,10.383319,-7.151707824632631,3.481398686189012,484.837683810374,474.890436555482,495.202741452549,5207.0,3.7762
10712891,2131698341812621568,0,2M18523215+4800426,apo25m,K03_077+20,10.121,0.024,9.669,0.016,9.605,0.014,283.133969,48.011852,77.6740063465,19.6379433786,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,1,0,166.229,0,,0,,-23.0547,0.0155424,0.0135028,0.0200149,-23.0125,0.0269767,0.0132549,0.0196602,-23.0547,0.0155424,0.0135028,0.0200149,5250.0,4.0,0.0,0.0,0.0,21.4783,19.0601,0.0114343,159.0,0.0,181.70358,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5150.0757,98.80482,3.6699078,0.0657923,1.128956,1.0,4.553444,0.00341345,0.008048624,0.0125939995,0.007974523,2.6437476,GKd_b,0,,-0.014577401,-0.026588399,0.00708806,-9999.99,0.19111466,0.0228123,0.06539709,0.023388602,-0.07833441,0.0843576,0.1259786,0.0504009,0.0134302,-0.007411399,-9999.99,0.06935459,0.021482594,-0.00289015,-0.056915402,0.0468577,0.050251104,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.014678371,0.02113936,0.02265245,-999.99,0.044261437,0.01178457,0.021846669,0.011784609,0.07571555,0.03099845,0.03201738,0.013528482,0.022120617,0.06726166,-999.99,0.03605047,0.016545301,0.008911109,0.046907388,0.014103847,0.038503993,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.608,0.02,9.608,0.02,0.01009788,RJCE_WISE,0.01009788,0.08289086,-1,1,2131698341815538176,2.0131316362654395,0.3822752226904304,-5.36118216839068,0.7807859427639332,-3.4309673028456222,0.9405516499232482,12.155707,12.121393,11.050386,-23.13181395053842,1.2051936798627925,515.704813228668,418.628542077969,670.016667378595,5135.6,3.734
10712891,2131698341815538176,1,2M18523215+4800426,apo25m,K03_077+20,10.121,0.024,9.669,0.016,9.605,0.014,283.133969,48.011852,77.6740063465,19.6379433786,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,1,0,166.229,0,,0,,-23.0547,0.0155424,0.0135028,0.0200149,-23.0125,0.0269767,0.0132549,0.0196602,-23.0547,0.0155424,0.0135028,0.0200149,5250.0,4.0,0.0,0.0,0.0,21.4783,19.0601,0.0114343,159.0,0.0,181.70358,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5150.0757,98.80482,3.6699078,0.0657923,1.128956,1.0,4.553444,0.00341345,0.008048624,0.0125939995,0.007974523,2.6437476,GKd_b,0,,-0.014577401,-0.026588399,0.00708806,-9999.99,0.19111466,0.0228123,0.06539709,0.023388602,-0.07833441,0.0843576,0.1259786,0.0504009,0.0134302,-0.007411399,-9999.99,0.06935459,0.021482594,-0.00289015,-0.056915402,0.0468577,0.050251104,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.014678371,0.02113936,0.02265245,-999.99,0.044261437,0.01178457,0.021846669,0.011784609,0.07571555,0.03099845,0.03201738,0.013528482,0.022120617,0.06726166,-999.99,0.03605047,0.016545301,0.008911109,0.046907388,0.014103847,0.038503993,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.608,0.02,9.608,0.02,0.01009788,RJCE_WISE,0.01009788,0.08289086,-1,1,2131698341815538176,2.0131316362654395,0.3822752226904304,-5.36118216839068,0.7807859427639332,-3.4309673028456222,0.9405516499232482,12.155707,12.121393,11.050386,-23.13181395053842,1.2051936798627925,515.704813228668,418.628542077969,670.016667378595,5135.6,3.734
10717090,2131526852358953216,0,2M19013507+4805460,apo25m,K02_080+18,10.055,0.026,9.737,0.031,9.664,0.022,285.396157,48.096134,78.3003940008,18.2442324656,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,1,0,0,184.842,512,PERSIST_HIGH,512,PERSIST_HIGH,-65.5842,0.0,0.0119168,0.0119168,-65.5842,0.0,0.0119168,0.0119168,-65.5504,0.0,0.0120084,0.0120084,5250.0,4.0,0.0,0.0,0.0,21.1732,19.0599,0.0,26.0,0.0,186.77467,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5596.609,110.541916,4.0872364,0.078661844,0.55762213,1.0,3.9752092,0.264871,0.0074133677,-0.0065006,0.0049204216,4.2953644,GKd_d,0,,-0.06867385,0.11422169,0.38539279,-9999.99,-9999.99,-0.012998521,0.08694926,0.11671901,-9999.99,0.163306,0.048604995,-0.059136003,-0.04724951,0.22621,-9999.99,0.0052630156,0.047463983,0.24267101,0.024363995,0.09691957,0.006385505,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.014525637,0.018572072,0.038808372,-999.99,-999.99,0.010197616,0.0195088,0.009411688,-999.99,0.038299166,0.027647292,0.013401503,0.04335661,0.08638413,-999.99,0.044826258,0.01525049,0.008101688,0.12658085,0.013681609,0.06255947,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,0,0,512,0,0,0,0,0,0,2,2,768,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.661,0.019,-9999.99,-9999.99,0.015556056,SFD,0.023868196,0.05151012,-1,1,2131526852362228352,3.384554896619281,0.022543649662474456,-11.56475252538135,0.04197218318247205,-1.428659114198743,0.045550755363262065,11.077007,11.441356,10.579118,-65.06683506943897,0.34507135515081305,292.970733438639,291.033859471005,294.93309489778,5653.3,4.2662
10717090,2131526852362228352,1,2M19013507+4805460,apo25m,K02_080+18,10.055,0.026,9.737,0.031,9.664,0.022,285.396157,48.096134,78.3003940008,18.2442324656,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,1,0,0,184.842,512,PERSIST_HIGH,512,PERSIST_HIGH,-65.5842,0.0,0.0119168,0.0119168,-65.5842,0.0,0.0119168,0.0119168,-65.5504,0.0,0.0120084,0.0120084,5250.0,4.0,0.0,0.0,0.0,21.1732,19.0599,0.0,26.0,0.0,186.77467,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5596.609,110.541916,4.0872364,0.078661844,0.55762213,1.0,3.9752092,0.264871,0.0074133677,-0.0065006,0.0049204216,4.2953644,GKd_d,0,,-0.06867385,0.11422169,0.38539279,-9999.99,-9999.99,-0.012998521,0.08694926,0.11671901,-9999.99,0.163306,0.048604995,-0.059136003,-0.04724951,0.22621,-9999.99,0.0052630156,0.047463983,0.24267101,0.024363995,0.09691957,0.006385505,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.014525637,0.018572072,0.038808372,-999.99,-999.99,0.010197616,0.0195088,0.009411688,-999.99,0.038299166,0.027647292,0.013401503,0.04335661,0.08638413,-999.99,0.044826258,0.01525049,0.008101688,0.12658085,0.013681609,0.06255947,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,0,0,512,0,0,0,0,0,0,2,2,768,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.661,0.019,-9999.99,-9999.99,0.015556056,SFD,0.023868196,0.05151012,-1,1,2131526852362228352,3.384554896619281,0.022543649662474456,-11.56475252538135,0.04197218318247205,-1.428659114198743,0.045550755363262065,11.077007,11.441356,10.579118,-65.06683506943897,0.34507135515081305,292.970733438639,291.033859471005,294.93309489778,5653.3,4.2662
10727922,2129401633825979776,1,2M19221057+4802481,apo25m,K05_080+14,10.213,0.021,9.966,0.029,9.884,0.022,290.544062,48.046707,79.615111186,15.0435371917,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,1,0,0,200.008,512,PERSIST_HIGH,512,PERSIST_HIGH,-17.4329,0.0,0.0255059,0.0255059,-17.4329,0.0,0.0255059,0.0255059,-17.4235,0.0,0.0259335,0.0259335,6000.0,4.0,-0.5,0.5,0.0,22.9705,18.9077,0.0,29.0,0.0,203.44385,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6117.7065,134.03557,4.239242,0.08400697,1.5998895,1.0,8.134859,-0.19082901,0.01353609,0.032762,0.012162253,2.7199442,Fd_d,0,,0.123964146,0.099209696,0.061775804,-9999.99,-9999.99,0.0826775,0.065209255,0.015780002,-9999.99,0.061616004,0.162475,-0.058622003,-9999.99,-9999.99,-9999.99,-9999.99,0.000443995,-0.202129,-1.4984461,0.039439544,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.02869945,0.025125494,0.07482446,-999.99,-999.99,0.016260125,0.02621207,0.015085853,-999.99,0.04998031,0.05039558,0.024455134,-999.99,-999.99,-999.99,-999.99,0.028951278,0.014107445,0.17371689,0.024749316,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,512,0,0,0,0,512,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.913,0.02,9.913,0.02,0.002753537,RJCE_WISE,0.002753537,0.08083973,-1,1,2129401633825979776,2.41673601954917,0.023706562807502784,18.877381923769057,0.04342548317559038,43.78683653325684,0.04416029122128197,11.168047,11.465092,10.730432,-18.11089803541656,0.5715128052460856,408.933423075439,404.9770839652,412.966417356136,6220.8,4.3385
10730618,2129299035647555968,1,2M19263048+4805348,apo25m,K05_080+14,9.546,0.021,9.346,0.018,9.316,0.013,291.627028,48.093014,79.9677306376,14.4036012024,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,1,1,0,285.974,512,PERSIST_HIGH,512,PERSIST_HIGH,-12.4019,0.0,0.0154678,0.0154678,-12.432,0.0,0.0159408,0.0159408,-12.4019,0.0,0.0154678,0.0154678,6500.0,4.0,0.0,0.0,0.0,20.8654,17.1889,0.0,52.0,0.0,298.3239,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6333.3423,141.53743,4.143197,0.076974675,1.8542573,1.0,5.6444287,-0.016263,0.01434102,0.049790002,0.011995365,2.569035,Fd_c,0,,0.084851146,0.0677747,-0.0882622,-9999.99,-9999.99,0.0808395,-0.041765753,0.056321997,-9999.99,0.084290996,0.007183997,0.018764,-9999.99,-9999.99,-9999.99,-9999.99,0.057512995,-0.020808,0.241863,-0.038611453,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.027119817,0.023017272,0.06844487,-999.99,-999.99,0.017476471,0.029801559,0.016104065,-999.99,0.04704517,0.05554832,0.027728627,-999.99,-999.99,-999.99,-999.99,0.029211268,0.015496871,0.1657608,0.026953472,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,512,0,0,0,0,512,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.28,0.024,9.28,0.024,0.014687985,RJCE_WISE,0.014687985,0.10559182,-1,1,2129299035647555968,3.327800198894585,0.024613967251201956,0.05622023024889247,0.05173721417303242,0.793887234407709,0.04963181714467556,10.375351,10.63899,9.991026,-12.743331911294064,0.35788991875540754,297.929431389729,295.744040040057,300.146776501616,6473.2,4.3616
