KIC,Teff,eTeff,[M/H],e[M/H],Radius,+eRad,-eRad,syRad,Mass,+eMas,-eMas,syMas,logg,+elogg,-elogg,sylogg,rho,+erho,-erho,syrho,Age,+eAge,-eAge,syAge
6593620,5791.0,60.0,-0.26,0.1,1.581,0.04,-0.038,0.017,0.985,0.048,-0.046,0.028999999999999998,4.033,0.013999999999999999,-0.013999999999999999,0.006,0.249,0.01226,-0.01128,0.004227000000000001,9.439,1.216,-1.08,0.9670000000000001
6603624,5612.0,66.0,0.2,0.1,1.15,0.013999999999999999,-0.013999999999999999,0.006999999999999999,1.0070000000000001,0.036000000000000004,-0.036000000000000004,0.016,4.319,0.006,-0.006,0.002,0.6613,0.0015550000000000002,-0.0007977,0.006083,8.799,1.5759999999999998,-1.402,0.9109999999999999
6605673,6222.0,60.0,-0.258,0.1,1.65,0.036000000000000004,-0.028999999999999998,0.015,1.135,0.084,-0.052000000000000005,0.031,4.058,0.013000000000000001,-0.01,0.006,0.2528,0.006257,-0.006104,0.003071,5.114,0.7340000000000001,-1.07,0.57
6612225,6374.0,54.0,-0.337,0.1,1.7830000000000001,0.038,-0.039,0.031,1.186,0.039,-0.044000000000000004,0.052000000000000005,4.0089999999999995,0.011000000000000001,-0.011000000000000001,0.002,0.209,0.008747,-0.008543,0.003664,4.131,0.467,-0.34700000000000003,0.517
6671492,6103.0,103.0,0.067,0.1,2.445,0.044000000000000004,-0.040999999999999995,0.023,1.413,0.048,-0.05,0.044000000000000004,3.81,0.011000000000000001,-0.011000000000000001,0.006,0.09654,0.003307,-0.003256,0.0013449999999999998,3.0269999999999997,0.317,-0.273,0.18
6688822,5563.0,61.0,0.147,0.1,2.204,0.036000000000000004,-0.038,0.018000000000000002,1.263,0.04,-0.045,0.019,3.852,0.009000000000000001,-0.009000000000000001,0.005,0.1179,0.003479,-0.003439,0.001953,5.0089999999999995,0.426,-0.35200000000000004,0.29
6689943,6011.0,54.0,-0.002,0.1,1.479,0.032,-0.033,0.021,1.178,0.05,-0.063,0.04,4.168,0.011000000000000001,-0.012,0.005,0.3628,0.013909999999999999,-0.01292,0.003043,4.779,1.291,-0.7120000000000001,1.161
6693861,5937.0,80.0,-0.402,0.102,2.121,0.028999999999999998,-0.027000000000000003,0.027999999999999997,1.149,0.045,-0.042,0.027999999999999997,3.844,0.006,-0.006,0.004,0.1203,0.000997,-0.000976,0.0025,5.127000000000001,0.536,-0.498,0.262
6766513,6594.0,77.0,-0.397,0.102,2.0540000000000003,0.025,-0.025,0.023,1.271,0.036000000000000004,-0.038,0.038,3.9160000000000004,0.006999999999999999,-0.006999999999999999,0.004,0.1465,0.002802,-0.002784,0.001533,3.1460000000000004,0.276,-0.225,0.21600000000000003
6802438,5313.0,59.0,-0.298,0.1,2.665,0.054000000000000006,-0.06,0.025,1.2309999999999999,0.069,-0.077,0.031,3.676,0.008,-0.009000000000000001,0.004,0.06501,0.0007294,-0.0007301,0.0006707999999999999,4.141,0.9209999999999999,-0.611,0.254
6806100,5286.0,83.0,0.237,0.1,2.222,0.096,-0.08800000000000001,0.036000000000000004,1.2570000000000001,0.059000000000000004,-0.065,0.06,3.842,0.021,-0.022000000000000002,0.008,0.1141,0.009805,-0.009463,0.001535,5.417000000000001,0.988,-0.752,0.381
6837853,5886.0,57.0,0.154,0.1,1.376,0.045,-0.043,0.024,1.146,0.055999999999999994,-0.059000000000000004,0.051,4.218,0.02,-0.021,0.005,0.4385,0.029910000000000003,-0.029930000000000002,0.00502,5.541,1.341,-1.04,1.39
6848299,5437.0,60.0,-0.368,0.10099999999999999,1.7369999999999999,0.054000000000000006,-0.053,0.025,0.897,0.051,-0.05,0.031,3.911,0.012,-0.012,0.003,0.1712,0.008423,-0.008319,0.0031190000000000002,12.05,1.6130000000000002,-1.449,0.698
6853020,6437.0,56.0,0.125,0.1,2.092,0.061,-0.061,0.036000000000000004,1.515,0.062,-0.111,0.076,3.9730000000000003,0.018000000000000002,-0.019,0.005,0.164,0.01001,-0.009785,0.00172,2.069,0.846,-0.247,0.44
6863041,5570.0,68.0,0.14,0.1,2.379,0.038,-0.038,0.024,1.3330000000000002,0.044000000000000004,-0.045,0.040999999999999995,3.8089999999999997,0.008,-0.008,0.006999999999999999,0.09886,0.002559,-0.002613,0.0019760000000000003,4.132,0.316,-0.304,0.341
6933899,5841.0,56.0,-0.045,0.1,1.591,0.013999999999999999,-0.015,0.017,1.126,0.03,-0.032,0.02,4.085,0.005,-0.005,0.005,0.2794,0.0006385,-0.0007553,0.0048579999999999995,6.837000000000001,0.698,-0.612,0.34600000000000003
6947945,5572.0,74.0,-0.14400000000000002,0.10300000000000001,2.258,0.059000000000000004,-0.059000000000000004,0.021,1.176,0.06,-0.057,0.027000000000000003,3.802,0.009000000000000001,-0.009000000000000001,0.002,0.1026,0.00387,-0.003782,0.001341,5.205,0.762,-0.5920000000000001,0.28800000000000003
7038145,6074.0,58.0,0.257,0.1,2.459,0.07200000000000001,-0.057999999999999996,0.024,1.4709999999999999,0.064,-0.051,0.043,3.823,0.016,-0.015,0.005,0.09879,0.004874,-0.004762,0.001206,2.905,0.239,-0.287,0.12300000000000001
7103006,6421.0,51.0,0.071,0.099,1.9669999999999999,0.013999999999999999,-0.016,0.011000000000000001,1.5119999999999998,0.035,-0.037000000000000005,0.024,4.03,0.005,-0.006,0.002,0.1986,0.00124,-0.001327,0.001196,1.993,0.18600000000000003,-0.174,0.131
7106245,6074.0,54.0,-0.188,0.1,1.158,0.016,-0.016,0.009000000000000001,1.056,0.044000000000000004,-0.043,0.013000000000000001,4.333,0.006999999999999999,-0.006,0.004,0.6796,0.002623,-0.0027,0.005592,4.622,1.091,-0.872,0.611
7107778,5129.0,82.0,0.034,0.1,2.929,0.085,-0.091,0.019,1.4080000000000001,0.099,-0.10300000000000001,0.016,3.6519999999999997,0.009000000000000001,-0.009000000000000001,0.002,0.05599,0.001442,-0.0014,0.0002965,3.1660000000000004,1.033,-0.711,0.22699999999999998
7133688,6400.0,63.0,0.027999999999999997,0.1,1.932,0.057,-0.055,0.028999999999999998,1.4180000000000001,0.057999999999999996,-0.078,0.057,4.015,0.019,-0.021,0.005,0.1949,0.013590000000000001,-0.01223,0.001294,2.474,0.713,-0.306,0.55
7174470,6119.0,84.0,0.192,0.1,2.266,0.081,-0.061,0.052000000000000005,1.412,0.19399999999999998,-0.06,0.107,3.8819999999999997,0.02,-0.018000000000000002,0.011000000000000001,0.1228,0.0058909999999999995,-0.00576,0.0014609999999999998,3.215,0.42,-1.101,0.45799999999999996
7174707,5381.0,69.0,-0.006,0.1,2.133,0.024,-0.034,0.033,1.161,0.037000000000000005,-0.052000000000000005,0.038,3.844,0.006,-0.006,0.004,0.1197,0.0004569,-0.00047219999999999993,0.002234,6.343999999999999,0.7709999999999999,-0.588,0.7140000000000001
7206837,6392.0,59.0,0.128,0.1,1.5730000000000002,0.013999999999999999,-0.013999999999999999,0.011000000000000001,1.355,0.039,-0.037000000000000005,0.033,4.176,0.006,-0.006,0.003,0.3482,0.002092,-0.0019010000000000001,0.001738,2.352,0.304,-0.335,0.272
7216846,5124.0,84.0,0.073,0.102,3.219,0.08900000000000001,-0.099,0.035,1.515,0.105,-0.11800000000000001,0.049,3.6010000000000004,0.01,-0.011000000000000001,0.004,0.04531,0.00105,-0.001042,6.939e-05,2.483,0.946,-0.5529999999999999,0.268
7264595,5778.0,59.0,-0.252,0.10300000000000001,2.6919999999999997,0.13,-0.127,0.039,1.3159999999999998,0.076,-0.07,0.04,3.696,0.025,-0.026000000000000002,0.003,0.06719,0.007344,-0.006571,0.0010429999999999999,3.2319999999999998,0.511,-0.474,0.267
7282890,6341.0,47.0,-0.013999999999999999,0.099,2.3930000000000002,0.05,-0.092,0.055999999999999994,1.5959999999999999,0.045,-0.19899999999999998,0.083,3.877,0.011000000000000001,-0.013999999999999999,0.006999999999999999,0.1156,0.002493,-0.002535,0.0009019999999999999,1.9769999999999999,0.9109999999999999,-0.214,0.452
7296438,5749.0,56.0,0.20800000000000002,0.1,1.393,0.012,-0.017,0.016,1.159,0.03,-0.048,0.027000000000000003,4.213,0.005,-0.006999999999999999,0.003,0.4279,0.001276,-0.0019100000000000002,0.0054600000000000004,5.791,1.264,-0.6759999999999999,0.903
7341231,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,
7376493,5803.0,73.0,-0.12300000000000001,0.10099999999999999,1.494,0.031,-0.03,0.02,0.997,0.051,-0.046,0.03,4.087,0.01,-0.01,0.004,0.299,0.00815,-0.008124,0.0042840000000000005,9.506,1.349,-1.308,0.768
7383120,6048.0,58.0,-0.11199999999999999,0.1,1.393,0.049,-0.047,0.023,1.105,0.069,-0.062,0.043,4.194,0.018000000000000002,-0.018000000000000002,0.003,0.4091,0.026330000000000003,-0.02611,0.006659,5.694,1.26,-1.213,1.074
7386523,5796.0,67.0,-0.06,0.102,2.053,0.081,-0.076,0.018000000000000002,1.195,0.054000000000000006,-0.059000000000000004,0.023,3.889,0.023,-0.024,0.003,0.1376,0.01241,-0.0118,0.001615,5.394,0.775,-0.608,0.33899999999999997
7429287,5802.0,60.0,-0.381,0.1,1.4980000000000002,0.031,-0.03,0.02,0.937,0.045,-0.043,0.027999999999999997,4.058,0.01,-0.01,0.005,0.2784,0.008381999999999999,-0.008326,0.004884,10.55,1.235,-1.18,1.058
7448374,5676.0,59.0,0.107,0.1,2.315,0.034,-0.034,0.019,1.307,0.043,-0.039,0.02,3.824,0.008,-0.008,0.005,0.1052,0.002512,-0.0024129999999999998,0.002043,4.291,0.302,-0.29100000000000004,0.258
7529180,6682.0,58.0,-0.024,0.1,1.455,0.022000000000000002,-0.022000000000000002,0.024,1.3519999999999999,0.045,-0.046,0.05,4.243,0.009000000000000001,-0.009000000000000001,0.004,0.4384,0.011729999999999999,-0.01167,0.00632,1.413,0.28600000000000003,-0.324,0.31
7534011,5491.0,60.0,0.292,0.099,1.899,0.04,-0.04,0.016,1.177,0.038,-0.044000000000000004,0.021,3.95,0.011000000000000001,-0.011000000000000001,0.003,0.1714,0.0069370000000000005,-0.006831,0.00197,7.022,0.836,-0.6890000000000001,0.39799999999999996
7584900,4955.0,71.0,0.284,0.10099999999999999,3.6319999999999997,0.106,-0.105,0.046,1.2690000000000001,0.086,-0.083,0.036000000000000004,3.42,0.006,-0.006999999999999999,0.002,0.02647,0.0006657999999999999,-0.0006539,0.0001724,5.22,1.507,-1.138,0.381
7591963,5966.0,61.0,0.011000000000000001,0.1,1.8330000000000002,0.042,-0.042,0.023,1.2,0.040999999999999995,-0.047,0.032,3.99,0.013999999999999999,-0.013999999999999999,0.006,0.1945,0.009609999999999999,-0.009552,0.002803,5.297999999999999,0.644,-0.505,0.594
7611858,5926.0,58.0,0.021,0.099,1.54,0.059000000000000004,-0.055,0.021,1.128,0.095,-0.054000000000000006,0.040999999999999995,4.119,0.026000000000000002,-0.027999999999999997,0.006999999999999999,0.311,0.028460000000000003,-0.02775,0.004306,6.343999999999999,1.095,-1.734,1.043
7628676,5182.0,69.0,-0.07,0.1,3.117,0.09300000000000001,-0.10300000000000001,0.024,1.426,0.106,-0.115,0.031,3.603,0.01,-0.011000000000000001,0.003,0.04704,0.001324,-0.0013,5.777000000000001e-06,2.7760000000000002,0.9740000000000001,-0.635,0.257
7668623,6277.0,48.0,-0.004,0.1,2.291,0.045,-0.034,0.032,1.389,0.055999999999999994,-0.047,0.053,3.859,0.011000000000000001,-0.009000000000000001,0.006,0.1151,0.0028469999999999997,-0.002794,0.001208,3.052,0.248,-0.266,0.259
7680114,5800.0,56.0,0.057999999999999996,0.1,1.409,0.018000000000000002,-0.016,0.013999999999999999,1.0959999999999999,0.046,-0.038,0.022000000000000002,4.178999999999999,0.006999999999999999,-0.006,0.004,0.3914,0.001141,-0.001104,0.005407,7.256,1.021,-1.137,0.83
7700968,5982.0,75.0,-0.517,0.204,1.148,0.054000000000000006,-0.049,0.013999999999999999,0.866,0.08199999999999999,-0.07,0.031,4.255,0.028999999999999998,-0.03,0.006,0.5761,0.059379999999999995,-0.05058,0.0055520000000000005,10.7,2.636,-2.436,1.6640000000000001
7739672,6069.0,55.0,0.085,0.099,1.733,0.05,-0.044000000000000004,0.024,1.228,0.111,-0.057,0.046,4.053999999999999,0.021,-0.021,0.009000000000000001,0.239,0.013909999999999999,-0.01238,0.00346,4.769,0.679,-1.301,0.9159999999999999
7747078,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,
7771282,6407.0,74.0,-0.033,0.1,1.656,0.017,-0.017,0.017,1.321,0.043,-0.04,0.034,4.12,0.006,-0.006,0.004,0.2907,0.002724,-0.002382,0.001941,2.7460000000000004,0.32,-0.313,0.359
7799349,5038.0,71.0,0.195,0.1,2.823,0.07,-0.068,0.016,1.3719999999999999,0.084,-0.078,0.018000000000000002,3.673,0.006999999999999999,-0.006999999999999999,0.002,0.06089,0.001157,-0.001151,0.0004273,3.8280000000000003,0.9440000000000001,-0.779,0.235
7799430,5120.0,66.0,-0.159,0.10099999999999999,2.693,0.078,-0.075,0.015,1.038,0.078,-0.07200000000000001,0.013999999999999999,3.593,0.009000000000000001,-0.009000000000000001,0.002,0.05314,0.001101,-0.001099,9.778e-05,7.784,2.265,-1.7790000000000001,0.653
7800289,6422.0,53.0,-0.36200000000000004,0.10099999999999999,2.858,0.032,-0.033,0.04,1.486,0.05,-0.049,0.057999999999999996,3.697,0.006999999999999999,-0.006,0.006,0.06365,0.0007207000000000001,-0.0007019,0.0006375,2.059,0.132,-0.11199999999999999,0.15
7833440,6327.0,59.0,-0.467,0.10300000000000001,1.6540000000000001,0.031,-0.031,0.016,1.09,0.049,-0.048,0.031,4.038,0.011000000000000001,-0.011000000000000001,0.005,0.2408,0.007608,-0.007542,0.002191,5.202000000000001,0.708,-0.61,0.613
7870112,5656.0,79.0,0.35100000000000003,0.099,1.605,0.064,-0.061,0.040999999999999995,1.151,0.07400000000000001,-0.047,0.071,4.088,0.028999999999999998,-0.028999999999999998,0.005,0.2791,0.027589999999999996,-0.027719999999999998,0.005898,7.153,1.22,-1.564,1.254
7871531,5378.0,57.0,-0.474,0.139,0.857,0.013000000000000001,-0.011000000000000001,0.011000000000000001,0.789,0.034,-0.027999999999999997,0.034,4.468999999999999,0.006999999999999999,-0.006,0.005,1.254,0.006444,-0.006321,0.006881,13.62,1.933,-2.142,1.571
7880676,6269.0,56.0,0.048,0.099,2.0540000000000003,0.065,-0.062,0.042,1.436,0.091,-0.107,0.086,3.96,0.017,-0.018000000000000002,0.008,0.1618,0.008790000000000001,-0.008605,0.001179,2.7110000000000003,0.773,-0.652,0.5489999999999999
7910848,6074.0,56.0,0.11,0.1,1.6369999999999998,0.052000000000000005,-0.05,0.022000000000000002,1.274,0.049,-0.091,0.05,4.111000000000001,0.022000000000000002,-0.023,0.006999999999999999,0.2869,0.026789999999999998,-0.011909999999999999,0.0034270000000000004,3.8339999999999996,1.395,-0.447,0.897
7914731,5633.0,67.0,-0.047,0.10300000000000001,2.793,0.138,-0.115,0.032,1.4269999999999998,0.071,-0.076,0.036000000000000004,3.701,0.025,-0.025,0.004,0.06535,0.006514,-0.00646,0.001153,2.77,0.489,-0.384,0.289
7976303,6304.0,46.0,-0.5770000000000001,0.102,1.979,0.031,-0.028999999999999998,0.018000000000000002,1.133,0.045,-0.040999999999999995,0.018000000000000002,3.8989999999999996,0.006999999999999999,-0.006999999999999999,0.003,0.146,0.002771,-0.002758,0.0008343999999999999,4.605,0.444,-0.43,0.38
8012842,5849.0,58.0,0.152,0.1,1.305,0.046,-0.043,0.017,1.107,0.055999999999999994,-0.053,0.040999999999999995,4.251,0.023,-0.023,0.006,0.4971,0.0388,-0.03802,0.004834000000000001,6.105,1.3769999999999998,-1.222,1.337
8016496,6446.0,73.0,0.08800000000000001,0.1,2.081,0.09699999999999999,-0.087,0.05,1.5,0.07,-0.10800000000000001,0.079,3.972,0.027999999999999997,-0.028999999999999998,0.003,0.164,0.01754,-0.016390000000000002,0.0034659999999999995,2.121,0.805,-0.28800000000000003,0.479
8018599,6013.0,62.0,0.064,0.1,3.415,0.033,-0.033,0.047,1.6869999999999998,0.039,-0.040999999999999995,0.043,3.5980000000000003,0.006,-0.006,0.004,0.042339999999999996,0.0007181,-0.0006527999999999999,0.0007419,1.73,0.062,-0.062,0.218
8019508,6211.0,55.0,0.052000000000000005,0.1,2.61,0.035,-0.036000000000000004,0.02,1.4769999999999999,0.046,-0.053,0.035,3.772,0.008,-0.008,0.005,0.08283,0.0017649999999999999,-0.001738,0.001029,2.546,0.184,-0.14800000000000002,0.138
8026226,6319.0,54.0,-0.272,0.10300000000000001,2.8360000000000003,0.03,-0.027000000000000003,0.03,1.5030000000000001,0.043,-0.039,0.039,3.7089999999999996,0.005,-0.005,0.004,0.06577999999999999,0.000717,-0.0006931,0.0007063,2.13,0.113,-0.099,0.14800000000000002
8027956,5967.0,70.0,0.042,0.1,1.7280000000000002,0.046,-0.044000000000000004,0.018000000000000002,1.178,0.042,-0.045,0.033,4.033,0.016,-0.016,0.005,0.2277,0.01292,-0.01326,0.002838,5.6129999999999995,0.755,-0.593,0.633
8045442,5853.0,76.0,-0.138,0.1,2.9960000000000004,0.062,-0.063,0.028999999999999998,1.4769999999999999,0.049,-0.059000000000000004,0.027000000000000003,3.65,0.012,-0.012,0.005,0.054779999999999995,0.0021449999999999998,-0.002307,0.0012779999999999998,2.279,0.231,-0.154,0.198
8106950,6098.0,63.0,-0.385,0.10099999999999999,1.676,0.086,-0.078,0.027999999999999997,1.054,0.055,-0.052000000000000005,0.035,4.011,0.031,-0.033,0.002,0.2223,0.02592,-0.02513,0.004586,6.523,0.951,-0.847,0.735
8114155,5761.0,60.0,0.019,0.1,1.538,0.051,-0.048,0.018000000000000002,1.063,0.049,-0.048,0.034,4.0889999999999995,0.021,-0.022000000000000002,0.005,0.2914,0.02304,-0.02257,0.004296,8.381,1.212,-1.07,0.968
8150065,6265.0,58.0,-0.033,0.1,1.4080000000000001,0.015,-0.02,0.009000000000000001,1.22,0.038,-0.051,0.023,4.227,0.006,-0.006999999999999999,0.004,0.437,0.00372,-0.003928,0.003015,3.154,0.6970000000000001,-0.467,0.45399999999999996
8174981,6065.0,53.0,-0.099,0.1,1.984,0.036000000000000004,-0.037000000000000005,0.021,1.227,0.045,-0.044000000000000004,0.033,3.932,0.011000000000000001,-0.011000000000000001,0.006,0.1573,0.005640999999999999,-0.005587,0.002584,4.5569999999999995,0.469,-0.369,0.379
8176564,6109.0,51.0,-0.201,0.1,1.526,0.016,-0.026000000000000002,0.018000000000000002,1.1740000000000002,0.037000000000000005,-0.063,0.026000000000000002,4.14,0.006,-0.009000000000000001,0.005,0.3296,0.001443,-0.001586,0.00409,4.499,1.194,-0.529,0.785
8179536,6418.0,50.0,0.031,0.1,1.3659999999999999,0.013000000000000001,-0.012,0.01,1.2890000000000001,0.035,-0.033,0.027000000000000003,4.276,0.006,-0.005,0.003,0.5057,0.002291,-0.002942,0.002889,1.7180000000000002,0.314,-0.315,0.52
8179643,6280.0,61.0,-0.402,0.102,1.83,0.055,-0.053,0.031,1.148,0.05,-0.051,0.044000000000000004,3.971,0.017,-0.017,0.002,0.1866,0.01181,-0.0113,0.0032890000000000003,4.726,0.628,-0.539,0.5579999999999999
8179973,4949.0,60.0,0.006999999999999999,0.1,3.466,0.052000000000000005,-0.052000000000000005,0.040999999999999995,1.229,0.055,-0.052000000000000005,0.032,3.447,0.006,-0.006999999999999999,0.003,0.029539999999999997,0.0001551,-0.000155,0.0001615,5.099,1.0170000000000001,-0.8220000000000001,0.32799999999999996
8216936,6437.0,50.0,-0.106,0.1,1.896,0.077,-0.071,0.046,1.3780000000000001,0.057999999999999996,-0.092,0.063,4.0169999999999995,0.021,-0.024,0.002,0.1999,0.02758,-0.01202,0.005064,2.642,0.82,-0.337,0.565
8228742,6130.0,51.0,-0.019,0.1,1.8769999999999998,0.012,-0.049,0.023,1.39,0.025,-0.11800000000000001,0.04,4.033,0.005,-0.015,0.006,0.2097,0.0009062999999999999,-0.001389,0.002459,3.011,1.2429999999999999,-0.218,0.445
8241455,6262.0,66.0,-0.094,0.099,2.4290000000000003,0.040999999999999995,-0.04,0.027000000000000003,1.383,0.045,-0.046,0.040999999999999995,3.806,0.011000000000000001,-0.011000000000000001,0.005,0.09617,0.003311,-0.003208,0.0009365,2.937,0.256,-0.235,0.179
8249189,6432.0,65.0,-0.187,0.1,1.64,0.073,-0.069,0.034,1.271,0.047,-0.07200000000000001,0.052000000000000005,4.111000000000001,0.027000000000000003,-0.028999999999999998,0.002,0.2862,0.01371,-0.01067,0.006227,2.965,0.6970000000000001,-0.32,0.579
8289241,6306.0,52.0,-0.004,0.1,1.364,0.04,-0.039,0.016,1.214,0.043,-0.055,0.038,4.251,0.019,-0.019,0.003,0.4752,0.033389999999999996,-0.033010000000000005,0.002874,2.903,0.662,-0.52,0.672
8298626,6211.0,84.0,0.038,0.099,1.3780000000000001,0.025,-0.027000000000000003,0.012,1.206,0.047,-0.055,0.031,4.24,0.011000000000000001,-0.012,0.004,0.4597,0.0156,-0.015059999999999999,0.003037,3.355,0.9229999999999999,-0.685,0.6859999999999999
8321567,5744.0,58.0,0.032,0.10099999999999999,1.5859999999999999,0.026000000000000002,-0.026000000000000002,0.022000000000000002,1.073,0.046,-0.045,0.036000000000000004,4.067,0.009000000000000001,-0.009000000000000001,0.006999999999999999,0.2686,0.005845,-0.005765999999999999,0.004431,8.25,1.06,-0.97,0.872
8360349,6258.0,49.0,0.153,0.099,2.656,0.021,-0.027999999999999997,0.063,1.7269999999999999,0.028999999999999998,-0.028999999999999998,0.111,3.826,0.005,-0.006999999999999999,0.01,0.09212000000000001,0.001193,-0.00116,0.0007956,1.6980000000000002,0.14800000000000002,-0.106,0.386
8367710,6352.0,66.0,0.013999999999999999,0.1,2.041,0.025,-0.051,0.023,1.455,0.043,-0.113,0.048,3.98,0.006999999999999999,-0.011000000000000001,0.004,0.171,0.002895,-0.002804,0.0007927,2.414,0.919,-0.253,0.405
8394589,6251.0,54.0,-0.27,0.139,1.192,0.017,-0.017,0.017,1.121,0.047,-0.046,0.033,4.335,0.006999999999999999,-0.006999999999999999,0.006,0.6622,0.0032020000000000004,-0.003278,0.003425,2.965,0.722,-0.867,0.735
8408931,6252.0,120.0,-0.124,0.10099999999999999,2.866,0.044000000000000004,-0.044000000000000004,0.03,1.493,0.057999999999999996,-0.057,0.047,3.697,0.011000000000000001,-0.01,0.006,0.06335,0.0017219999999999998,-0.0016699999999999998,0.0007454,2.1919999999999997,0.204,-0.165,0.11199999999999999
8414062,6578.0,61.0,-0.251,0.1,1.726,0.1,-0.09699999999999999,0.033,1.3,0.051,-0.062,0.051,4.0760000000000005,0.042,-0.040999999999999995,0.003,0.2525,0.04373,-0.03506,0.004845,2.6489999999999996,0.506,-0.268,0.48100000000000004
8416311,6446.0,60.0,0.131,0.1,2.275,0.067,-0.08,0.036000000000000004,1.565,0.069,-0.138,0.06,3.915,0.015,-0.015,0.003,0.132,0.007238,-0.00701,0.001374,1.955,0.82,-0.245,0.313
8424992,5807.0,57.0,-0.127,0.10099999999999999,1.052,0.017,-0.017,0.009000000000000001,0.929,0.043,-0.043,0.02,4.362,0.006999999999999999,-0.006999999999999999,0.003,0.7986,0.003829,-0.004029,0.006006,8.773,1.758,-1.494,0.8220000000000001
8493735,5965.0,109.0,-0.08,0.1,2.585,0.067,-0.065,0.023,1.374,0.055999999999999994,-0.054000000000000006,0.037000000000000005,3.7489999999999997,0.015,-0.015,0.004,0.0792,0.004275,-0.004143,0.001367,3.0980000000000003,0.34,-0.318,0.192
8493800,6241.0,73.0,0.039,0.1,1.482,0.025,-0.027000000000000003,0.015,1.252,0.04,-0.048,0.040999999999999995,4.1930000000000005,0.011000000000000001,-0.012,0.006,0.3836,0.01356,-0.012620000000000001,0.002916,3.2089999999999996,0.616,-0.43799999999999994,0.684
8499940,6023.0,58.0,-0.006,0.1,1.6480000000000001,0.036000000000000004,-0.031,0.019,1.163,0.094,-0.047,0.04,4.07,0.013000000000000001,-0.011000000000000001,0.006,0.2604,0.00742,-0.007449,0.003186,5.567,0.74,-1.3969999999999998,0.684
8561221,5229.0,60.0,-0.16399999999999998,0.10099999999999999,3.091,0.045,-0.048,0.026000000000000002,1.436,0.057,-0.061,0.028999999999999998,3.614,0.006,-0.006,0.001,0.04858,0.0003093,-0.0003215,0.0003891,2.602,0.45,-0.33899999999999997,0.20199999999999999
8574769,5437.0,70.0,0.341,0.1,1.579,0.021,-0.022000000000000002,0.013000000000000001,1.069,0.038,-0.039,0.027999999999999997,4.069,0.006999999999999999,-0.006999999999999999,0.005,0.2711,0.004277,-0.004344,0.004476,9.967,1.383,-1.253,0.948
8579578,6308.0,45.0,0.054000000000000006,0.1,2.218,0.028999999999999998,-0.06,0.040999999999999995,1.538,0.04,-0.13699999999999998,0.081,3.932,0.008,-0.012,0.009000000000000001,0.1409,0.002932,-0.002984,0.0009836,2.165,0.8809999999999999,-0.18100000000000002,0.544
8621637,5737.0,75.0,0.094,0.1,1.876,0.040999999999999995,-0.042,0.013999999999999999,1.176,0.048,-0.05,0.019,3.9610000000000003,0.011000000000000001,-0.011000000000000001,0.003,0.178,0.0070409999999999995,-0.006841,0.002173,6.27,0.835,-0.701,0.36700000000000005
8656342,6074.0,71.0,-0.05,0.099,1.621,0.039,-0.036000000000000004,0.024,1.159,0.102,-0.057,0.047,4.085,0.015,-0.013000000000000001,0.009000000000000001,0.274,0.009182,-0.009019,0.004472,5.414,0.927,-1.527,0.8540000000000001
8677016,6248.0,75.0,-0.27,0.10099999999999999,1.324,0.028999999999999998,-0.027999999999999997,0.013999999999999999,1.081,0.055999999999999994,-0.054000000000000006,0.031,4.227,0.013000000000000001,-0.013000000000000001,0.005,0.4648,0.01721,-0.01856,0.003461,4.912,1.1079999999999999,-0.987,1.071
8694723,6351.0,62.0,-0.359,0.1,1.554,0.018000000000000002,-0.022000000000000002,0.023,1.176,0.038,-0.054000000000000006,0.052000000000000005,4.125,0.006,-0.008,0.006,0.3135,0.001955,-0.0025210000000000002,0.00149,3.767,0.877,-0.426,0.483
8696343,6178.0,65.0,-0.055999999999999994,0.099,1.183,0.032,-0.031,0.012,1.119,0.052000000000000005,-0.052000000000000005,0.032,4.341,0.018000000000000002,-0.019,0.005,0.6768,0.03336,-0.03349,0.003841,3.072,1.099,-0.9670000000000001,1.591
8702606,5511.0,85.0,-0.17,0.1,2.476,0.027999999999999997,-0.034,0.039,1.278,0.043,-0.047,0.038,3.7539999999999996,0.005,-0.005,0.003,0.08415,0.0004213,-0.0003864,0.0013,4.127,0.462,-0.321,0.337
8738809,6058.0,59.0,0.07400000000000001,0.1,2.1630000000000003,0.021,-0.02,0.017,1.3319999999999999,0.039,-0.036000000000000004,0.02,3.892,0.006,-0.005,0.005,0.1317,0.0009146000000000001,-0.0008967000000000001,0.00215,3.823,0.28800000000000003,-0.284,0.20800000000000002
8776961,5777.0,72.0,-0.126,0.1,1.676,0.03,-0.03,0.016,1.065,0.05,-0.048,0.018000000000000002,4.0169999999999995,0.008,-0.009000000000000001,0.004,0.2264,0.004718,-0.004588,0.004101,7.939,1.058,-0.9620000000000001,0.578
8802782,6089.0,68.0,0.254,0.1,2.359,0.109,-0.092,0.04,1.44,0.147,-0.057999999999999996,0.051,3.8510000000000004,0.023,-0.024,0.002,0.1095,0.009640000000000001,-0.009428,0.0019649999999999997,3.0860000000000003,0.358,-0.784,0.172
