KIC,Teff,eTeff,[M/H],e[M/H],Radius,+eRad,-eRad,syRad,Mass,+eMas,-eMas,syMas,logg,+elogg,-elogg,sylogg,rho,+erho,-erho,syrho,Age,+eAge,-eAge,syAge
5021689,6122.7,69.27600000000001,-0.08900000000000001,0.1,1.765,0.019,-0.021,0.021,1.198,0.038,-0.043,0.032,4.023,0.006,-0.006,0.006999999999999999,0.2182,0.0018690000000000002,-0.0018260000000000001,0.0038020000000000003,4.8469999999999995,0.564,-0.44299999999999995,0.648
5033245,4948.3,69.27600000000001,0.11900000000000001,0.1,3.227,0.08900000000000001,-0.087,0.071,1.32,0.094,-0.08900000000000001,0.075,3.54,0.009000000000000001,-0.009000000000000001,0.006,0.03924,0.0007633,-0.0007578,0.00040179999999999995,4.32,1.254,-0.993,1.02
5084157,5570.1,69.27600000000001,0.125,0.1,1.3259999999999998,0.034,-0.032,0.024,0.997,0.05,-0.048,0.045,4.191,0.011000000000000001,-0.011000000000000001,0.005,0.4271,0.01685,-0.01672,0.006135,11.11,1.8519999999999999,-1.765,2.2640000000000002
5095159,5073.6,69.27600000000001,0.09699999999999999,0.099,2.697,0.081,-0.094,0.10400000000000001,1.317,0.11199999999999999,-0.128,0.152,3.695,0.012,-0.015,0.015,0.06711,0.000947,-0.0009451,0.0005235,4.215,1.8030000000000002,-1.068,1.834
5110725,4785.1,69.27600000000001,0.353,0.099,3.696,0.12300000000000001,-0.11699999999999999,0.10099999999999999,1.278,0.105,-0.096,0.08800000000000001,3.408,0.009000000000000001,-0.009000000000000001,0.006999999999999999,0.02529,0.0006734,-0.0006665,0.0004013,5.605,1.8459999999999999,-1.4,1.514
5214711,6198.7,69.27600000000001,-0.025,0.1,1.87,0.069,-0.064,0.034,1.256,0.073,-0.05,0.055999999999999994,3.9930000000000003,0.023,-0.023,0.008,0.192,0.01625,-0.01494,0.00214,4.175,0.494,-0.6509999999999999,0.74
5253542,5577.8,69.27600000000001,0.203,0.1,1.1640000000000001,0.023,-0.023,0.02,1.006,0.045,-0.046,0.053,4.308,0.011000000000000001,-0.012,0.008,0.6377,0.02273,-0.01967,0.005108,9.256,1.994,-1.7819999999999998,2.478
5265656,5041.6,69.27600000000001,0.309,0.099,2.807,0.084,-0.09300000000000001,0.11800000000000001,1.4509999999999998,0.09300000000000001,-0.11699999999999999,0.18899999999999997,3.7,0.015,-0.016,0.018000000000000002,0.06526,0.0030510000000000003,-0.002987,0.0004892,3.3,1.247,-0.698,1.4780000000000002
5344612,5917.5,69.27600000000001,-0.12300000000000001,0.1,1.6580000000000001,0.055,-0.052000000000000005,0.032,1.09,0.055,-0.052000000000000005,0.057,4.0360000000000005,0.02,-0.021,0.008,0.2386,0.01636,-0.01772,0.0033659999999999996,6.942,1.035,-0.9109999999999999,1.462
5353186,5976.7,69.27600000000001,0.073,0.1,2.164,0.043,-0.040999999999999995,0.054000000000000006,1.3119999999999998,0.044000000000000004,-0.039,0.08900000000000001,3.885,0.011000000000000001,-0.011000000000000001,0.006999999999999999,0.1294,0.004978,-0.004922999999999999,0.0017170000000000002,4.078,0.359,-0.35100000000000003,0.7879999999999999
5371516,6188.4,69.27600000000001,0.075,0.1,1.9969999999999999,0.067,-0.025,0.04,1.324,0.149,-0.045,0.09,3.96,0.017,-0.008,0.012,0.1667,0.001996,-0.001987,0.002522,3.714,0.397,-1.181,0.887
5390438,4781.4,69.27600000000001,0.18600000000000003,0.1,3.4810000000000003,0.133,-0.113,0.09300000000000001,1.067,0.096,-0.078,0.071,3.3819999999999997,0.008,-0.008,0.005,0.02528,0.0007844999999999999,-0.0008173,0.0004239,9.854,3.0389999999999997,-2.611,2.474
5429911,5031.1,69.27600000000001,-0.005,0.102,3.122,0.14800000000000002,-0.155,0.139,1.3259999999999998,0.153,-0.153,0.155,3.571,0.017,-0.018000000000000002,0.012,0.0435,0.002334,-0.002261,0.0006412000000000001,3.885,2.2430000000000003,-1.3319999999999999,1.8030000000000002
5431016,6102.9,69.27600000000001,-0.264,0.10099999999999999,2.113,0.027000000000000003,-0.031,0.023,1.218,0.044000000000000004,-0.051,0.044000000000000004,3.873,0.006999999999999999,-0.008,0.009000000000000001,0.1291,0.0018149999999999998,-0.001825,0.0021030000000000003,4.336,0.491,-0.385,0.5
5431807,4990.6,69.27600000000001,0.11699999999999999,0.102,2.988,0.076,-0.075,0.066,1.192,0.084,-0.08,0.07200000000000001,3.563,0.009000000000000001,-0.01,0.006999999999999999,0.044680000000000004,0.0005972999999999999,-0.0005941,0.0003279,5.94,1.7819999999999998,-1.344,1.494
5450445,5900.2,69.27600000000001,0.019,0.1,1.903,0.021,-0.023,0.024,1.213,0.039,-0.044000000000000004,0.04,3.9619999999999997,0.006,-0.006999999999999999,0.008,0.1758,0.0013859999999999999,-0.0013570000000000001,0.003332,5.31,0.605,-0.49,0.679
5512589,5631.2,69.27600000000001,0.032,0.1,1.6340000000000001,0.021,-0.022000000000000002,0.023,1.081,0.042,-0.042,0.040999999999999995,4.045,0.006,-0.006999999999999999,0.006999999999999999,0.2478,0.001395,-0.001327,0.004507,8.602,1.077,-0.995,1.253
5516982,6233.4,69.27600000000001,-0.065,0.1,1.4609999999999999,0.018000000000000002,-0.023,0.015,1.213,0.043,-0.055999999999999994,0.036000000000000004,4.192,0.006999999999999999,-0.008,0.006,0.3893,0.0036950000000000004,-0.0040149999999999995,0.0037909999999999997,3.5780000000000003,0.848,-0.516,0.72
5523099,5235.4,69.27600000000001,-0.11199999999999999,0.1,2.235,0.081,-0.078,0.047,1.1159999999999999,0.079,-0.077,0.062,3.785,0.013999999999999999,-0.013999999999999999,0.006,0.09953,0.005288,-0.005184,0.00105,6.757999999999999,1.631,-1.287,1.446
5530375,5755.6,69.27600000000001,-0.226,0.1,2.738,0.066,-0.073,0.027000000000000003,1.3319999999999999,0.063,-0.057999999999999996,0.027999999999999997,3.6910000000000003,0.011000000000000001,-0.011000000000000001,0.005,0.06588,0.002763,-0.002623,0.0008470000000000001,3.111,0.332,-0.319,0.244
5543462,5744.7,69.27600000000001,-0.37200000000000005,0.102,1.219,0.053,-0.048,0.02,0.8490000000000001,0.046,-0.042,0.039,4.194,0.028999999999999998,-0.03,0.006999999999999999,0.4629,0.05825,-0.04218,0.006101,13.95,1.463,-1.734,2.265
5607242,5364.4,69.27600000000001,-0.185,0.102,2.364,0.03,-0.033,0.037000000000000005,1.1740000000000002,0.043,-0.045,0.05,3.76,0.006,-0.006,0.005,0.08893999999999999,0.00044160000000000005,-0.0004593,0.001075,5.268,0.7290000000000001,-0.552,0.831
5629080,5007.8,69.27600000000001,-0.301,0.102,2.9760000000000004,0.08199999999999999,-0.081,0.06,1.137,0.083,-0.08,0.062,3.545,0.009000000000000001,-0.009000000000000001,0.006,0.0431,0.0007577,-0.0007476,0.0003321,5.872999999999999,1.819,-1.361,1.464
5636956,6227.7,69.27600000000001,0.094,0.1,2.019,0.068,-0.057999999999999996,0.044000000000000004,1.359,0.13,-0.07,0.09300000000000001,3.968,0.013000000000000001,-0.013999999999999999,0.006999999999999999,0.1674,0.006837,-0.006718000000000001,0.001117,3.408,0.544,-0.997,0.917
5683538,5866.0,69.27600000000001,-0.557,0.102,2.238,0.10800000000000001,-0.098,0.036000000000000004,1.08,0.055999999999999994,-0.053,0.05,3.77,0.027000000000000003,-0.027999999999999997,0.006999999999999999,0.09592,0.01063,-0.009616,0.001425,5.521,0.823,-0.7240000000000001,0.579
5689219,6294.8,69.27600000000001,-0.307,0.1,1.679,0.042,-0.04,0.042,1.156,0.095,-0.054000000000000006,0.083,4.053,0.017,-0.016,0.013000000000000001,0.2457,0.01157,-0.011170000000000001,0.006667,4.626,0.726,-1.196,1.139
5723165,5153.6,69.27600000000001,-0.12,0.1,2.6719999999999997,0.07,-0.069,0.046,1.246,0.078,-0.075,0.055999999999999994,3.679,0.006999999999999999,-0.006999999999999999,0.005,0.06527000000000001,0.0014199999999999998,-0.001396,0.0005622000000000001,4.474,1.11,-0.807,0.899
5773155,6068.7,69.27600000000001,0.138,0.1,1.844,0.065,-0.057,0.052000000000000005,1.286,0.138,-0.065,0.102,4.024,0.015,-0.015,0.009000000000000001,0.2082,0.009667,-0.009389,0.00209,4.2780000000000005,0.6809999999999999,-1.3869999999999998,1.369
5773345,6091.7,69.27600000000001,0.255,0.1,2.0180000000000002,0.012,-0.012,0.016,1.484,0.031,-0.027999999999999997,0.036000000000000004,3.998,0.005,-0.004,0.004,0.1804,0.0009272999999999999,-0.0008032,0.001053,2.617,0.243,-0.237,0.41100000000000003
5822889,5125.7,69.27600000000001,-0.11,0.10099999999999999,4.165,0.10400000000000001,-0.10300000000000001,0.10400000000000001,1.574,0.105,-0.10300000000000001,0.105,3.395,0.009000000000000001,-0.01,0.006999999999999999,0.02175,0.00031549999999999997,-0.0003212,0.00028989999999999995,1.946,0.596,-0.414,0.469
5892169,5137.0,69.27600000000001,-0.003,0.1,3.083,0.092,-0.1,0.076,1.431,0.1,-0.106,0.091,3.615,0.008,-0.009000000000000001,0.006,0.04877,0.0014349999999999999,-0.001387,0.0005894,2.8680000000000003,0.925,-0.62,0.765
5950854,5818.8,69.27600000000001,-0.23800000000000002,0.1,1.222,0.017,-0.017,0.021,0.9279999999999999,0.039,-0.038,0.046,4.231,0.006999999999999999,-0.006999999999999999,0.006999999999999999,0.509,0.002101,-0.002146,0.006129,10.75,1.5930000000000002,-1.557,1.9969999999999999
5955122,5753.6,69.27600000000001,-0.24600000000000002,0.10099999999999999,2.059,0.035,-0.037000000000000005,0.028999999999999998,1.161,0.047,-0.047,0.035,3.875,0.006,-0.006,0.005,0.1331,0.002411,-0.002352,0.002068,5.742000000000001,0.622,-0.56,0.72
5961597,6377.9,69.27600000000001,0.051,0.1,1.916,0.038,-0.039,0.028999999999999998,1.433,0.05,-0.055,0.071,4.0280000000000005,0.012,-0.013000000000000001,0.006999999999999999,0.2032,0.008376999999999999,-0.008178,0.0018899999999999998,2.405,0.376,-0.282,0.551
6034893,5065.3,69.27600000000001,-0.14400000000000002,0.10099999999999999,3.782,0.193,-0.225,0.20199999999999999,1.4380000000000002,0.152,-0.172,0.175,3.438,0.013999999999999999,-0.013999999999999999,0.006,0.02652,0.0018059999999999999,-0.0016190000000000002,0.0009948000000000001,2.699,1.726,-0.927,1.265
6035199,4859.3,69.27600000000001,-0.46,0.1,2.966,0.098,-0.071,0.067,0.847,0.064,-0.044000000000000004,0.047,3.42,0.013000000000000001,-0.013999999999999999,0.005,0.032330000000000005,0.001436,-0.001434,0.00045220000000000004,14.3,1.67,-2.742,1.764
6047087,6022.8,69.27600000000001,-0.188,0.1,1.291,0.026000000000000002,-0.025,0.025,1.031,0.055,-0.052000000000000005,0.06,4.229,0.011000000000000001,-0.011000000000000001,0.009000000000000001,0.4786,0.01268,-0.01326,0.006131,6.881,1.4569999999999999,-1.2930000000000001,1.626
6049366,6175.2,69.27600000000001,-0.14300000000000002,0.099,1.8159999999999998,0.081,-0.075,0.027999999999999997,1.198,0.049,-0.05,0.045,3.9960000000000004,0.028999999999999998,-0.028999999999999998,0.006,0.1987,0.02301,-0.0199,0.0030960000000000002,4.636,0.644,-0.511,0.701
6116048,5901.1,69.27600000000001,-0.253,0.099,1.222,0.015,-0.013999999999999999,0.016,1.011,0.037000000000000005,-0.035,0.038,4.269,0.006,-0.006,0.005,0.5544,0.0012050000000000001,-0.001347,0.004658,7.352,1.34,-1.012,1.547
6129877,5923.8,69.27600000000001,-0.048,0.1,1.304,0.036000000000000004,-0.034,0.022000000000000002,1.056,0.057,-0.055999999999999994,0.05,4.23,0.015,-0.016,0.006999999999999999,0.4753,0.0255,-0.026019999999999998,0.0044009999999999995,6.965,1.517,-1.371,1.601
6145937,5137.1,69.27600000000001,-0.313,0.10099999999999999,2.155,0.079,-0.073,0.062,0.927,0.077,-0.068,0.066,3.738,0.01,-0.01,0.006999999999999999,0.09256,0.003556,-0.00355,0.001422,11.1,2.5610000000000004,-2.316,2.5860000000000003
6232600,6242.2,69.27600000000001,-0.294,0.1,1.2919999999999998,0.023,-0.023,0.016,1.065,0.051,-0.05,0.044000000000000004,4.243,0.009000000000000001,-0.01,0.008,0.4938,0.01069,-0.01052,0.004646,4.974,1.115,-0.9390000000000001,1.3430000000000002
6287060,5654.4,69.27600000000001,-0.016,0.1,1.4180000000000001,0.038,-0.037000000000000005,0.024,0.991,0.047,-0.049,0.042,4.13,0.017,-0.017,0.008,0.3466,0.02808,-0.02428,0.005414,10.73,1.6230000000000002,-1.49,1.8940000000000001
6290627,4950.8,69.27600000000001,-0.309,0.105,3.372,0.102,-0.09300000000000001,0.077,1.083,0.09,-0.079,0.066,3.4160000000000004,0.01,-0.01,0.006999999999999999,0.0282,0.0004687,-0.0004704,0.0003372,6.941,2.248,-1.77,1.765
6308642,5464.3,69.27600000000001,-0.259,0.10099999999999999,2.272,0.044000000000000004,-0.045,0.028999999999999998,1.148,0.054000000000000006,-0.059000000000000004,0.042,3.783,0.008,-0.008,0.005,0.09758,0.0018149999999999998,-0.0017649999999999999,0.001159,5.653,0.81,-0.677,0.7609999999999999
6313425,5538.9,69.27600000000001,-0.078,0.10300000000000001,2.63,0.045,-0.038,0.027000000000000003,1.361,0.066,-0.040999999999999995,0.038,3.7319999999999998,0.005,-0.006,0.004,0.07466,0.0010869999999999999,-0.001396,0.0009699999999999999,3.322,0.29600000000000004,-0.32799999999999996,0.33799999999999997
6370489,6053.0,69.27600000000001,-0.452,0.1,1.974,0.028999999999999998,-0.027000000000000003,0.027000000000000003,1.14,0.046,-0.044000000000000004,0.047,3.904,0.006999999999999999,-0.006999999999999999,0.009000000000000001,0.148,0.001819,-0.001748,0.002281,5.186,0.557,-0.527,0.799
6430804,4871.0,69.27600000000001,0.061,0.1,3.214,0.26,-0.20800000000000002,0.25,1.114,0.19,-0.142,0.18899999999999997,3.47,0.012,-0.012,0.005,0.033510000000000005,0.00255,-0.0026420000000000003,0.002193,7.681,4.456,-3.2960000000000003,4.287
6442183,5544.5,69.27600000000001,-0.156,0.1,1.632,0.025,-0.022000000000000002,0.03,0.982,0.040999999999999995,-0.035,0.05,4.004,0.006,-0.006,0.006999999999999999,0.2258,0.002297,-0.002518,0.003588,10.77,1.149,-1.075,1.5030000000000001
6508366,6347.8,69.27600000000001,-0.03,0.099,2.173,0.015,-0.013000000000000001,0.057,1.525,0.033,-0.027000000000000003,0.11800000000000001,3.946,0.005,-0.005,0.013000000000000001,0.1485,0.001119,-0.000992,0.001381,2.11,0.166,-0.157,1.074
6520835,6222.6,69.27600000000001,0.032,0.1,2.1519999999999997,0.062,-0.03,0.022000000000000002,1.35,0.166,-0.044000000000000004,0.043,3.9019999999999997,0.015,-0.009000000000000001,0.01,0.1355,0.002911,-0.0028539999999999998,0.002552,3.4210000000000003,0.317,-1.028,0.41200000000000003
6529109,5538.7,69.27600000000001,0.07200000000000001,0.099,1.7819999999999998,0.027999999999999997,-0.027999999999999997,0.023,1.101,0.045,-0.044000000000000004,0.040999999999999995,3.977,0.006999999999999999,-0.008,0.006999999999999999,0.1944,0.003527,-0.0035229999999999997,0.00343,8.277999999999999,0.941,-0.9009999999999999,1.075
6530901,6281.9,69.27600000000001,0.018000000000000002,0.1,1.554,0.019,-0.022000000000000002,0.019,1.276,0.037000000000000005,-0.046,0.049,4.1610000000000005,0.008,-0.009000000000000001,0.009000000000000001,0.3401,0.006951000000000001,-0.006841,0.004118,3.114,0.469,-0.353,0.8059999999999999
6531928,4931.5,69.27600000000001,-0.7190000000000001,0.10300000000000001,2.463,0.048,-0.035,0.042,0.825,0.042,-0.028999999999999998,0.036000000000000004,3.571,0.008,-0.009000000000000001,0.005,0.055189999999999996,0.001227,-0.001221,0.0005235,14.75,1.22,-1.954,1.5730000000000002
6592305,6030.5,69.27600000000001,0.06,0.1,2.238,0.034,-0.033,0.02,1.337,0.043,-0.039,0.036000000000000004,3.864,0.009000000000000001,-0.009000000000000001,0.006999999999999999,0.1193,0.0033299999999999996,-0.003249,0.001948,3.74,0.315,-0.308,0.414
6593620,5559.7,69.27600000000001,-0.26,0.1,1.5419999999999998,0.04,-0.038,0.036000000000000004,0.914,0.045,-0.045,0.052000000000000005,4.022,0.013999999999999999,-0.013999999999999999,0.008,0.2489,0.01202,-0.01181,0.004592000000000001,12.64,1.4909999999999999,-1.4509999999999998,2.072
6603624,5388.8,69.27600000000001,0.2,0.1,1.123,0.013999999999999999,-0.013999999999999999,0.018000000000000002,0.9359999999999999,0.035,-0.033,0.044000000000000004,4.308,0.006,-0.006,0.006999999999999999,0.6611,0.001599,-0.0008482999999999999,0.006024,13.22,1.6769999999999998,-1.8430000000000002,2.425
6605673,6058.8,69.27600000000001,-0.258,0.1,1.625,0.028999999999999998,-0.028999999999999998,0.023,1.0759999999999998,0.05,-0.05,0.044000000000000004,4.047,0.01,-0.01,0.008,0.2503,0.006182,-0.00595,0.0037869999999999996,6.528,0.9490000000000001,-0.851,1.2329999999999999
6612225,6259.3,69.27600000000001,-0.337,0.1,1.767,0.040999999999999995,-0.042,0.031,1.153,0.047,-0.051,0.048,4.005,0.011000000000000001,-0.011000000000000001,0.005,0.2089,0.008791,-0.008556,0.003107,4.746,0.66,-0.542,0.86
6671492,5772.2,69.27600000000001,0.067,0.1,2.418,0.044000000000000004,-0.044000000000000004,0.023,1.344,0.048,-0.044000000000000004,0.031,3.799,0.01,-0.01,0.006999999999999999,0.09512999999999999,0.003206,-0.003168,0.0016239999999999998,3.7539999999999996,0.303,-0.301,0.344
6688822,5407.1,69.27600000000001,0.147,0.1,2.1830000000000003,0.04,-0.042,0.023,1.232,0.045,-0.052000000000000005,0.033,3.8489999999999998,0.009000000000000001,-0.009000000000000001,0.006,0.1182,0.003525,-0.0034649999999999998,0.0020210000000000002,5.522,0.618,-0.461,0.53
6689943,5960.3,69.27600000000001,-0.002,0.1,1.474,0.034,-0.036000000000000004,0.022000000000000002,1.168,0.054000000000000006,-0.071,0.051,4.166,0.011000000000000001,-0.012,0.006,0.3628,0.01325,-0.01335,0.002448,5.105,1.5619999999999998,-0.877,1.338
6693861,5535.6,69.27600000000001,-0.402,0.102,2.056,0.026000000000000002,-0.031,0.031,1.043,0.036000000000000004,-0.044000000000000004,0.04,3.8289999999999997,0.006,-0.006,0.005,0.1201,0.0009289,-0.0009378,0.001775,7.4110000000000005,0.8170000000000001,-0.677,0.9
6766513,5826.5,69.27600000000001,-0.397,0.102,1.98,0.033,-0.033,0.027999999999999997,1.077,0.049,-0.046,0.037000000000000005,3.8760000000000003,0.006999999999999999,-0.008,0.006,0.1386,0.0023989999999999997,-0.002384,0.002541,6.496,0.6890000000000001,-0.652,0.7020000000000001
6802438,5095.8,69.27600000000001,-0.298,0.1,2.5639999999999996,0.07,-0.067,0.053,1.1079999999999999,0.086,-0.081,0.064,3.6639999999999997,0.01,-0.01,0.006999999999999999,0.0657,0.0007247000000000001,-0.0007277,0.0005061,6.405,1.902,-1.464,1.578
6806100,5134.9,69.27600000000001,0.237,0.1,2.188,0.096,-0.08900000000000001,0.044000000000000004,1.207,0.068,-0.07400000000000001,0.07200000000000001,3.8369999999999997,0.021,-0.022000000000000002,0.01,0.1146,0.009913,-0.009634,0.00185,6.335,1.476,-1.073,1.094
6837853,5679.8,69.27600000000001,0.154,0.1,1.335,0.05,-0.043,0.026000000000000002,1.0490000000000002,0.068,-0.053,0.054000000000000006,4.207,0.02,-0.021,0.006,0.4383,0.03757,-0.030969999999999998,0.004825,8.805,1.765,-1.9669999999999999,2.117
6848299,5137.0,69.27600000000001,-0.368,0.10099999999999999,1.699,0.042,-0.039,0.046,0.835,0.038,-0.037000000000000005,0.043,3.898,0.012,-0.012,0.005,0.1701,0.007618000000000001,-0.007468000000000001,0.004332,15.28,0.715,-1.307,2.63
6853020,6261.8,69.27600000000001,0.125,0.1,2.069,0.066,-0.064,0.035,1.4680000000000002,0.066,-0.132,0.08800000000000001,3.964,0.018000000000000002,-0.02,0.009000000000000001,0.1621,0.009968000000000001,-0.009616,0.002077,2.535,1.052,-0.373,0.747
6863041,5455.8,69.27600000000001,0.14,0.1,2.371,0.039,-0.040999999999999995,0.025,1.317,0.046,-0.047,0.042,3.8080000000000003,0.008,-0.008,0.006999999999999999,0.09882,0.002704,-0.002499,0.001737,4.325,0.37,-0.33,0.358
6933899,5685.4,69.27600000000001,-0.045,0.1,1.5730000000000002,0.016,-0.017,0.025,1.085,0.035,-0.034,0.044000000000000004,4.079,0.005,-0.006,0.006,0.2786,0.000769,-0.0004782,0.004954999999999999,8.295,0.987,-0.898,2.9360000000000004
6947945,5246.2,69.27600000000001,-0.14400000000000002,0.10300000000000001,2.186,0.076,-0.07400000000000001,0.049,1.075,0.079,-0.07400000000000001,0.059000000000000004,3.79,0.009000000000000001,-0.01,0.005,0.1028,0.004291,-0.004161,0.001523,7.367999999999999,1.76,-1.367,1.65
7038145,5884.7,69.27600000000001,0.257,0.1,2.441,0.054000000000000006,-0.053,0.026000000000000002,1.4280000000000002,0.038,-0.045,0.047,3.8160000000000003,0.013000000000000001,-0.013000000000000001,0.006,0.09794,0.004876,-0.0047469999999999995,0.001326,3.2680000000000002,0.294,-0.23399999999999999,0.247
7103006,6331.6,69.27600000000001,0.071,0.099,1.966,0.013999999999999999,-0.015,0.019,1.4969999999999999,0.036000000000000004,-0.037000000000000005,0.052000000000000005,4.026,0.006,-0.006,0.006999999999999999,0.1971,0.001468,-0.001486,0.002298,2.158,0.23,-0.21100000000000002,0.275
7106245,5779.7,69.27600000000001,-0.188,0.1,1.124,0.018000000000000002,-0.017,0.016,0.96,0.046,-0.043,0.04,4.3180000000000005,0.006999999999999999,-0.006999999999999999,0.006999999999999999,0.6756,0.002137,-0.002338,0.0061600000000000005,8.776,1.915,-1.508,1.972
7107778,4967.6,69.27600000000001,0.034,0.1,2.822,0.08800000000000001,-0.084,0.07200000000000001,1.2790000000000001,0.099,-0.091,0.084,3.6430000000000002,0.009000000000000001,-0.009000000000000001,0.006999999999999999,0.05686,0.0014470000000000002,-0.001425,0.0006177,4.711,1.453,-1.0979999999999999,1.247
7133688,6343.6,69.27600000000001,0.027999999999999997,0.1,1.93,0.057999999999999996,-0.055999999999999994,0.032,1.409,0.055999999999999994,-0.10300000000000001,0.08,4.011,0.02,-0.021,0.009000000000000001,0.1936,0.012980000000000002,-0.012459999999999999,0.0019920000000000003,2.633,0.9790000000000001,-0.341,0.772
7174470,5928.7,69.27600000000001,0.192,0.1,2.235,0.048,-0.046,0.021,1.355,0.040999999999999995,-0.043,0.04,3.87,0.013999999999999999,-0.013999999999999999,0.008,0.1211,0.005802000000000001,-0.005672,0.002206,3.8569999999999998,0.35100000000000003,-0.33,0.391
7174707,5188.4,69.27600000000001,-0.006,0.1,2.079,0.031,-0.032,0.036000000000000004,1.084,0.046,-0.047,0.05,3.8360000000000003,0.006,-0.006,0.006,0.1206,0.0005158,-0.0005431,0.001442,8.163,1.187,-0.97,1.412
7206837,6282.3,69.27600000000001,0.128,0.1,1.5659999999999998,0.013999999999999999,-0.013999999999999999,0.012,1.327,0.038,-0.035,0.036000000000000004,4.171,0.006,-0.006,0.005,0.3454,0.001678,-0.0018920000000000002,0.002716,2.7560000000000002,0.34299999999999997,-0.366,0.46299999999999997
7216846,5007.2,69.27600000000001,0.073,0.102,3.1430000000000002,0.08900000000000001,-0.1,0.087,1.42,0.106,-0.11599999999999999,0.10800000000000001,3.594,0.011000000000000001,-0.012,0.009000000000000001,0.04566,0.001036,-0.0010199999999999999,0.00036639999999999996,3.253,1.2209999999999999,-0.797,1.005
7264595,5509.7,69.27600000000001,-0.252,0.10300000000000001,2.678,0.153,-0.138,0.043,1.2830000000000001,0.09300000000000001,-0.092,0.051,3.6889999999999996,0.024,-0.026000000000000002,0.005,0.06658,0.007256,-0.006991,0.0009282,3.543,0.877,-0.664,0.634
7282890,6110.3,69.27600000000001,-0.013999999999999999,0.099,2.286,0.031,-0.032,0.053,1.3619999999999999,0.040999999999999995,-0.046,0.095,3.853,0.008,-0.008,0.009000000000000001,0.1139,0.002479,-0.0024809999999999997,0.001097,3.41,0.305,-0.28,0.789
7296438,5628.3,69.27600000000001,0.20800000000000002,0.1,1.379,0.019,-0.019,0.031,1.117,0.053,-0.046,0.075,4.207,0.009000000000000001,-0.008,0.009000000000000001,0.4263,0.0023079999999999997,-0.001556,0.004794,7.12,1.5730000000000002,-1.371,2.5660000000000003
7341231,5000.5,180.0,-1.9680000000000002,0.204,2.657,0.049,-0.049,0.057999999999999996,0.883,0.044000000000000004,-0.043,0.057,3.535,0.006,-0.006,0.008,0.047080000000000004,0.0005388,-0.0005323999999999999,0.000177,8.468,1.5619999999999998,-1.247,1.859
7376493,5396.8,69.27600000000001,-0.12300000000000001,0.10099999999999999,1.431,0.027999999999999997,-0.026000000000000002,0.037000000000000005,0.8759999999999999,0.042,-0.033,0.05,4.069,0.009000000000000001,-0.009000000000000001,0.008,0.2995,0.008389,-0.008586,0.005103,15.09,0.9209999999999999,-1.264,2.5540000000000003
7383120,6083.5,69.27600000000001,-0.11199999999999999,0.1,1.3980000000000001,0.048,-0.046,0.027000000000000003,1.119,0.067,-0.064,0.054000000000000006,4.195,0.018000000000000002,-0.018000000000000002,0.006,0.4084,0.02635,-0.02611,0.004874,5.297000000000001,1.298,-1.111,1.288
7386523,5578.0,69.27600000000001,-0.06,0.102,2.021,0.087,-0.08,0.022000000000000002,1.1340000000000001,0.06,-0.059000000000000004,0.033,3.88,0.022000000000000002,-0.024,0.005,0.1368,0.012440000000000001,-0.01204,0.001916,6.595,0.996,-0.888,0.746
7429287,5667.5,69.27600000000001,-0.381,0.1,1.4769999999999999,0.031,-0.03,0.045,0.8959999999999999,0.044000000000000004,-0.043,0.065,4.052,0.01,-0.01,0.01,0.2783,0.008459999999999999,-0.00835,0.0035979999999999996,12.55,1.465,-1.42,3.557
7448374,5537.5,69.27600000000001,0.107,0.1,2.303,0.035,-0.037000000000000005,0.023,1.284,0.044000000000000004,-0.042,0.03,3.822,0.008,-0.008,0.006,0.1052,0.002539,-0.002388,0.001686,4.5889999999999995,0.376,-0.318,0.43700000000000006
7529180,6468.8,69.27600000000001,-0.024,0.1,1.442,0.021,-0.021,0.019,1.2919999999999998,0.038,-0.040999999999999995,0.053,4.231,0.009000000000000001,-0.009000000000000001,0.006999999999999999,0.43,0.01181,-0.01102,0.004372999999999999,2.127,0.37200000000000005,-0.335,0.526
7534011,5366.2,69.27600000000001,0.292,0.099,1.88,0.040999999999999995,-0.042,0.022000000000000002,1.139,0.040999999999999995,-0.044000000000000004,0.036000000000000004,3.945,0.011000000000000001,-0.011000000000000001,0.004,0.1711,0.007102,-0.0068390000000000005,0.0021579999999999998,7.985,0.995,-0.8540000000000001,0.988
7584900,4784.3,69.27600000000001,0.284,0.10099999999999999,3.537,0.10099999999999999,-0.09699999999999999,0.081,1.188,0.079,-0.073,0.067,3.415,0.006,-0.006999999999999999,0.005,0.02684,0.0006487,-0.0006464999999999999,0.0003415,7.058,1.889,-1.508,1.561
7591963,5774.8,69.27600000000001,0.011000000000000001,0.1,1.8030000000000002,0.045,-0.044000000000000004,0.025,1.137,0.049,-0.05,0.044000000000000004,3.9810000000000003,0.013999999999999999,-0.013999999999999999,0.006999999999999999,0.1939,0.009872,-0.009369,0.002991,6.729,0.884,-0.782,0.9940000000000001
7611858,5755.2,69.27600000000001,0.021,0.099,1.506,0.057,-0.053,0.025,1.055,0.053,-0.05,0.048,4.105,0.026000000000000002,-0.026000000000000002,0.008,0.3088,0.02828,-0.028069999999999998,0.004304,8.566,1.359,-1.25,1.6269999999999998
