id_starname,teff,teff_err,logg,logg_err,feh,feh_err,parallax,parallax_err,jmag,jmag_err,kmag,kmag_err,ra,dec,band,dust,comments
KIC4842436,5587.5,69.27600000000001,4.067267681051628,0.059642057165344535,0.139,0.1,0.0030985448422735425,4.0238712983383084e-05,10.232999999999999,0.02,9.874,0.018000000000000002,293.72769027355616,39.90733619554557,kmag,green19,using DR13 feh and ASPC teff
KIC4846457,5832.4,69.27600000000001,3.793140842110211,0.03803443646923802,0.229,0.1,0.0018853327989424612,2.92215886186925e-05,10.07,0.022000000000000002,9.771,0.024,294.7394102024715,39.998093942555506,kmag,green19,using DR13 feh and ASPC teff
KIC4914923,5724.6,69.27600000000001,3.7847227630958784,0.02119782607088504,0.068,0.1,0.008217493631851603,9.0186391019956e-05,8.285,0.024,7.935,0.023,289.1454889245425,40.0480745377673,kmag,green19,using DR13 feh and ASPC teff
KIC4915148,4846.0,69.27600000000001,3.66329146420485,0.008561990982272977,0.095,0.102,0.003792755899296645,2.169261080748916e-05,9.158,0.018000000000000002,8.609,0.018000000000000002,289.21022402809456,40.0191251618955,kmag,green19,using DR13 feh and ASPC teff
KIC4947253,5732.6,69.27600000000001,3.910243258163784,0.022961347373099614,-0.196,0.1,0.0026290554734164097,2.4874177633916388e-05,9.943,0.021,9.621,0.02,297.5143175319795,40.05043795204371,kmag,green19,using DR13 feh and ASPC teff
KIC5021689,6122.7,69.27600000000001,4.033313530220456,0.014277102172750147,-0.08900000000000001,0.1,0.005586635143963099,2.4799901495212492e-05,8.472999999999999,0.019,8.196,0.021,294.7196964754528,40.15347221624359,kmag,green19,using DR13 feh and ASPC teff
KIC5033245,4948.3,69.27600000000001,3.5411501607038933,0.009188924303398576,0.119,0.1,0.002439214686279623,3.9573005916451935e-05,9.478,0.02,8.927999999999999,0.018000000000000002,297.13011963177644,40.19169911275739,kmag,green19,using DR13 feh and ASPC teff
KIC5084157,5570.1,69.27600000000001,4.193280028072366,0.011815000495960331,0.125,0.1,0.002936443875983261,2.1242161663020963e-05,10.519,0.024,10.175,0.018000000000000002,286.6882469172991,40.233242032369354,kmag,green19,using DR13 feh and ASPC teff
KIC5110725,4785.1,69.27600000000001,3.409264331584035,0.009377735774959263,0.353,0.099,0.0026093804036159195,2.4436613979136424e-05,9.377,0.02,8.769,0.018000000000000002,294.9226663938278,40.284672855763496,kmag,green19,using DR13 feh and ASPC teff
KIC5214711,6198.7,69.27600000000001,3.963746668834441,0.05410733996931559,-0.025,0.1,0.002719153007305382,2.5568577733734083e-05,9.9,0.019,9.615,0.018000000000000002,298.3646223477048,40.34362316289415,kmag,green19,using DR13 feh and ASPC teff
KIC5253542,5577.8,69.27600000000001,4.319090637503962,0.02724052339437031,0.203,0.1,0.0058396473648444965,2.425688678726834e-05,9.455,0.027999999999999997,9.068999999999999,0.02,283.72177369582823,40.491768387112,kmag,green19,using DR13 feh and ASPC teff
KIC5265656,5041.6,69.27600000000001,3.6634023909390874,0.09391748932127368,0.309,0.099,0.002778872986463435,2.1093856354066898e-05,9.531,0.022000000000000002,9.004,0.019,288.91450828871837,40.41912793685249,kmag,green19,using DR13 feh and ASPC teff
KIC5344612,5917.5,69.27600000000001,4.060032004520643,0.03745637807174105,-0.123,0.1,0.002608253950690805,2.7940738519426376e-05,10.134,0.02,9.849,0.017,285.3908688411218,40.51716866965096,kmag,green19,using DR13 feh and ASPC teff
KIC5353186,5976.7,69.27600000000001,3.899127232761983,0.013757212471308287,0.073,0.1,0.0018318078658552633,2.085003323329624e-05,10.453,0.02,10.156,0.016,288.9116188595277,40.59505542352288,kmag,green19,using DR13 feh and ASPC teff
KIC5371516,6188.4,69.27600000000001,3.968380278888637,0.01435996609757235,0.075,0.1,0.007532083306847771,3.136390631730387e-05,7.4270000000000005,0.035,7.202000000000001,0.018000000000000002,294.36531821376695,40.58874654209039,kmag,green19,using DR13 feh and ASPC teff
KIC5390438,4781.4,69.27600000000001,3.383163295365377,0.009102699669704001,0.18600000000000005,0.1,0.0028904985246739957,4.890860089748168e-05,8.986,0.021,8.377,0.018000000000000002,298.6342977464512,40.597683530667204,kmag,green19,using DR13 feh and ASPC teff
KIC5429911,5031.1,69.27600000000001,3.5757666142490363,0.02446155705510336,-0.005,0.102,0.004394786389666975,2.661732056218091e-05,8.04,0.034,7.5329999999999995,0.017,285.0525451314505,40.6117814793989,kmag,green19,using DR13 feh and ASPC teff
KIC5431016,6102.9,69.27600000000001,3.9518840383221585,0.045630019421063185,-0.264,0.101,0.002311130737839568,4.6267838535656096e-05,9.846,0.021,9.613999999999999,0.017,285.5891210631675,40.60526191890258,kmag,green19,using DR13 feh and ASPC teff
KIC5450445,5900.2,69.27600000000001,3.98456118138709,0.018266978340775848,0.019,0.1,0.004251314846016598,2.6338000866301613e-05,8.827,0.019,8.502,0.019,292.452380208253,40.631652101468504,kmag,green19,using DR13 feh and ASPC teff
KIC5512589,5631.2,69.27600000000001,4.057704803966578,0.010297377904989814,0.032,0.1,0.0053381794581172475,2.5532235988979703e-05,8.888,0.024,8.562999999999999,0.018000000000000002,283.7329288393197,40.77556301193342,kmag,green19,using DR13 feh and ASPC teff
KIC5516982,6233.4,69.27600000000001,4.196123656716521,0.012302760669290985,-0.065,0.1,0.005335579720946718,2.4593837281951254e-05,8.857000000000001,0.023,8.594,0.017,285.9149285670851,40.704933203962284,kmag,green19,using DR13 feh and ASPC teff
KIC5523099,5235.4,69.27600000000001,3.791251155051493,0.019374524561801568,-0.112,0.1,0.0021694124966159284,2.1201123466956032e-05,10.379000000000001,0.022000000000000002,9.934,0.018000000000000002,288.46794719580816,40.75781614667841,kmag,green19,using DR13 feh and ASPC teff
KIC5530375,5755.6,69.27600000000001,3.6872161993542987,0.02019725880203076,-0.226,0.1,0.0028368840719475005,0.00015441374994926043,9.329,0.021,8.991,0.017,290.7542372725873,40.724473109253296,kmag,green19,using DR13 feh and ASPC teff
KIC5543462,5744.7,69.27600000000001,4.194205444137614,0.07082413962329966,-0.3720000000000001,0.102,0.003676145652031341,2.8239107107703527e-05,10.167,0.022000000000000002,9.824,0.025,294.6389416111113,40.70651477108459,kmag,green19,using DR13 feh and ASPC teff
