id_starname,logg,logg_err,feh,feh_err,parallax,parallax_err,jmag,jmag_err,kmag,kmag_err,ra,dec,band,dust,comments
KIC7700968,4.247549706817711,0.08956018020161935,-0.37740898,0.010273069000000001,0.005938876876160232,0.00022225369546854492,9.256,0.022000000000000002,8.856,0.015,297.34192962311124,43.333792078023,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7739672,4.086739179616258,0.06763237202228145,0.120781,0.009893586999999999,0.0030134555611216994,1.871215474834862e-05,9.931000000000001,0.019,9.626,0.012,286.3145026508642,43.462532833101776,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7747078,3.789593518789488,0.021521635548226798,-0.196519,0.011325293,0.005602577902874084,2.71709738692438e-05,8.294,0.027000000000000003,7.976,0.021,289.72571380981213,43.496146900652725,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7771282,4.122008531889886,0.02111246406718325,-0.049161,0.011667982,0.0032470366478920365,2.537415695307781e-05,9.801,0.022000000000000002,9.532,0.013000000000000001,297.3702529744352,43.429474569079495,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7799349,3.6706640610173698,0.007817825974617108,0.23765846,0.0060181054,0.005484198170389129,2.031819537153801e-05,8.06,0.026000000000000002,7.518,0.016,281.0531989805502,43.53386218210304,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7799430,3.5822840557481785,0.010053088375981406,-0.12558155,0.007001564,0.0034665119151547604,1.95560933818157e-05,9.16,0.02,8.629,0.011000000000000001,281.1116521026579,43.544873055598146,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7800289,3.7335200628963165,0.012513737007434713,-0.22314155,0.032797507999999996,0.003137765034560666,2.137382305625633e-05,8.597999999999999,0.023,8.381,0.011000000000000001,281.65966381574486,43.54157369275063,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7833440,4.007782176440637,0.04125659988789062,-0.36970899,0.016348348999999998,0.002886493071553429,3.110423734298833e-05,10.065,0.021,9.774,0.012,295.41610491169916,43.58313257617996,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7870112,4.092609068039302,0.031875574704461465,0.36458102,0.006480110999999999,0.003854037587646691,2.1061424198227004e-05,9.671,0.023,9.304,0.023,282.07982270248044,43.60376539689753,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7871531,4.453209670764366,0.009682483165569954,-0.51177156,0.008165794,0.015078801647521838,0.0002610358437779321,7.971,0.017,7.516,0.023,282.91480269717243,43.63594821558285,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7880676,3.9710893046186606,0.03167044326711329,0.09215899599999999,0.011074444,0.0025267952968952203,2.3752409618833768e-05,9.921,0.027000000000000003,9.466000000000001,0.012,287.76729298003613,43.603090444862175,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7910848,4.0618560575248015,0.1144733320000971,0.125461,0.010543838,0.0029768422793686284,2.374048594127206e-05,10.062999999999999,0.019,9.74,0.015,297.81766393329286,43.665881583768986,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7914731,3.7152733422284743,0.041161808887781495,0.03578645,0.014530963999999999,0.0017149958511971219,2.2722069039752485e-05,10.286,0.035,9.923,0.027000000000000003,298.7683123168697,43.695730779039735,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7976303,3.900313329849959,0.013464462485875356,-0.405179,0.016030775,0.0061240800794302806,2.7477998567514028e-05,8.038,0.021,7.73,0.021,297.05984307249776,43.746914558683,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8012842,4.246720038744922,0.06919291509171603,0.16871099,0.008070437,0.0049070044398512175,2.1034989558358624e-05,9.567,0.02,9.232000000000001,0.016,284.8062019272624,43.89516335322035,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8016496,3.980643806457938,0.042789088195113074,0.08806,0.015366518000000001,0.0020461776923544955,4.8709689947734637e-05,10.41,0.024,10.183,0.016,286.8507207026495,43.8087075996628,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8018599,3.5934595075490843,0.008903860202612924,0.15770845,0.013935231999999999,0.0018622354030551251,2.118751629927863e-05,9.61,0.025,9.277999999999999,0.011000000000000001,287.88527010618253,43.814867072480624,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8019508,3.7686213383461036,0.029509529699091482,0.129741,0.010590502,0.0023427204057143132,2.2950657536241637e-05,9.59,0.023,9.279,0.011000000000000001,288.3092830870426,43.85100221494724,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8026226,3.7155117532636814,0.008263386893242167,-0.161779,0.014426342,0.005555397515916584,3.138194498227624e-05,7.476,0.021,7.229,0.023,290.903869847575,43.891326480118934,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8027956,4.021679934583805,0.03179923176117036,0.05715800000000001,0.008846059,0.002435724406781414,1.9290592043756983e-05,10.501,0.02,10.179,0.013999999999999999,291.4937797076683,43.86118825801033,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8045442,3.63093106975485,0.04420124944253975,-0.02795355,0.01388767,0.001990114510693684,2.5706244377433082e-05,9.825,0.022000000000000002,9.478,0.016,297.119130787405,43.829188108997606,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8106950,4.008548936929241,0.03994411491303927,-0.34374899999999997,0.015788208999999997,0.0024482302574066824,4.049599510749601e-05,10.527000000000001,0.022000000000000002,10.177,0.015,295.01372795184693,43.99797335120835,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8114155,4.0830272792259885,0.0478629404202346,0.047381002,0.008438933000000001,0.003234222884650989,2.522770890007806e-05,10.088,0.022000000000000002,9.721,0.016,297.1264889138135,43.901319596537924,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8150065,4.232673288905676,0.015811457785090147,0.0072965,0.011634209,0.0038765935435306448,1.797334146492364e-05,9.771,0.02,9.457,0.016,285.0288461869014,44.02906018590601,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8174981,3.9535506667803286,0.028190054161619262,0.038218003,0.010643426000000001,0.002950871686771528,2.5364844546926886e-05,9.585,0.02,9.277999999999999,0.016,294.9589369402246,44.046321597131254,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8176564,4.136366686040385,0.009550956068267835,-0.136889,0.011636933,0.004699287522609257,2.6741467429468975e-05,9.309,0.019,8.996,0.013999999999999999,295.43967061410115,44.03901185982932,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8179536,4.2839470119349965,0.009317045716270131,0.073928,0.014016273999999999,0.007045635549109437,3.6286716009839985e-05,8.508,0.02,8.277999999999999,0.012,296.34975145988585,44.07648621000197,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8179643,3.974694842146005,0.021306784075419968,-0.29978898,0.017090354,0.0003794816873037775,0.0003646587503779429,10.134,0.025,9.843,0.012,296.38391902285395,44.04427602277483,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8179973,3.4478455880677923,0.007609926414170881,0.055226452999999995,0.00647999,0.003352372414563528,2.1702646741001838e-05,8.795,0.027000000000000003,8.206,0.016,296.4818429935221,44.00923239885689,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8216936,4.0195543814791055,0.023695034504897763,-0.07861599999999999,0.016343664,0.0024268013087364775,3.0480749054502808e-05,9.627,0.021,9.408999999999999,0.013999999999999999,284.34866661372536,44.1180539657339,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8228742,4.0272690321734865,0.008538122607232999,-0.075509004,0.011691675,0.005708690961678289,2.4850099552138486e-05,8.386000000000001,0.027000000000000003,8.116,0.023,290.1999433665821,44.155233664443614,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8241455,3.808667294582308,0.03655900269748871,-0.02540255,0.018986309,0.0024743698896038018,2.2258421780605192e-05,9.485,0.021,9.181000000000001,0.013999999999999999,294.6578494072088,44.1762846525916,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8249189,4.111159863380362,0.030379894488323494,-0.22158899999999998,0.015195106000000002,0.0037745054092998263,0.00014019063106520424,8.964,0.028999999999999998,8.68,0.015,297.0038540439798,44.13736432398977,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8289241,4.221944246880645,0.0300434676523192,0.070975,0.011868596,0.004636485739420899,3.009603778442606e-05,9.407,0.023,9.169,0.011000000000000001,287.6272942334692,44.28070166809754,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8298626,4.224626350160122,0.02481425284622616,0.078995995,0.008754375,0.005409728850556431,2.781913550494969e-05,8.641,0.02,8.386000000000001,0.011000000000000001,291.3913104533488,44.2212815918458,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8321567,4.057497064209136,0.0617969657444926,0.029166,0.009287519000000001,0.004046754187406497,4.253849024381818e-05,9.664,0.021,9.257,0.013999999999999999,298.5188423966267,44.29165610722021,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8360349,3.837368818909388,0.012799909468998054,0.14129099,0.013062803999999999,0.005388645162398402,2.4147369604942773e-05,7.671,0.018000000000000002,7.44,0.015,289.93107089543975,44.374955897447855,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8367710,3.9765951734722513,0.013201391105634187,0.090578996,0.011738301999999999,0.0036594006436422256,3.0791124532836175e-05,8.995,0.021,8.749,0.015,292.6382149954232,44.37020543388109,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8394589,4.336349512452899,0.009911978668545951,-0.30133899999999997,0.014178173999999998,0.008090574510365567,2.3407625459169718e-05,8.54,0.02,8.226,0.019,300.46466582945425,44.35392573667421,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8408931,3.721515765431186,0.03419692131700805,-0.014431,0.011729769,0.0023449523388003567,2.2870143794144902e-05,9.378,0.021,9.083,0.011000000000000001,281.03373901088014,44.44753308334752,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8414062,4.020939522204691,0.07490285439466134,-0.21722901,0.016537596,0.003468276322282606,4.746420942940046e-05,9.937000000000001,0.022000000000000002,9.681000000000001,0.013999999999999999,284.0633877973821,44.455190667423665,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8416311,3.904009578812834,0.02093213734070269,0.149751,0.011063102,0.002903109121399101,2.2981168961012925e-05,9.282,0.022000000000000002,9.033,0.013999999999999999,285.29533978670804,44.42583728463225,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8424992,4.343541897449103,0.014734601401113613,-0.10870899999999999,0.011840406000000001,0.0073217823353638615,2.4446625306138482e-05,9.173,0.028999999999999998,8.843,0.013999999999999999,289.6384258949794,44.40488704003973,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8493735,3.7428785924545354,0.02921435501845365,0.0010480001,0.009793992,0.003237232423073577,2.358047622934091e-05,9.017999999999999,0.03,8.699,0.013999999999999999,291.2378067667465,44.58767174909124,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8493800,4.218595790191996,0.03726552193670201,0.061409000000000005,0.010652652,0.003975929093856247,2.7083763866859348e-05,9.666,0.023,9.38,0.013999999999999999,291.2604260637628,44.545374342439644,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8499940,4.064117164918349,0.021082767028139587,0.045057002,0.010997021000000001,0.002779390834256372,2.2058439846129118e-05,10.357000000000001,0.02,10.015,0.012,293.66966289588817,44.582352854534534,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8561221,3.6180292860922494,0.007768748769211936,-0.09090355,0.008583114499999999,0.0037835526885178702,2.488962538356371e-05,8.529,0.03,8.09,0.015,292.2852328566284,44.64126166023778,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8574769,4.059513211742355,0.022270424654495597,0.33664099999999997,0.0067902883,0.003562816732573018,3.894447119639929e-05,9.954,0.023,9.544,0.015,296.96314715324087,44.61428857037466,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8579578,3.9500925306280084,0.017374128502443673,0.052275002,0.01397903,0.005341026942246241,2.6678225864743942e-05,7.986000000000001,0.018000000000000002,7.768,0.02,298.17332071869305,44.60466502293605,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8621637,3.963559731925351,0.014697099379485426,0.14994100000000002,0.008183397,0.002501008217514357,3.371110812896894e-05,10.395,0.021,10.033999999999999,0.013000000000000001,290.6348508214084,44.743984453454765,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8656342,3.957871210183201,0.09738518418867577,-0.033710998,0.010193989,0.003356701504942861,2.673523946914317e-05,9.861,0.021,9.517000000000001,0.019,301.4448035963375,44.79319536086216,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8677016,4.215284745003214,0.03834912994361828,-0.09263600400000001,0.009801229,0.0028440512331226945,9.280491715548959e-05,10.127,0.021,9.765,0.012,286.28668022741977,44.80861791467126,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8694723,4.123092192478357,0.009122724070678169,-0.40307897,0.01816464,0.008265604849819518,2.873159723689778e-05,7.939,0.02,7.662999999999999,0.016,293.96040006853735,44.88078765502926,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8696343,4.329732102223192,0.04109733953403793,-0.014541,0.009614746,0.004742975137870198,2.8376684610710726e-05,9.682,0.024,9.335,0.015,294.5183483523463,44.81536853843068,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8702606,3.760660752481504,0.008940072943248493,-0.11317155,0.010541812,0.00554609891490736,2.8702209253209806e-05,8.089,0.03,7.684,0.027000000000000003,296.57427201060074,44.827676249596436,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC8738809,3.9054606600684423,0.012909375055221434,0.135631,0.010423847,0.0037523461245268057,3.8806377366072236e-05,8.982999999999999,0.02,8.681000000000001,0.016,284.7936308853488,44.95038325482843,kmag,green19,using APOGEE DR16 feh and IRFM teff
