id_starname,teff,teff_err,logg,logg_err,feh,feh_err,lum,lum_err,gmag,gmag_err,rmag,rmag_err,imag,imag_err,zmag,zmag_err,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,gamag,gamag_err,bpmag,bpmag_err,rpmag,rpmag_err,parallax,parallax_err,bmag,bmag_err,vmag,vmag_err,btmag,btmag_err,vtmag,vtmag_err,numax,numax_err,dnu,dnu_err,dmag,dmag_err,ra,dec,band,dir_dis,dir_dis_err1,dir_dis_err2,dir_avs,dir_avs_err1,dir_avs_err2,dir_rad,dir_rad_err1,dir_rad_err2,dir_lum,dir_lum_err1,dir_lum_err2,dir_teff,dir_teff_err1,dir_teff_err2,dir_mabs,dir_mabs_err1,dir_mabs_err2,dir_mass,dir_mass_err1,dir_mass_err2,dir_rho,dir_rho_err1,dir_rho_err2
KIC4457351,5347.114000000001,104.38158,3.9676204652853646,0.017073432292945553,-0.273469,0.009474037,-99,0,-99,0,-99,0,-99,0,-99,0,9.847,0.018000000000000002,-99,0,9.424,0.016,-99,0,-99,0,-99,0,0.003318866819120849,3.5356781903282225e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,289.5538465014463,39.56550614915529,kmag,301.42487424874247,3.211822118221221,-3.1535715357153435,0.21402865281636801,0.0,-0.0,1.8996522139586196,0.08415375866057251,-0.07969695371316221,2.648865776623544,0.09921101739424998,-0.09525305100732595,5347.114000000001,104.38158,-104.38158,2.0069303962005156,0.03976229586935798,-0.03992228120899832,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC3942719,5644.6807,115.767685,3.8382811802175607,0.012793897063195937,-0.31225154,0.013612909,-99,0,-99,0,-99,0,-99,0,-99,0,9.547,0.02,-99,0,9.131,0.018000000000000002,-99,0,-99,0,-99,0,0.0030784353656663965,4.5435359083894754e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,287.9924951449109,39.03704189015113,kmag,325.0890108901089,4.821225812258149,-4.694864548645512,0.0,0.0,-0.0,2.2491410117314388,0.10686314439117561,-0.10112275418826355,4.610953846817086,0.20130081683031253,-0.19163511437569003,5644.6807,115.767685,-115.767685,1.570939536169122,0.04608862519405954,-0.046394567189492086,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC4914923,5785.4263,116.26513,3.7870178727398502,0.02148221528494324,0.109441,0.0087325545,-99,0,-99,0,-99,0,-99,0,-99,0,8.285,0.024,-99,0,7.935,0.023,-99,0,-99,0,-99,0,0.008217493631851603,9.0186391019956e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,289.1454889245425,40.0480745377673,kmag,121.74392743927439,1.3369533695337026,-1.3118907189071933,0.0,0.0,-0.0,1.4318493967529626,0.06605146680487195,-0.06249867521227226,2.0624207902339338,0.0843552494967712,-0.08065162341128196,5785.4263,116.26513,-116.26513,2.507732478114461,0.04331052685269565,-0.04352365380914369,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC3223000,6015.5835,128.90923,4.367006472312776,0.09526676755670642,-0.14458900000000002,0.012144138,-99,0,-99,0,-99,0,-99,0,-99,0,8.455,0.021,-99,0,8.156,0.034,-99,0,-99,0,-99,0,0.008064882276846326,7.006927110081627e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,287.9627852603288,38.39566597017495,kmag,124.0270902709027,1.0756151561515566,-1.0601206012060231,0.0,0.0,-0.0,1.2928820214265198,0.06426531938180013,-0.060265881057946835,1.9661591924669595,0.08849472110059864,-0.08497905328345867,6015.5835,128.90923,-128.90923,2.6881309753709752,0.047970732805854066,-0.04780000400327111,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6049366,6174.9253,136.0942,3.9969320821591694,0.05138330094019631,-0.152239,0.013780331000000002,-99,0,-99,0,-99,0,-99,0,-99,0,10.134,0.02,-99,0,9.868,0.018000000000000002,-99,0,-99,0,-99,0,0.00259470490195516,2.5082758081562813e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,293.9328704277111,41.31670210032685,kmag,385.52035520355207,3.7233372333722627,-3.6625766257662917,0.305755198782921,0.0,-0.0,1.8328220176056782,0.08993930795649008,-0.08459458730039193,4.386128165109011,0.16281104351837872,-0.15616746407857907,6174.9253,136.0942,-136.0942,1.907484309979706,0.03936246331501536,-0.039572037914669345,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10923629,6210.8,132.81049,3.839408119124784,0.012370526461138905,0.20368099,0.011041705,-99,0,-99,0,-99,0,-99,0,-99,0,8.877,0.032,-99,0,8.636000000000001,0.013,-99,0,-99,0,-99,0,0.0031819911178417345,2.700630328888736e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,293.50157404616164,48.366606253648854,kmag,314.3440734407344,2.6622302223022416,-2.625059850598518,0.1528775993914605,0.0,-0.0,2.591297457135906,0.12205761273056526,-0.1151666979930992,8.970137357869241,0.3054405006885439,-0.2911851187355978,6210.8,132.81049,-132.81049,1.133990324439458,0.035829487337669885,-0.036354704633599244,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10130853,4811.36,81.92406,3.3808479720279867,0.008120487537614166,0.33429846,0.00538786,-99,0,-99,0,-99,0,-99,0,-99,0,9.394,0.021,-99,0,8.777999999999999,0.011,-99,0,-99,0,-99,0,0.0023495006098887944,3.170082720522409e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,287.5434298606718,47.16054761331481,kmag,425.8870088700887,5.765888058880591,-5.628976289762932,0.1528775993914605,0.0,-0.0,3.813104234314288,0.1531277630507204,-0.14612716251092328,6.996431769152128,0.2767748242809436,-0.26492023090393246,4811.36,81.92406,-81.92406,0.6163446041067501,0.04191002152344325,-0.042123301537011715,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6837853,5740.0015,113.59097,4.21945808227792,0.03314798231492744,0.187831,0.008045531,-99,0,-99,0,-99,0,-99,0,-99,0,9.995,0.027000000000000003,-99,0,9.61,0.019,-99,0,-99,0,-99,0,0.004004639007247923,1.9038237033507375e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,282.0069232120291,42.35321723059389,kmag,249.72754727547274,1.1802118021180092,-1.172211722117197,0.0,0.0,-0.0,1.360943519843288,0.059690508440827905,-0.05653110066000511,1.8057391289582396,0.060425965300938245,-0.05785829842179413,5740.0015,113.59097,-113.59097,2.6226536421097135,0.0353579739945844,-0.0357376323122911,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC7910848,5967.6219999999985,129.90138000000002,4.0618560575248015,0.1144733320000971,0.125461,0.010543838,-99,0,-99,0,-99,0,-99,0,-99,0,10.063,0.019,-99,0,9.74,0.015,-99,0,-99,0,-99,0,0.0029768422793686284,2.374048594127206e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,297.81766393329286,43.665881583768986,kmag,335.9967299672997,2.6726967269672173,-2.6376263762637677,0.18345312610391426,0.0,2.7755575615628914e-17,1.706664279614333,0.08183017641894486,-0.07698584779985773,3.316999992093984,0.11348794671195161,-0.10835992818446183,5967.6219999999985,129.90138000000002,-129.90138000000002,2.090282697550511,0.03606117143195986,-0.03652606563047289,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9965715,6086.201,134.45235,4.276420096468739,0.008711870492664356,-0.32431898,0.014525595,-99,0,-99,0,-99,0,-99,0,-99,0,8.197000000000001,0.029,-99,0,7.872999999999998,0.015,-99,0,-99,0,-99,0,0.008079738361804228,2.5191025844200345e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,297.3334809692721,46.82684477052961,kmag,123.76965769657697,0.38296382963828535,-0.3816102161021746,0.0,0.0,-0.0,1.4647792331193643,0.07029709411145424,-0.06591119671541468,2.6442898999927458,0.08083265818722296,-0.07793478884614125,6086.201,134.45235,-134.45235,2.4099359950574106,0.03248078973214508,-0.032692431452608695,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC3630240,5060.412,100.91286,3.3227538930686635,0.012179247566593108,-0.5829715999999999,0.009947002,-99,0,-99,0,-99,0,-99,0,-99,0,10.265999999999998,0.022,-99,0,9.73,0.017,-99,0,-99,0,-99,0,0.0017076015186085905,2.6273681416432127e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,286.51700433122045,38.72657875626482,kmag,586.0786407864078,9.067319473194743,-8.818436984369782,0.1528775993914605,0.0,-0.0,3.317921463678818,0.15487501278760707,-0.1462547989872105,6.482649753660263,0.2860930772542982,-0.2730201428671233,5060.412,100.91286,-100.91286,0.8749359296598733,0.0467171542791871,-0.0468886398252204,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11674236,5480.416,105.27904,3.886209896713695,0.038961370916063935,0.19568099,0.0072062574,-99,0,-99,0,-99,0,-99,0,-99,0,10.307,0.022,-99,0,9.896,0.013,-99,0,-99,0,-99,0,0.002417304018921157,2.798678150193776e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,297.5384797982407,49.724774417148474,kmag,413.87117871178714,4.797837978379789,-4.701637016370171,0.030575521017319043,0.0,-0.0,2.035418643049981,0.08884291050355131,-0.08439536833449202,3.3557896453137452,0.12583883590185607,-0.12087091387247595,5480.416,105.27904,-105.27904,1.8086187687640165,0.03982838744002137,-0.039969241912530595,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC7448374,5592.626,108.21868,3.829527831563416,0.019143053953944486,0.17553845,0.010255171,-99,0,-99,0,-99,0,-99,0,-99,0,9.078,0.029,-99,0,8.693999999999999,0.015,-99,0,-99,0,-99,0,0.0035983435320375563,2.7717462147558882e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,292.863214148623,43.03446532537304,kmag,277.9604996049961,2.134881348813451,-2.1081910819108316,0.21402865281636801,0.0,-0.0,2.373915669880887,0.1024119119183311,-0.09717995237447852,4.950381978391906,0.16797423817473867,-0.16059363795123804,5592.626,108.21868,-108.21868,1.453003850637236,0.035805971306215545,-0.03622949179825996,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10186764,6188.4985,167.51842,4.077800347605876,0.0415906289594126,-0.095504,0.018848151,-99,0,-99,0,-99,0,-99,0,-99,0,9.877,0.021,-99,0,9.584,0.011,-99,0,-99,0,-99,0,0.0031576635921695922,1.9412281732257183e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,281.32374347782957,47.296606486289214,kmag,316.7277572775728,1.9382849828497797,-1.9200192001919731,0.2751796834607367,0.0,-0.0,1.7092806767240947,0.09939797143496265,-0.09213888543261728,3.8478201326777084,0.1199452028711172,-0.11459301158563173,6188.4985,167.51842,-167.51842,2.053485437356734,0.03282587602820097,-0.03332804061910899,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10272858,5037.117,91.39808,3.45415204304085,0.007616744774258165,0.0053668497,0.006973253,-99,0,-99,0,-99,0,-99,0,-99,0,9.914,0.02,-99,0,9.38,0.014,-99,0,-99,0,-99,0,0.001830289757192946,2.46189363477299e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,291.36288353800813,47.32866822298559,kmag,546.690146901469,7.377883378833758,-7.20316163161624,0.12230208406927617,0.0,-0.0,3.614202056220811,0.15297373441318785,-0.1456697672378846,7.550599250568435,0.30517334848700806,-0.29140068737217195,5037.117,91.39808,-91.39808,0.679158493587976,0.042731861646030156,-0.043018707056988625,0.0,0.0,-0.0,0.0,0.0,-0.0
