id_starname,teff,teff_err,logg,logg_err,feh,feh_err,parallax,parallax_err,kmag,kmag_err,ra,dec,band,dust,comments
KIC7103006,6333.727,143.39272,4.035312298618142,0.008569029141557261,0.05426385,0.08377316,0.006401729340537688,2.4502073896832013e-05,7.702000000000001,0.021,286.7330618145741,42.671972945533454,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7106245,5874.2173,131.65811000000002,4.338911591764382,0.011847995859876032,-0.12670973,0.073126405,0.005058833579325963,2.137381514692332e-05,9.419,0.011000000000000001,288.00930296833616,42.67220189709535,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7107778,5070.146,87.7299,3.6509458225211064,0.010264876600069035,0.14378664,0.033510454,0.0016632553847167962,2.299812740515897e-05,9.381,0.013999999999999999,288.57750916207215,42.64702094112845,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7133688,6403.149,152.7022,4.024597162612015,0.05868356251537901,-0.009555151999999999,0.08907014,0.002240435140823192,3.667393284863189e-05,9.943,0.012,296.1565337470145,42.60727569281262,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7174470,5979.2393,124.85548999999999,3.9237387462713738,0.03883425272179753,0.21631902,0.075514145,0.0025130005528583442,2.2340626973708244e-05,9.465,0.011000000000000001,281.50330060397437,42.732877473293186,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7174707,5236.7896,97.20798,3.838185966814313,0.007581588530338092,0.07628363,0.038258214,0.002770517764471344,2.28439139519041e-05,9.582,0.011000000000000001,281.64427704135113,42.75925607124283,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7206837,6285.911,139.64748,4.179578926272106,0.009795525490232541,0.106663845,0.082617454,0.005147679691275283,2.77174987817469e-05,8.575,0.013999999999999999,293.7656768034555,42.73800270761938,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7216846,5068.477,87.63499,3.6028785967292576,0.014589637301079969,0.14645663,0.03343058,0.0022535251275595906,2.492352019423851e-05,9.24,0.012,296.3320655399625,42.719647661994536,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7264595,5566.1895,119.48835,3.6746698651006215,0.03709383708591096,-0.17292337,0.05288608400000001,0.0019026238907482419,2.3635611601875332e-05,9.747,0.021,285.4778225487468,42.8707029379463,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7282890,6276.512,141.28679,3.8808511026682138,0.01369190498066167,0.04726935,0.082375154,0.004599489837990597,2.389292784401651e-05,7.941,0.016,292.05486873733884,42.863643947189594,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7296438,5659.352,112.88541000000001,4.209393622948399,0.007992397285706039,0.26441413,0.06874443,0.006036345933374768,2.60592293302049e-05,8.645,0.012,295.87221939754806,42.8811453455083,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7341231,5295.4473,108.18793500000001,3.767801515139688,0.021497072703027285,-2.0097663,0.113440864,0.004274651696167771,2.227691890186308e-05,8.166,0.013000000000000001,283.57087175824864,42.9845391014131,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7376493,5434.75,115.88361,4.060375315792592,0.017155528990862,-0.07978037,0.046144727999999996,0.0031314761263730295,2.493738748772081e-05,9.958,0.013999999999999999,295.6866870138399,42.921768784299246,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7383120,6072.7886,139.10338000000002,4.210758303158241,0.023125209545883263,-0.12521695,0.07752314,0.0038216490586657245,2.8586869744332145e-05,9.557,0.013999999999999999,297.23764068031954,42.97528073735229,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7386523,5670.5083,143.03916999999998,3.9036923607459264,0.032348113803611,-0.00983437,0.050249155999999996,0.002018369485090915,2.4171540784521638e-05,10.091000000000001,0.015,297.9508173371449,42.99111118164818,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7429287,5762.0845,133.09882,4.076473904387857,0.016897323349157608,-0.30524686,0.07065628,0.0030688571282451145,2.249306090633921e-05,9.92,0.015,286.3960422093417,43.07565655365099,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7448374,5588.0024,119.8595,3.8293482348530015,0.019248246424081374,0.17592664,0.044479806,0.0035983435320375563,2.7717462147558882e-05,8.693999999999999,0.015,292.863214148623,43.03446532537304,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7529180,6609.786,158.33061,4.258459204082223,0.015019790048730584,-9999.0,-9999.0,0.009076188559490916,3.4831240694619535e-05,7.4479999999999995,0.02,292.25678841329056,43.176427806362746,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7534011,5419.0034,103.02485,3.9434568714207168,0.015246785748553985,0.3648059,0.064058125,0.0032458185722389625,2.475403787205973e-05,8.925,0.016,293.64508193155467,43.1847827968491,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7584900,4830.413,75.54675999999999,3.418076923915474,0.007305640191848314,0.32179734,0.026613223999999998,0.001809774468736035,4.3987038142069856e-05,9.095,0.011000000000000001,282.3893098324809,43.28173938538623,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7591963,5846.61,124.731544,3.994521404402781,0.026647192569491662,0.067341104,0.07260424,0.0022766412262227908,2.102016235590133e-05,10.128,0.022000000000000002,285.85270095472663,43.21430671746014,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7611858,5790.1377,122.77698000000001,4.140359353458494,0.07918682294929158,0.067578994,0.0714094,0.003320716640156478,2.702777795008749e-05,9.766,0.02,293.15335091392535,43.28651117046008,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7628676,5117.4727,90.688805,3.6014307232899587,0.014116322190667531,-0.01743037,0.037526876,0.002551934069242381,9.545917020369407e-05,8.823,0.015,297.47555349611,43.20547302602705,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7668623,6363.513000000001,147.9325,3.8755778958041667,0.01723218453030087,-0.03982915,0.08447731,0.004119377569669552,1.9186459643818137e-05,8.155,0.021,286.2608427782693,43.379640074754704,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7680114,5772.8145,120.69511999999999,4.180578724541843,0.008080513550529161,0.11859624,0.07105792,0.0058605676213374066,2.331128168314272e-05,8.673,0.011000000000000001,290.98527476094137,43.314865735591106,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7700968,5232.99,98.45402,4.242165134774692,0.08955035819057733,-0.41835338,0.049711905,0.005938876876160232,0.00022225369546854492,8.856,0.015,297.34192962311124,43.333792078023,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7739672,5976.214,127.669495,4.086155258545478,0.06764104145547017,0.12066658599999999,0.07543434,0.0030134555611216994,1.871215474834862e-05,9.626,0.012,286.3145026508642,43.462532833101776,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7747078,5841.3447,141.40562,3.7891066074198343,0.02168120756111341,-0.24247336,0.06438158,0.005602577902874084,2.71709738692438e-05,7.976,0.021,289.72571380981213,43.496146900652725,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7771282,6155.0435,139.32231000000002,4.125608518290117,0.021175081549619803,-0.03558509,0.07945947,0.0032470366478920365,2.537415695307781e-05,9.532,0.013000000000000001,297.3702529744352,43.429474569079495,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7799349,4976.787,82.60566,3.6709836387767134,0.007718492970201674,0.28461868,0.029483877000000002,0.005484198170389129,2.031819537153801e-05,7.518,0.016,281.0531989805502,43.53386218210304,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7799430,4901.6836,79.76422,3.58187895984144,0.009906388110684006,-0.08263501,0.034364216,0.0034665119151547604,1.95560933818157e-05,8.629,0.011000000000000001,281.1116521026579,43.544873055598146,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7800289,6160.508000000001,171.6218,3.730051763630257,0.013010115170389542,-0.26785338,0.07852708,0.003137765034560666,2.137382305625633e-05,8.381,0.011000000000000001,281.65966381574486,43.54157369275063,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7833440,6006.1543,161.3926,4.004268190396849,0.04135962834769589,-0.44493335,0.07852893,0.002886493071553429,3.110423734298833e-05,9.774,0.012,295.41610491169916,43.58313257617996,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7870112,5586.0806,106.98528999999999,4.093508117413903,0.031882765732601126,0.40080452,0.06727635,0.003854037587646691,2.1061424198227004e-05,9.304,0.023,282.07982270248044,43.60376539689753,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7871531,4806.6616,76.15501,4.453372058990165,0.009453191914764696,-0.43565813,0.039346434,0.015078801647521838,0.0002610358437779321,7.516,0.023,282.91480269717243,43.63594821558285,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7880676,6133.3769999999995,134.53732,3.9716694791655063,0.031691488856007984,0.0849558,0.078991786,0.0025267952968952203,2.3752409618833768e-05,9.466000000000001,0.012,287.76729298003613,43.603090444862175,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7910848,5959.7227,128.2859,4.0615684308158615,0.11447117227855436,0.16036505,0.077242844,0.0029768422793686284,2.374048594127206e-05,9.74,0.015,297.81766393329286,43.665881583768986,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7914731,5766.4204,134.0993,3.7132510991375267,0.0412341021740947,0.01768563,0.053657095999999994,0.0017149958511971219,2.2722069039752485e-05,9.923,0.027000000000000003,298.7683123168697,43.695730779039735,kmag,allsky,using APOGEE DR14 m_h and teff
KIC7976303,5933.111,150.9028,3.8928595946374926,0.013709809127335272,-0.5521796999999999,0.079554915,0.0061240800794302806,2.7477998567514028e-05,7.73,0.021,297.05984307249776,43.746914558683,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8012842,5730.606,116.65146999999999,4.247097036651375,0.06920097148519845,0.21096479999999998,0.070195034,0.0049070044398512175,2.1034989558358624e-05,9.232000000000001,0.016,284.8062019272624,43.89516335322035,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8016496,6335.1895,150.45726000000002,3.981427955566273,0.04277431075505722,0.08688585,0.09108436,0.0020461776923544955,4.8709689947734637e-05,10.183,0.016,286.8507207026495,43.8087075996628,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8018599,5793.2,135.81828000000002,3.5920972969064477,0.00927772348834885,0.13976663,0.051070872999999996,0.0018622354030551251,2.118751629927863e-05,9.277999999999999,0.011000000000000001,287.88527010618253,43.814867072480624,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8019508,6027.1294,129.97548,3.7662406119997285,0.02952490696299242,0.10525737,0.07656825,0.0023427204057143132,2.2950657536241637e-05,9.279,0.011000000000000001,288.3092830870426,43.85100221494724,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8026226,6201.967,175.61514,3.714792850130676,0.009097111743718096,-0.20154336,0.07763692,0.005555397515916584,3.138194498227624e-05,7.229,0.023,290.903869847575,43.891326480118934,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8027956,5728.911999999999,120.30078999999999,4.0211791217592205,0.031827712573577464,0.08136071,0.07013939,0.002435724406781414,1.9290592043756983e-05,10.179,0.013999999999999999,291.4937797076683,43.86118825801033,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8045442,5714.775,130.19196000000002,3.629026714462943,0.04425805484810595,-0.03882037,0.053665116,0.001990114510693684,2.5706244377433082e-05,9.478,0.016,297.119130787405,43.829188108997606,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8106950,5791.034000000001,156.56117,4.007841656480611,0.040016036725853625,-0.36703336,0.06512452,0.0024482302574066824,4.049599510749601e-05,10.177,0.015,295.01372795184693,43.99797335120835,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8114155,5595.8237,116.02156000000001,4.081380040271987,0.04788249034855577,0.07774204,0.06744847400000001,0.003234222884650989,2.522770890007806e-05,9.721,0.016,297.1264889138135,43.901319596537924,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8150065,6159.5947,138.54183999999998,4.234672772870973,0.015881777453042648,-0.006795408,0.07957624,0.0038765935435306448,1.797334146492364e-05,9.457,0.016,285.0288461869014,44.02906018590601,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8174981,5984.5874,130.77264,3.9525355340031187,0.02821981457451664,0.030499345,0.07559848599999999,0.002950871686771528,2.5364844546926886e-05,9.277999999999999,0.016,294.9589369402246,44.046321597131254,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8176564,5962.963000000001,135.15536,4.136396975337233,0.00970628586407898,-0.13291332,0.075056456,0.004699287522609257,2.6741467429468975e-05,8.996,0.013999999999999999,295.43967061410115,44.03901185982932,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8179536,6425.405,148.08536999999998,4.285581633763867,0.009400543809591416,0.03079385,0.08605244,0.007045635549109437,3.6286716009839985e-05,8.277999999999999,0.012,296.34975145988585,44.07648621000197,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8179643,6111.354,175.47142,3.972412415317693,0.021583106704583188,-0.36382335,0.07955111,0.0003794816873037775,0.0003646587503779429,9.843,0.012,296.38391902285395,44.04427602277483,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8179973,4882.1514,78.46928,3.4454213877976665,0.007425302932378745,0.07511958,0.031243965,0.003352372414563528,2.1702646741001838e-05,8.206,0.016,296.4818429935221,44.00923239885689,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8216936,6401.491,152.66187,4.018701062414189,0.023740463111931263,-0.12574916,0.08538528,0.0024268013087364775,3.0480749054502808e-05,9.408999999999999,0.013999999999999999,284.34866661372536,44.1180539657339,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8228742,6127.1675,138.84102,4.0307036827166565,0.008697724850342972,-0.053633466,0.0788041,0.005708690961678289,2.4850099552138486e-05,8.116,0.023,290.1999433665821,44.155233664443614,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8241455,5873.352,143.43013,3.8045586914686114,0.036657529514752936,-0.07316437,0.059919886,0.0024743698896038018,2.2258421780605192e-05,9.181000000000001,0.013999999999999999,294.6578494072088,44.1762846525916,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8249189,6239.9756,150.6952,4.111361117871926,0.03044209383512,-0.26645958,0.08134617,0.0037745054092998263,0.00014019063106520424,8.68,0.015,297.0038540439798,44.13736432398977,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8289241,6133.686,136.54471999999998,4.220134953998379,0.03006692603948865,0.023670588,0.07898250000000001,0.004636485739420899,3.009603778442606e-05,9.169,0.011000000000000001,287.6272942334692,44.28070166809754,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8298626,5719.8027,119.69381000000001,4.223424462320819,0.024848397309873784,0.09184109,0.06995424,0.005409728850556431,2.781913550494969e-05,8.386000000000001,0.011000000000000001,291.3913104533488,44.2212815918458,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8321567,5590.526999999999,118.33053600000001,4.056220900012557,0.061801897237959424,0.061186492,0.06909757,0.004046754187406497,4.253849024381818e-05,9.257,0.013999999999999999,298.5188423966267,44.29165610722021,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8360349,6354.236,142.12743999999998,3.837440048412879,0.012824722865782092,0.115775846,0.08429393,0.005388645162398402,2.4147369604942773e-05,7.44,0.015,289.93107089543975,44.374955897447855,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8367710,6174.744000000001,137.27151,3.9761151122510623,0.01325463352954815,0.049227982999999996,0.07994872,0.0036594006436422256,3.0791124532836175e-05,8.749,0.015,292.6382149954232,44.37020543388109,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8394589,6070.4785,145.53531,4.336166960238306,0.010125631737940462,-0.31932458,0.077354856,0.008090574510365567,2.3407625459169718e-05,8.226,0.019,300.46466582945425,44.35392573667421,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8408931,6027.9917,157.48286000000002,3.719160641220815,0.03435055481092302,-0.07382336,0.06556346,0.0023449523388003567,2.2870143794144902e-05,9.083,0.011000000000000001,281.03373901088014,44.44753308334752,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8414062,6409.815,156.98398,4.02349067401994,0.07492774650087224,-0.23350915,0.08553086,0.003468276322282606,4.746420942940046e-05,9.681000000000001,0.013999999999999999,284.0633877973821,44.455190667423665,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8416311,6348.795999999999,140.75221000000002,3.91031951268794,0.020972817731404875,0.14952084,0.08416528,0.002903109121399101,2.2981168961012925e-05,9.033,0.013999999999999999,285.29533978670804,44.42583728463225,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8424992,5517.5083,128.72182,4.340030612674363,0.01474847610325984,-0.09570137,0.074717954,0.0073217823353638615,2.4446625306138482e-05,8.843,0.013999999999999999,289.6384258949794,44.40488704003973,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8493735,5782.278,135.51553,3.7404358684438086,0.02931734251150643,-0.01424237,0.05508119,0.003237232423073577,2.358047622934091e-05,8.699,0.013999999999999999,291.2378067667465,44.58767174909124,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8493800,6050.286,134.0116,4.220841468564869,0.03728800192385332,0.043203443,0.07814583,0.003975929093856247,2.7083763866859348e-05,9.38,0.013999999999999999,291.2604260637628,44.545374342439644,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8499940,5676.061,126.186554,4.058069968350049,0.02107368937898849,0.024797449,0.07429298,0.002779390834256372,2.2058439846129118e-05,10.015,0.012,293.66966289588817,44.582352854534534,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8561221,5187.143,94.794106,3.6142065007138022,0.007690484139005835,-0.09131338,0.040642995,0.0037835526885178702,2.488962538356371e-05,8.09,0.015,292.2852328566284,44.64126166023778,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8574769,5531.196,106.46889499999999,4.0594600227977855,0.02226713480963978,0.38546976,0.066869006,0.003562816732573018,3.894447119639929e-05,9.544,0.015,296.96314715324087,44.61428857037466,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8579578,6324.7324,144.94124,3.948953687971656,0.017412575020388392,-0.001395151,0.08353486,0.005341026942246241,2.6678225864743942e-05,7.768,0.02,298.17332071869305,44.60466502293605,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8621637,5602.2173,114.23066000000001,3.958985959056829,0.014734653170633615,0.14975357,0.06758928,0.002501008217514357,3.371110812896894e-05,10.033999999999999,0.013000000000000001,290.6348508214084,44.743984453454765,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8656342,5937.52,129.52989,3.9602748608226617,0.09739681465560834,0.015608503000000001,0.07455554,0.003356701504942861,2.673523946914317e-05,9.517000000000001,0.019,301.4448035963375,44.79319536086216,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8677016,5677.7505,123.71933999999999,4.213172366345511,0.03838657290575228,-0.09549205,0.06903577,0.0028440512331226945,9.280491715548959e-05,9.765,0.012,286.28668022741977,44.80861791467126,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8694723,6356.1753,161.4297,4.1252445249216425,0.009407667121480959,-0.41889915,0.08405167,0.008265604849819518,2.873159723689778e-05,7.662999999999999,0.016,293.96040006853735,44.88078765502926,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8696343,5855.971,126.39943999999998,4.331880171443354,0.04112596082055845,0.02285299,0.07279213,0.004742975137870198,2.8376684610710726e-05,9.335,0.015,294.5183483523463,44.81536853843068,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8702606,5465.195,112.174805,3.7594933217221858,0.009034329942604322,-0.10219337,0.048030723,0.00554609891490736,2.8702209253209806e-05,7.684,0.027000000000000003,296.57427201060074,44.827676249596436,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8738809,6017.1797,129.42993,3.903269443443016,0.01294540557547118,0.11121038,0.07634596,0.0037523461245268057,3.8806377366072236e-05,8.681000000000001,0.016,284.7936308853488,44.95038325482843,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8776961,5806.4414,125.93078600000001,4.030268645187451,0.014126277847838653,-0.019313589,0.071726784,0.0034847400545010925,2.4763635037151665e-05,9.442,0.019,299.2296189627958,44.93736780605313,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8802782,5990.925,122.99548,3.842910156699801,0.030721747952422124,0.29146308,0.07577632,0.001572113279741968,2.015352447112165e-05,10.405999999999999,0.013999999999999999,284.2300901379917,45.085939863831136,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8817551,5543.5483,116.93047,3.806495633256337,0.0693746438713921,0.09932563,0.04514872,0.002064468542358568,2.1409366213409516e-05,9.852,0.011000000000000001,291.31988540495604,45.011663817026594,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8868481,5484.813,113.26985,3.7679173960434986,0.030693382711843686,-0.02957537,0.046735667,,,9.519,0.016,284.31517483347704,45.13230627088125,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8915084,5925.84,125.54742399999999,4.1596958125190096,0.021471783886372803,0.13196564,0.07432815,0.005166446749646724,3.0087031043384326e-05,8.735,0.019,300.86803789156534,45.13051675183495,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8938364,5765.721,126.57242,4.16977504640257,0.00826095187483823,-0.08823252,0.07084745,0.006386187112945772,3.107697813855483e-05,8.636000000000001,0.018000000000000002,285.5409678553385,45.27755703929603,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8940939,6658.5576,171.0836,4.165806056065898,0.017088704687028528,-9999.0,-9999.0,0.004192727930634786,2.750215840608554e-05,8.612,0.012,286.77820732224006,45.2780315231954,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8950146,6174.825,147.23363,4.290919377160448,0.0196802923472813,-0.02275636,0.086502865,0.003516499559221416,2.1566126881726042e-05,9.812000000000001,0.011000000000000001,290.8193090043152,45.24473536818636,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8952800,5859.621999999999,122.702995,3.9393274627195294,0.012712861340295891,0.15047067,0.072899096,0.0024799941878309857,2.1990516894233847e-05,9.642999999999999,0.015,291.76294694711964,45.26295154101985,kmag,allsky,using APOGEE DR14 m_h and teff
KIC8956017,6444.473000000001,146.46623,4.062850229111634,0.034794326150190895,0.09951085,0.0865543,0.0031172210623766463,2.8184110435535963e-05,9.329,0.019,292.9788521895035,45.27910044560503,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9005973,5799.9126,134.98366000000001,4.13558902181704,0.03623880089268085,-0.08938472,0.07765298,0.0029883927238227963,2.6853351395864045e-05,10.101,0.013999999999999999,285.09983535280213,45.318021522891655,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9025370,5470.039000000001,114.72123,4.4153939168591645,0.009639254277259205,-0.021590602,0.064973295,0.012239359427198108,6.856018665537225e-05,7.372000000000001,0.028999999999999998,293.0607029854934,45.31085127149989,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9026479,5430.098000000001,109.91465,3.781125305485254,0.012258302510022098,-0.13077337,0.04778625,0.0028148240081424937,2.297946164748227e-05,9.22,0.012,293.4643789713242,45.307561864692275,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9026685,5629.7480000000005,117.68887,3.994649847139559,0.017988864936971057,0.057692952,0.06811937,0.003423567579969225,6.64456258289408e-05,9.488,0.013999999999999999,293.5498206603375,45.361425961909774,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9049593,5887.2437,121.60416399999998,4.234434019677065,0.03390626056917462,0.21944529,0.07350106,0.004680515397826792,2.6337353961299116e-05,9.06,0.02,299.79141456211084,45.39168268670613,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9051235,6087.566999999999,128.03723,3.917814151160605,0.05338797364342273,0.23697406,0.077956945,0.0020619275743283226,2.4784038597631037e-05,10.005,0.015,300.21718948931306,45.35609421523183,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9073645,6101.103,137.28134,3.8288080411856895,0.04109876542968069,-0.03674985,0.07820922,0.0016814331033300225,2.500768848569126e-05,10.261,0.013999999999999999,284.37219761608225,45.44791433285707,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9073950,5023.2124,85.84806,3.3893384224439984,0.009218993683089736,-0.088176705,0.036915217,0.0017239458431433762,2.5603717236770693e-05,9.416,0.013999999999999999,284.54850720848924,45.49769988208896,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9093289,6151.321999999999,137.10817,4.199717546235705,0.06899282530151002,0.02781014,0.07941749,0.0031333126740827073,2.333758281729629e-05,9.875,0.012,293.4744269075385,45.480450032735135,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9098294,5858.2827,129.63808,4.3176274957824585,0.008428074600308876,-0.08036578,0.07280496,0.008229699235646969,2.4257029962646386e-05,8.363999999999999,0.012,295.0884676305697,45.489451521183284,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9116461,6305.015,148.66261,4.317321158486561,0.015955141890987,-0.13169914,0.082996845,0.008071081731871913,2.521754882691516e-05,8.13,0.015,300.0703029815934,45.453608137529706,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9119139,5574.641,109.96498000000001,3.9911026678418176,0.0496754609594802,0.27517268,0.06705541,0.003591496334869046,2.454827315336995e-05,9.286,0.016,300.8025552657357,45.439672149484466,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9138680,5730.607,130.5689,3.7960251342852906,0.02808928881306461,0.19774663,0.047757264,0.0017680759644594936,2.2209801609017358e-05,10.144,0.013999999999999999,283.851331389565,45.54310297736686,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9139151,6029.5894,130.59062,4.386339045478638,0.009632205358169369,0.08849798,0.07661999,0.009756618199343365,2.4869397448285734e-05,7.952000000000001,0.016,284.08873848812976,45.51504132966575,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9139163,6390.876,144.60036000000002,4.195862756941131,0.010212308818065976,0.08825485,0.08519991,0.009813752074176207,3.150752858297327e-05,7.231,0.016,284.09234925187894,45.50729618236033,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9143749,5735.36,124.10718,4.027943069755946,0.022507822605838033,-0.010951865,0.07101091,0.002845269268238735,2.8891687808952488e-05,9.705,0.013999999999999999,286.6555538663443,45.5962230667461,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9150095,4859.7993,77.2462,3.325369910011042,0.015141037816076782,0.1543777,0.02957691,0.0020677562501659023,2.686448069332002e-05,9.019,0.011000000000000001,289.98467963024933,45.507945277108966,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9163769,6517.097,151.75153,4.247568151721604,0.06751255334938969,0.03961485,0.08840409,0.0043304717056189945,2.3804573873863768e-05,8.969,0.015,295.327566458683,45.543737033551544,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9201604,5045.2383,86.68764,3.520060980807752,0.016938809150873698,0.03375112,0.03502292,0.001846937542896529,2.3808858663218382e-05,9.533999999999999,0.013000000000000001,283.2268885255451,45.69770624094929,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9202077,6145.3335,132.3608,4.014796896473545,0.020790413748125517,0.16635388,0.07928464,0.003462677857983666,2.6604384931633692e-05,8.985,0.013000000000000001,283.51924769108416,45.697877054296896,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9204313,5630.6885,121.66733,4.079623632342217,0.10116423200661498,-0.08033691,0.068093374,0.004657327222407156,2.490469236050966e-05,9.187999999999999,0.016,284.7833826379192,45.6824284328564,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9206432,6586.2534,149.01137,4.2485379020180085,0.008276479040778514,-9999.0,-9999.0,0.006801817114077573,2.186696134951526e-05,8.067,0.02,285.9382192297268,45.60835917837853,kmag,allsky,using APOGEE DR14 m_h and teff
KIC9225600,6088.8877,129.28053,4.052578552420707,0.017142997588494267,0.19865853,0.077984445,0.002942049205528545,2.6832161870892382e-05,9.527000000000001,0.016,294.63727425115,45.69251677672856,kmag,allsky,using APOGEE DR14 m_h and teff
