id_starname,teff,teff_err,logg,logg_err,feh,feh_err,lum,lum_err,gmag,gmag_err,rmag,rmag_err,imag,imag_err,zmag,zmag_err,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,gamag,gamag_err,bpmag,bpmag_err,rpmag,rpmag_err,parallax,parallax_err,bmag,bmag_err,vmag,vmag_err,btmag,btmag_err,vtmag,vtmag_err,numax,numax_err,dnu,dnu_err,dmag,dmag_err,ra,dec,band,dir_dis,dir_dis_err1,dir_dis_err2,dir_avs,dir_avs_err1,dir_avs_err2,dir_rad,dir_rad_err1,dir_rad_err2,dir_lum,dir_lum_err1,dir_lum_err2,dir_teff,dir_teff_err1,dir_teff_err2,dir_mabs,dir_mabs_err1,dir_mabs_err2,dir_mass,dir_mass_err1,dir_mass_err2,dir_rho,dir_rho_err1,dir_rho_err2
KIC4842436,5688.0,63.0,4.071138706842486,0.05962978360460493,0.139,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.874,0.018000000000000002,-99,0,-99,0,-99,0,0.0030785448422735425,4.0238712983383084e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,293.72769027355616,39.90733619554557,kmag,325.02182521825216,4.2608904089041175,-4.163486634866331,0.24460416813855235,0.0,-0.0,1.599525711798964,0.048807462676655256,-0.0471059398130822,2.4045377007628805,0.09949962878739615,-0.09485226858118656,5688.0,63.0,-63.0,2.290195626897007,0.04369688906965763,-0.04402302042157924,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC3661135,5603.0,71.0,3.943529799582538,0.014131437363484869,-0.02,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.241,0.017,-99,0,-99,0,-99,0,0.003438845974828332,3.357828480433447e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,295.26355752691325,38.74576478606007,kmag,290.88955889558895,2.8381735817358162,-2.791497914979118,0.21402865281636801,0.0,-0.0,1.9345002558938194,0.06138684565113017,-0.059043923899976036,3.3117969199630326,0.12170750873747638,-0.11710168843855229,5603.0,71.0,-71.0,1.9011714589705273,0.03908566097176247,-0.03918478499538591,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC7529180,6682.0,58.0,4.260818740287254,0.014215858509568037,-0.024,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,7.447999999999999,0.02,-99,0,-99,0,-99,0,0.009056188559490915,3.483124069461953e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,292.25678841329056,43.176427806362746,kmag,110.42657426574266,0.42180421804218327,-0.41975419754197674,0.0,0.0,-0.0,1.5049043598364975,0.03642702387986141,-0.03545129159024718,4.053988478065385,0.1354358287455364,-0.13008364321399668,6682.0,58.0,-58.0,2.2325867248647637,0.035410110007937146,-0.0356795952306137,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6287060,6020.0,53.0,4.161055771140134,0.056463816004099415,-0.016,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,8.891,0.017,-99,0,-99,0,-99,0,0.004468643273706962,3.147574251348689e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,292.4581382038523,41.69850980954124,kmag,223.81837818378185,1.570594905949065,-1.5530747307473405,0.18345312610391426,0.0,2.7755575615628914e-17,1.67652266617035,0.041149103102786855,-0.04013530203349114,3.3143313397747782,0.11313698196311073,-0.10850978144039525,6020.0,53.0,-53.0,2.1233851238959716,0.03614144593070234,-0.036443815147934266,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6592305,6132.0,55.0,3.883649778209893,0.017911351895475002,0.06,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,8.625,0.011000000000000001,-99,0,-99,0,-99,0,0.003592918535690101,2.618702495098743e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,287.2529241765191,42.05480833351256,kmag,278.37407374073746,2.0221802218021594,-1.9983399833998874,0.1528775993914605,0.0,-0.0,2.32773732026516,0.05618833733818729,-0.054665180881923625,6.877356023587167,0.22175678434636392,-0.21106793641436816,6132.0,55.0,-55.0,1.386914116193815,0.033843573177574804,-0.034456425215984465,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC7799349,5038.0,71.0,3.6736381934058975,0.0074799351207945905,0.195,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,7.518,0.016,-99,0,-99,0,-99,0,0.005464198170389129,2.031819537153801e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,281.0531989805502,43.53386218210304,kmag,183.01671016710168,0.67578675786757,-0.6726067260672721,0.0,0.0,-0.0,2.8253690119689043,0.09221053318952821,-0.08881118977946834,4.6175799595109,0.14480415726215767,-0.13918548056314872,5038.0,71.0,-71.0,1.2055517533494715,0.03323019711655251,-0.033524991377630764,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC5253542,5770.0,96.0,4.326447075102252,0.027346391037905017,0.203,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.068999999999999,0.02,-99,0,-99,0,-99,0,0.0058196473648444965,2.4256886787268342e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,283.72177369582823,40.491768387112,kmag,171.84066840668407,0.7115471154711486,-0.7075870758707765,6.404686376014071e-13,1.1507397857524324e-13,-1.144335466175804e-13,1.1972906913710686,0.04536154527553915,-0.043352997742281296,1.4268292557452393,0.04791278287021572,-0.046010408890106325,5770.0,96.0,-96.0,2.8933421712414207,0.035588248569490055,-0.035860136921660235,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC8579578,6308.0,45.0,3.948378452701213,0.016758103814709442,0.054000000000000006,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,7.768,0.02,-99,0,-99,0,-99,0,0.005321026942246241,2.6678225864743945e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,298.17332071869305,44.60466502293605,kmag,187.94839948399482,0.9370093700937332,-0.9302093020930045,0.029366919505130026,0.005486200768476342,-0.002699223729872628,2.281558479424302,0.05099631542403227,-0.04964085877856528,7.400495264713625,0.2535476126486431,-0.24282631724418202,6308.0,45.0,-45.0,1.3947838097770062,0.03620334753731891,-0.03654084001354985,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC5390438,4814.0,64.0,3.384638799730435,0.009016358190310058,0.18600000000000005,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,8.377,0.018000000000000002,-99,0,-99,0,-99,0,0.002870498524673996,4.8908600897481675e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,298.6342977464512,40.597683530667204,kmag,348.72877728777286,5.9870334703347226,-5.803951639516356,0.21402865281636801,0.0,-0.0,3.7728721843160358,0.13514279141975516,-0.13006256660983606,6.8635831339212,0.3229108438438839,-0.30631264320093976,4814.0,64.0,-64.0,0.6432507581949114,0.04956949865367111,-0.049915419034964215,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11075448,6470.0,68.0,4.199447262167041,0.05497922588607977,0.029,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.256,0.02,-99,0,-99,0,-99,0,0.0038846432997775102,2.5742615491112038e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,287.1422184695715,48.69643619369418,kmag,257.46054460544605,1.6990077900779283,-1.6814368143681406,0.2751796834607367,0.0,-0.0,1.574262391259311,0.043392522690740565,-0.042148224755794494,3.899280795769563,0.13722080567055617,-0.13171907395967608,6470.0,68.0,-68.0,2.175163211614067,0.03731033742438861,-0.03755154577088371,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11193681,5697.0,77.0,3.8169921206095,0.007611941961101354,0.13699999999999998,0.102,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.22,0.016,-99,0,-99,0,-99,0,0.002784385664538961,2.1251101808139566e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,293.50117225107886,48.83584471748327,kmag,359.21366213662134,2.7331773317733337,-2.6994005940059083,0.1528775993914605,0.0,-0.0,2.376522271197205,0.07701179612682818,-0.07412439499824686,5.341584368613883,0.18259840038604658,-0.17523525902497372,5697.0,77.0,-77.0,1.4281460603297242,0.03621585647682357,-0.03649486640331179,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC5822889,5220.0,68.0,3.403208604380534,0.011848218248417816,-0.11,0.101,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.056000000000001,0.017,-99,0,-99,0,-99,0,0.0016823897464350573,3.761170123830725e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,299.49272568872027,41.06972572969498,kmag,595.4039640396404,13.496634966349689,-12.945629456294569,0.1528775993914605,0.0,-0.0,4.488307820903238,0.17239485283950629,-0.1647776810538497,13.429481821926785,0.7464926069966396,-0.7012345096933377,5220.0,68.0,-68.0,0.16659460976113458,0.058226626366406714,-0.058734163647631954,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9139151,6134.0,48.0,4.390067061913865,0.008576017763356444,0.045,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,7.952000000000001,0.016,-99,0,-99,0,-99,0,0.009736618199343364,2.486939744828573e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,284.08873848812976,45.51504132966575,kmag,102.70671706717067,0.2601926019260219,-0.2595625956259511,0.0,0.0,-0.0,1.1596202644530327,0.025437653865954646,-0.024991367911994633,1.7091108752052495,0.05267442154258406,-0.05075309288836638,6134.0,48.0,-48.0,2.8940300150844314,0.032730011175735374,-0.032956858896660446,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9791157,5852.0,63.0,3.951319621239658,0.0387321701574945,-0.047,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.547,0.021,-99,0,-99,0,-99,0,0.0027700763251162163,3.322573748073218e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,298.96342709740384,46.59556996802784,kmag,361.1787417874179,4.33926619266191,-4.249452494524974,0.09172656305195713,0.0,1.3877787807814457e-17,2.023319748436286,0.06063548431983756,-0.05867622690604635,4.310633808795288,0.17758034399419387,-0.16978981119943715,5852.0,63.0,-63.0,1.74927375491671,0.04363065410452083,-0.04383110015076186,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC8414062,6578.0,61.0,4.029114861044348,0.0747658933719561,-0.251,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.681000000000001,0.013999999999999999,-99,0,-99,0,-99,0,0.0034482763222826065,4.7464209429400456e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,284.0633877973821,44.455190667423665,kmag,290.19325193251933,4.0093196931969715,-3.91228872288724,0.030575521017319043,0.0,-0.0,1.4350751374891608,0.039828480282720014,-0.03850238905413317,3.462444166616653,0.1413744077824295,-0.13509918020465106,6578.0,61.0,-61.0,2.3644843752217444,0.043212367850212985,-0.04345035099327843,0.0,0.0,-0.0,0.0,0.0,-0.0
