epochs,loss,mae,val_loss,val_mae
2190,0.0030137368347495793,0.0018548931693658233,0.002453517769428408,0.001845235237851739
2191,0.0030403420603834093,0.0018820293480530381,0.0025081636339151013,0.0018999251769855618
2192,0.0030688165533356367,0.0019009497482329607,0.0025745863632703446,0.001966392621397972
2193,0.0030893391356803476,0.0019152532331645489,0.0024856828050428916,0.0018775364151224494
2194,0.0030918144579045476,0.0019280955893918872,0.0026159634300293743,0.0020078658126294613
2195,0.0030923210699111223,0.0019211838953197002,0.0024958518505416943,0.001887802267447114
2196,0.0030442036017775537,0.0018690918805077672,0.0024801231824377558,0.0018721240339800715
2197,0.0030680295336060225,0.001883283257484436,0.0025023890818108054,0.00189443479757756
2198,0.003047598875593394,0.0018705928232520819,0.0025233914940753594,0.0019154794281348586
2199,0.003099934543017298,0.00191109674051404,0.0025070617884538136,0.0018991947872564197
2200,0.003126682045869529,0.001963300397619605,0.0026166572344620918,0.0020088390447199345
2201,0.003153049357701093,0.001992469420656562,0.0026193845806381125,0.002011616015806794
2202,0.0030769598181359468,0.0019050728296861053,0.0025086617655125155,0.0019009440438821912
2203,0.0030371749117039143,0.0018750099698081613,0.0024405507160593673,0.0018328792648389935
2204,0.002997549147810787,0.001844298909418285,0.002425207763713387,0.0018175806617364287
2205,0.0030142237823456526,0.0018579404568299651,0.002464127467328314,0.0018565425416454673
2206,0.0029946690620854498,0.0018355821957811713,0.002391181783374621,0.0017836374463513494
2207,0.003016247974243015,0.0018452256917953491,0.002559417272870203,0.0019519123015925288
2208,0.0030356836249120535,0.0018798483069986105,0.002509095033774907,0.0019016314763575792
2209,0.0030160010140389206,0.0018588397651910782,0.0025216884450816966,0.001914267078973353
2210,0.0029980384120717645,0.0018444913439452648,0.0024107824950189167,0.0018034037202596664
2211,0.003094026490114629,0.0019370911177247763,0.0025468911233678757,0.0019395571434870362
2212,0.0030758940130472183,0.0019137487979605794,0.0024588140228182223,0.001851526671089232
2213,0.003039308159146458,0.0018728123977780342,0.0024509718233898014,0.0018437315011397004
2214,0.0030133147560991347,0.0018508459907025099,0.0024186022494278835,0.0018114055274054408
2215,0.0030343518182635305,0.0018684291280806065,0.0025398562172781448,0.0019327044719830155
2216,0.0030240596244111655,0.0018733879551291466,0.002444079957260049,0.0018369712634012103
2217,0.003013501895125955,0.0018663685768842697,0.0025684712191652967,0.0019614046905189753
2218,0.003035813685040921,0.0018844064325094223,0.002554007640165804,0.0019469809485599399
2219,0.0030225710361264646,0.0018641843926161528,0.0024574686220285935,0.0018504851032048464
2220,0.0030260880580171945,0.0018638164037838578,0.0024070420326444786,0.0018001011339947581
2221,0.003049505995120853,0.001883024931885302,0.0024826787472265097,0.0018757833167910576
2222,0.003094878626987338,0.0019398067379370332,0.0025180969596640635,0.0019112476147711277
2223,0.003097025557886809,0.0019367133500054479,0.002586675582017811,0.0019798732828348875
2224,0.0030886030360125004,0.001941395690664649,0.0026518640152968444,0.0020451066084206104
2225,0.0031078230827115477,0.0019612081814557314,0.002616061608218848,0.002009354764595628
2226,0.0031275417325086893,0.0019854160491377115,0.002560324510373692,0.0019536681938916445
2227,0.0031245097364299,0.0019760839641094208,0.0026327928851589727,0.0020261884201318026
2228,0.0031128984321840106,0.0019596454221755266,0.0025703516941981298,0.0019637986551970243
2229,0.0030881682094186544,0.0019248382886871696,0.0024823850411008694,0.0018758821533992887
2230,0.003064027629327029,0.0019029575632885098,0.0024605532270008876,0.00185410026460886
2231,0.003065821557305753,0.0018914706306532025,0.0024695167673450973,0.0018631127895787358
2232,0.0030667654210701583,0.0019035940058529377,0.0024996189071394715,0.0018932612147182226
2233,0.003064957276452333,0.0018897721311077476,0.0024814354251386102,0.0018751246389001608
2234,0.0030318394512869416,0.0018736752681434155,0.0025183508230147717,0.0019120846409350634
2235,0.0030111417062580587,0.0018612903077155352,0.0024763263894580934,0.0018701002700254321
2236,0.0030240198080427943,0.0018806394655257463,0.0024589391011224427,0.001852756948210299
2237,0.0030536546851508317,0.001894450862891972,0.002433129346139686,0.0018269906286150217
2238,0.0030652979547157884,0.0019091609865427017,0.0025012503811422805,0.0018951563397422433
2239,0.003039886905346066,0.0018762187100946903,0.0024547969982766536,0.0018487460911273956
2240,0.003042048815637827,0.0019019750179722905,0.0024470799911356354,0.001841072109527886
2241,0.00302530058240518,0.0018705781549215317,0.0024784415734256655,0.0018724794499576092
2242,0.0030565081895329057,0.0018838322721421719,0.0025135139204009345,0.0019075964810326695
2243,0.00310176204983145,0.001932838698849082,0.002542178808151555,0.001936304965056479
2244,0.0030521523510105906,0.0018882111180573702,0.0026371555942951356,0.0020313251297920942
2245,0.00308149380935356,0.001923836418427527,0.002485504399006561,0.001879721530713141
2246,0.0031121019879356026,0.001959046348929405,0.0025946523591329714,0.001988915493711829
2247,0.0031154802977107466,0.0019607243593782187,0.002566640549041159,0.001960954163223505
2248,0.00312093744892627,0.001972767524421215,0.0025567713990520434,0.0019511329010128975
2249,0.0031029878528788684,0.0019658433739095926,0.0025631948906910504,0.001957606291398406
2250,0.003060285868123174,0.00191696232650429,0.002547518568888473,0.0019419771851971745
2251,0.00311794827086851,0.0019387247739359736,0.002515330143456276,0.001909836195409298
2252,0.00311471985373646,0.0019593241158872843,0.002602142904530122,0.0019967008847743273
2253,0.0031002599741332235,0.001942739705555141,0.0025291741418366166,0.0019237827509641647
2254,0.003087520890403539,0.0019116338808089495,0.00249698174945076,0.001891639200039208
2255,0.0030328373461961746,0.0018757004290819168,0.0024530932268749576,0.0018477963749319315
2256,0.0030126967965625226,0.0018404176225885749,0.0025388972031491087,0.0019336449913680553
2257,0.0030664554010145367,0.001901904703117907,0.0025216774455043976,0.0019164638360962272
2258,0.0030592935075983404,0.0018961947644129395,0.002481685658502443,0.0018765161512419581
2259,0.003021514164749533,0.0018580113537609577,0.002453825649768274,0.001848698128014803
2260,0.003025620200671256,0.0018831189954653382,0.002460369495338266,0.001855281414464116
2261,0.003073863166384399,0.0019251761259511113,0.002520623688527883,0.0019155784975737333
2262,0.0030510657671838997,0.0018942352617159486,0.0025186514140011097,0.0019136496121063828
2263,0.003100816044025123,0.0019286514725536108,0.0025556011287049553,0.001950642210431397
2264,0.0030856354041025043,0.0019090734422206879,0.002469474190178369,0.0018645597156137228
2265,0.0030567683787085117,0.0018969940720126033,0.0025111111165803082,0.0019062418723478913
2266,0.0030562334940768777,0.0018975783605128527,0.0026857013873898676,0.00208087801001966
2267,0.0030707044079899787,0.0018993719713762403,0.002444730062351465,0.0018399502150714397
2268,0.0030391232152469456,0.0018719828221946955,0.0024872536166571676,0.001882517128251493
2269,0.0030290807681158183,0.0018680051434785128,0.0024500334820638583,0.0018453389639034867
2270,0.0030191570329479874,0.0018417759565636516,0.0025154578994288526,0.0019108036067336798
2271,0.003014959886204451,0.0018500915030017495,0.0025137619933904903,0.0019091494614258409
2272,0.0030645482945255934,0.0019022643100470304,0.002478872362443495,0.0018743035616353154
2273,0.0030296626323834063,0.0018692802404984832,0.0023992572734557473,0.0017947276355698705
2274,0.0030068915127776565,0.0018555268179625273,0.0024178105978652138,0.0018133217236027122
2275,0.003030232099816203,0.0018706973642110825,0.0024465287296784317,0.0018420831765979528
2276,0.0030186067153699695,0.0018670737044885755,0.0024248693974313904,0.0018204647349193692
2277,0.003004417322576046,0.0018561591859906912,0.0024246343136287507,0.0018202683422714472
2278,0.0030105661512352527,0.0018564772326499224,0.002464365719913117,0.0018600430339574814
2279,0.003018065562006086,0.0018637737957760692,0.0024188949279221115,0.0018146135844290257
2280,0.0029962301668711006,0.0018297532806172967,0.0024141879439701095,0.0018099466105923057
2281,0.0029887101212516427,0.0018224080558866262,0.002430209013509749,0.0018260098295286298
2282,0.002947595253586769,0.0017902314430102706,0.002467252064055817,0.0018630909034982324
2283,0.002961259246338159,0.001806057756766677,0.002472623916451211,0.0018685029353946447
2284,0.003017674099188298,0.0018730619922280312,0.002593493486866874,0.001989410724490881
2285,0.0030356887383386493,0.0018800175748765469,0.0025717146358364804,0.001967674819752574
2286,0.003035615954082459,0.0018841216806322336,0.002509693497225442,0.0019056984456256032
2287,0.0030814463319256903,0.0019165092380717397,0.0025311956895486833,0.0019272443605586886
2288,0.003065079192630947,0.001920705079101026,0.002557576100788268,0.0019536723848432302
2289,0.0030199596202000975,0.0018573638517409563,0.00237946281069512,0.0017756078159436584
2290,0.0029751048935577275,0.0018169425893574953,0.0024863569294344672,0.0018825471634045243
2291,0.0030102130942977964,0.0018639604095369577,0.002416608216542928,0.0018128380179405212
2292,0.0029931041826494038,0.0018441133433952928,0.0024588152788362254,0.0018550914246588945
2293,0.002975622270721942,0.0018282663077116013,0.0024539185655918978,0.0018502360908314586
2294,0.002980519942007959,0.001829717424698174,0.0025218713020240527,0.0019182320684194565
2295,0.002992223691660911,0.0018503658939152956,0.002410794130454073,0.0018071940867230296
2296,0.003000293065328151,0.00184119853656739,0.0024821393986887556,0.0018785822903737426
2297,0.003034486246295273,0.0018817384261637926,0.002482922511091549,0.0018794070929288864
2298,0.0030425096224062143,0.0018763866974040866,0.0025173494143897013,0.0019138819770887494
2299,0.003021725102327764,0.0018669621786102653,0.0024746219959925868,0.0018712022574618459
2300,0.0029908482152968645,0.0018405530136078596,0.0024602354446905403,0.0018568614032119513
2301,0.0029585406333208085,0.0018097495194524527,0.0023826706165077593,0.0017793405568227172
2302,0.0029610349969007074,0.0017986212624236941,0.0023504048737756278,0.0017471193568781018
2303,0.0030188459400087597,0.0018372992053627968,0.0024562206312662184,0.0018529773224145174
2304,0.0029949495373293757,0.0018401388078927994,0.002407447532413796,0.0018042450537905097
2305,0.0029661409822292627,0.0018057466950267553,0.002431090161284991,0.001827929518185556
2306,0.002983910832554102,0.0018162612104788423,0.0024057426890651463,0.0018026249017566442
2307,0.0030067190467379986,0.0018476267578080297,0.0024807106741777107,0.0018776346696540713
2308,0.0030929427123628558,0.001949684345163405,0.0025407496963873472,0.0019377177814021707
2309,0.0030697536091320215,0.0019382984610274434,0.0027113488175141,0.002108366694301367
2310,0.003073549883905798,0.0019332795636728406,0.0024605477391926854,0.001857616356573999
2311,0.0030637397770769893,0.001907417899928987,0.0025262807435534424,0.0019234006758779287
2312,0.0030588013906963168,0.0019150595180690289,0.0025309374916520034,0.0019281067652627826
2313,0.0030499433553777635,0.0019096003379672766,0.002581514199465676,0.0019787363708019257
2314,0.003025833761319518,0.0018758542137220502,0.002473320221456283,0.0018705937545746565
2315,0.0030025623650290073,0.0018421338172629476,0.0025141441302956318,0.0019114661263301969
2316,0.003021564817521721,0.001870597479864955,0.002460769353688177,0.00185813766438514
2317,0.0030776252867653967,0.0019070579437538981,0.002657282123139694,0.002054695039987564
2318,0.0031020440929569303,0.0019658796954900026,0.0026189006455532115,0.002016361802816391
2319,0.003100544394925237,0.001953303348273039,0.002449906909201922,0.0018474167445674539
2320,0.003011742501985282,0.0018506650812923908,0.00242847640795024,0.0018260328797623515
2321,0.003003459507599473,0.00185899599455297,0.0024288338114243388,0.0018264352111145854
2322,0.0030285163377411664,0.0018756419885903597,0.002480799232850514,0.0018784420099109411
2323,0.0029755047275684776,0.0018251428846269846,0.002472400042832157,0.0018700866494327784
2324,0.0030142916883341966,0.0018407863099128008,0.0024535535626920243,0.0018512839451432228
2325,0.0029885369976982473,0.00183696742169559,0.0024264354411347305,0.0018242048099637032
2326,0.0029880287693813444,0.001830913359299302,0.0024703653664466594,0.0018681763904169202
2327,0.0030777068259194495,0.0019402315374463797,0.002583822248852355,0.001981674460694194
2328,0.003022501534316689,0.0018794670468196273,0.0025467930941319478,0.001944689778611064
2329,0.0030036797025240957,0.0018535590497776866,0.002445968882618907,0.0018439111299812794
2330,0.002972213687840849,0.001833883230574429,0.002456485524224452,0.0018544697668403387
2331,0.0030445767031051217,0.0018920610891655087,0.002632133032877691,0.0020301600452512503
2332,0.0031588170863687992,0.002008595736697316,0.0025459657994498113,0.0019440395990386605
2333,0.0030521138282492755,0.0018956303829327226,0.002476630901463049,0.001874751877039671
2334,0.003040566012728959,0.0018931213999167085,0.0024928305587931603,0.0018909985665231943
2335,0.0029854607195593415,0.0018285317346453667,0.0023993875670488183,0.0017976016970351338
2336,0.002999618064146489,0.0018470026552677155,0.0024122854119726675,0.0018105453345924616
2337,0.0029856732254847883,0.0018243447411805391,0.0025225682260552594,0.001920869923196733
2338,0.0029581438158638776,0.0018079482251778245,0.0023764142590114415,0.0017747567035257816
2339,0.002959000558592379,0.0017939001554623246,0.0023450479624196594,0.0017434314358979464
2340,0.0029987580478191378,0.0018424791051074862,0.002435416780217811,0.0018338391091674566
2341,0.0030003853854723276,0.0018479394493624568,0.002454284381294397,0.0018527467036619782
2342,0.0030019363630563022,0.0018468565540388227,0.002448679221832153,0.0018471829826012254
2343,0.00298226808803156,0.0018191362032666802,0.0024186712200644856,0.0018172170966863632
2344,0.0029609752893447875,0.0017976893577724695,0.0023749967242529964,0.0017735837027430534
2345,0.0029482114650309084,0.0017933174967765808,0.002467561849257887,0.0018661896465346217
2346,0.0029890595600008964,0.0018374560168012977,0.0024310927160064427,0.0018297589849680662
2347,0.002984776065684855,0.001829828484915197,0.002411163404606485,0.0018098714062944055
2348,0.002989389022812247,0.0018381512491032481,0.0023911364911658106,0.0017898852238431573
2349,0.00301991747925058,0.0018663597293198109,0.002510106455110306,0.0019089007982984185
2350,0.00301321701426059,0.0018709031865000725,0.002418706586491709,0.0018175470177084208
2351,0.003034970574080944,0.001891027670353651,0.0024524382395537236,0.0018513244576752186
2352,0.0030209341514855622,0.0018864263547584414,0.0024374011751683465,0.0018363347044214606
2353,0.003045026869047433,0.0018968931399285793,0.0024966823471637223,0.0018956640269607306
2354,0.0030988289532251656,0.0019638468511402607,0.002558106070235872,0.0019571392331272364
2355,0.0030455640656873585,0.001898816553875804,0.0024290233655765853,0.001828109729103744
2356,0.0030309944194741546,0.0018636989407241344,0.0024111552293353835,0.0018102916656062007
2357,0.00304550615651533,0.00189934391528368,0.0025104104450195154,0.0019095970783382654
2358,0.002985718796029687,0.0018312735483050346,0.002426002052659199,0.0018252379959449172
2359,0.002959835276007652,0.0018130488460883498,0.002352223298997257,0.0017515021609142423
2360,0.003001115441787988,0.0018317720387130976,0.002526284406830737,0.0019256044179201126
2361,0.0030887784785591068,0.0019458918832242489,0.0026302837428342453,0.002029649680480361
2362,0.0030915670753456654,0.0019413321278989315,0.0025457982697337025,0.0019452142296358943
2363,0.00303603548463434,0.0018828499596565962,0.0024101735906706724,0.0018096400890499353
2364,0.0030214696805924176,0.001873272005468607,0.0025343186086046717,0.0019338324200361967
2365,0.002984168484341353,0.0018239120254293084,0.0023996494024451677,0.0017992076463997364
2366,0.0029771381663158537,0.0018162101041525602,0.002403688631689965,0.0018032918451353908
2367,0.0029749718182720242,0.0018057958222925663,0.0024227295786705626,0.0018223744118586183
2368,0.0029457427710294724,0.0017826048424467444,0.0023570484812014333,0.0017567322356626391
2369,0.0029256045049987733,0.001777680590748787,0.00239420326024995,0.0017939256504178047
2370,0.0030095943943597376,0.001862265751697123,0.002425484047422116,0.001825243583880365
2371,0.0029840329233556985,0.0018576051807031035,0.002424204800926498,0.0018240055069327354
2372,0.0029739135643467307,0.0018204011721536517,0.0023570290094029507,0.0017568713519722223
2373,0.0029738996252417563,0.0018094602273777127,0.002398077673284302,0.001797962817363441
2374,0.0029888797611929475,0.0018396287923678756,0.0024493578726976725,0.0018492845119908452
2375,0.0030151477591134606,0.0018587772501632571,0.0024886412195568226,0.0018886115867644548
2376,0.0030605728584341707,0.0019144972320646048,0.0025234621941906195,0.001923479256220162
2377,0.0029697685716673734,0.00182347244117409,0.0024353559992758545,0.0018354177009314299
2378,0.0029980037813074887,0.0018359997775405645,0.002470857101224589,0.0018709638388827443
2379,0.0030468717236071825,0.0019050410483032465,0.002592078871262181,0.001992229139432311
2380,0.003105497509241104,0.0019589769653975964,0.002492113534020939,0.0018923120805993676
2381,0.0030492559680715204,0.0018915116088464856,0.002510150910384857,0.0019104036036878824
2382,0.00303732873685658,0.001895466586574912,0.0024910772517139934,0.001891378895379603
2383,0.0030048672193661334,0.001851610722951591,0.0024376978339288855,0.0018380475230515003
2384,0.003007214970421046,0.0018454940291121602,0.0023876924122169176,0.0017880896339192986
2385,0.003007059677969664,0.001849426538683474,0.0024044021856814354,0.0018048456404358149
2386,0.0030236486434005202,0.0018577734008431435,0.0024363876828240073,0.001836876617744565
2387,0.0029954259227961302,0.0018438576953485608,0.0024222488795340906,0.0018227826803922653
2388,0.0029841180127114057,0.0018409837502986193,0.0025192895115030037,0.0019198653753846884
2389,0.0030247603827156127,0.0018833223730325699,0.00249613695185666,0.0018967560026794672
2390,0.003047821098472923,0.0019132677698507905,0.0026115639978655934,0.0020122292917221785
2391,0.00303665201831609,0.001902407151646912,0.0024427999208575624,0.0018435117090120912
2392,0.0030321020875126122,0.0018916468834504485,0.0024420678381873685,0.0018428268376737833
2393,0.0029835875304415824,0.0018371109617874026,0.0024626596733628757,0.0018634638981893659
2394,0.002965820907615125,0.0018226137617602944,0.002466321566471859,0.001867168815806508
2395,0.002993700273800641,0.0018355809152126312,0.002438413612667893,0.0018393037607893348
2396,0.0030072455718182026,0.0018577680457383394,0.002563148765185775,0.0019640836399048567
2397,0.003016556343995035,0.0018593950662761927,0.002521946311234209,0.0019229239551350474
2398,0.0030828182408586145,0.0019221012480556965,0.0024608965602553,0.0018619177863001823
2399,0.0030640104073099794,0.001917003421112895,0.002397213618406721,0.0017982837744057178
2400,0.003022829143330455,0.001874843379482627,0.002385688591277475,0.0017868060385808349
2401,0.0030150242703966797,0.0018735229969024658,0.002476926314850938,0.0018780926475301385
2402,0.002996782312169671,0.0018597529269754887,0.0024717922288789588,0.001873005530796945
2403,0.002980523381847888,0.001835224567912519,0.002417991153865265,0.0018192499410361052
2404,0.002975173581857234,0.0018360376125201583,0.0024325271724841644,0.0018338289810344577
2405,0.0030258823381736875,0.0018789764726534486,0.0024711811831230105,0.0018725249683484435
2406,0.003015232453122735,0.0018686422845348716,0.002620956136068406,0.002022345084697008
2407,0.0030108151687309147,0.001867345068603754,0.0025052887111120608,0.001906723715364933
2408,0.003028902914375067,0.00187953922431916,0.00245534434492232,0.0018568263622000813
2409,0.0030239874748513103,0.0018612786661833525,0.0024770289619610573,0.0018785567954182625
2410,0.003064722880721092,0.0019446781370788813,0.0025349978939033704,0.0019365763291716576
2411,0.0030644993493333457,0.0019208899466320872,0.0025873901285212637,0.0019890153780579567
2412,0.0030715608960017564,0.0019273952348157763,0.002494529450027161,0.0018962050089612603
2413,0.0030447932346723975,0.0018963548354804516,0.0025709043903293567,0.001972626196220517
2414,0.00301704437751323,0.0018719148356467485,0.0024187763390665167,0.0018205443629994988
2415,0.002995705810841173,0.0018399576656520367,0.002557652954363091,0.001959467539563775
2416,0.003015713886823505,0.0018816603114828467,0.002531273917599809,0.0019331332296133041
2417,0.002988318118266761,0.00183189008384943,0.0023282002283271657,0.0017301036277785897
2418,0.002933461220934987,0.0017790982965379953,0.0023644435493554005,0.001766387140378356
2419,0.0029603646020404995,0.0018053407547995448,0.002432323254692298,0.0018343060510233045
2420,0.0030185732613317666,0.001869727042503655,0.0024250904224888325,0.0018271136796101928
2421,0.00296671955101192,0.001825582468882203,0.0023839554135429443,0.0017860213993117213
2422,0.0029620737726800146,0.001813368871808052,0.002473036518352628,0.0018751421011984348
2423,0.0030175830759108066,0.0018643259536474943,0.0024410729750001105,0.0018432211363688111
2424,0.003018256171606481,0.00187575479503721,0.00244398137944106,0.0018461743602529168
2425,0.003038764885626733,0.0018948513315990567,0.002586527399734382,0.001988764386624098
2426,0.0030428416295908392,0.0018968849908560514,0.002473259213476316,0.0018755437340587378
2427,0.0030011027990840375,0.001865866594016552,0.0024626720691962854,0.0018650025594979525
2428,0.0029704294819384814,0.0018286799313500524,0.00238545636017731,0.0017878316575661302
2429,0.0030017420845106246,0.0018545319326221943,0.0023418776691653486,0.0017442983807995915
2430,0.0030107212737202644,0.0018765120767056942,0.0024424698068982644,0.0018449326744303107
2431,0.003004191013984382,0.0018751852912828326,0.002429759645917424,0.0018322686664760113
2432,0.0030158109911717474,0.001860539661720395,0.0024598132249160345,0.001862365403212607
2433,0.00298271943628788,0.001848392654210329,0.0024123326141776776,0.0018149279057979584
2434,0.003013752874918282,0.0018776006763800979,0.002498136682999091,0.0019007758237421513
2435,0.0030187635333277286,0.0018795273499563336,0.0025398347720821434,0.0019425165373831987
2436,0.0030296165659092367,0.0018853391520678997,0.0025285442049043758,0.0019312712829560041
2437,0.003001757213380188,0.0018610908882692456,0.0023870451086671876,0.0017898189835250378
2438,0.003006209955085069,0.00186604680493474,0.002501146596114844,0.0019039665348827839
2439,0.003032334540504962,0.0018949025543406606,0.0024211001605514066,0.0018239696510136127
2440,0.002977476867381483,0.001828820095397532,0.002420113969015503,0.0018230294808745384
2441,0.002978122961707413,0.0018362435512244701,0.0024598877328277148,0.0018628451507538557
2442,0.00304864215105772,0.001927885226905346,0.0025673790801409926,0.0019703807774931192
2443,0.0031086484892293813,0.0019720513373613358,0.0024600756637898733,0.0018631259445101023
2444,0.003073884406592697,0.0019092164002358913,0.00248943291509837,0.001892531057819724
2445,0.0030411370540969073,0.0019096366595476866,0.0024877137936033275,0.0018908596830442548
2446,0.002997949276119471,0.001861114869825542,0.0025401204909121116,0.001943313400261104
2447,0.0030073001747950912,0.0018596755107864738,0.002430745526549537,0.0018339829985052347
2448,0.0030074161007069052,0.0018685642862692475,0.0024442487096546154,0.0018475345568731427
2449,0.0029707732633687555,0.001822059159167111,0.0024873262549859774,0.0018906563054770231
2450,0.0030199378081597387,0.001869440427981317,0.002498776395537463,0.001902146846987307
2451,0.0030372723476029934,0.0018949583172798157,0.0025416038656527226,0.0019450185354799032
2452,0.003034379736986011,0.0018853710498660803,0.002471571436315256,0.0018750278977677226
2453,0.003087752387393266,0.0019404974300414324,0.0025126752102741182,0.0019161765230819583
2454,0.003098220084328204,0.001956166001036763,0.0024931633631208247,0.0018967129290103912
2455,0.003074082577601075,0.001937277615070343,0.00249465832754385,0.001898260205052793
2456,0.003066330381203443,0.001919276313856244,0.00247987464707528,0.0018835276132449508
2457,0.002966487490106374,0.0018361450638622046,0.0023451520973038964,0.0017488548764958978
2458,0.002906868688762188,0.0017614321550354362,0.002333027789702843,0.0017367723630741239
2459,0.002927514823153615,0.0017764299409464002,0.002439574574546832,0.0018433588556945324
2460,0.0028815651554614306,0.0017297671874985099,0.0022774856116358285,0.0016813046531751752
2461,0.002945774336811155,0.0017866427078843117,0.0023673025925552886,0.0017711551627144217
2462,0.0029615048812702298,0.0018212791765108705,0.0024547777276504187,0.0018586640944704413
2463,0.0029574029161594808,0.0017969151958823204,0.0023870356852605324,0.0017909595044329762
2464,0.0029607520159333944,0.0018096519634127617,0.002430162873832102,0.001834125374443829
2465,0.0029428611625917254,0.0018038871930912137,0.002391824639487066,0.001795826479792595
2466,0.002928881232626736,0.001787368906661868,0.002399151387628516,0.001803194871172309
2467,0.002977298446930945,0.0018360313260927796,0.002386584590184725,0.001790668466128409
2468,0.002977448023390025,0.0018231351859867573,0.002438909677561709,0.0018430351046845317
2469,0.00299065018305555,0.0018445256864652038,0.002465572300087018,0.0018697399646043777
2470,0.0029983045430853963,0.0018741703825071454,0.0024136350856940577,0.0018178466707468033
2471,0.002946339499671012,0.001804936327971518,0.0023711080459442057,0.0017753607826307416
2472,0.0029675661833025516,0.0018170190742239356,0.002381782115344078,0.0017860762309283018
2473,0.002999148642644286,0.001859827316366136,0.00244368580667149,0.0018480204744264483
2474,0.002985919585917145,0.0018524863990023732,0.0024620178150062213,0.0018663957016542554
2475,0.002951814656145871,0.0018103379989042878,0.0024474724647050553,0.0018518938450142741
2476,0.002990664118435234,0.0018648222321644425,0.0024226436908899827,0.0018271077424287796
2477,0.0029475582554005088,0.0018100105226039886,0.0023376064677130604,0.001742110587656498
2478,0.002962080104742199,0.0018075809348374605,0.002411751969733966,0.001816297066397965
2479,0.0030374281969852744,0.0018737444188445807,0.0024410063948040804,0.0018455953104421496
2480,0.003025753132533282,0.0018884401069954038,0.0025143179156086547,0.0019189526792615652
2481,0.0030089421477168797,0.0018632744904607534,0.0025095070910725378,0.0019141871016472578
2482,0.0029960641227662565,0.0018519368022680283,0.0023835632939863587,0.0017882913816720247
2483,0.002989960636943579,0.0018476073164492846,0.0024145196052931792,0.0018192942952737212
2484,0.0029731128229759634,0.0018238110933452845,0.002367546032187751,0.0017723669297993183
2485,0.002968944603577256,0.0018122944748029113,0.002389124046966638,0.0017939883982762694
2486,0.0030058665443211795,0.0018600380280986428,0.002407418946441895,0.0018123285844922066
2487,0.0029837835654616357,0.0018334686756134033,0.002373410282296732,0.0017783624352887273
2488,0.002968141058459878,0.001827321364544332,0.002420263075641883,0.0018252588342875242
2489,0.0030059860930778085,0.0018861490534618497,0.00244288255155578,0.00184792245272547
2490,0.003036247910000384,0.0018889415077865124,0.0024597970332172845,0.0018648823024705052
2491,0.003049543561413884,0.0018926296615973115,0.002459656469636617,0.0018647884717211127
2492,0.0029909045780077575,0.0018471281509846449,0.002416016326852552,0.0018211944261565804
2493,0.0030333883389830588,0.0018883697921410203,0.0024901197972022637,0.0018953406251966953
2494,0.0030823559388518332,0.0019335028482601047,0.0024900227410450397,0.0018952911486849189
2495,0.0030545522891916336,0.0019081513164564967,0.0024622886726880853,0.0018676039762794971
2496,0.0030487180361524224,0.0019002902554348111,0.0025094136154463907,0.0019147776765748858
2497,0.0030578515850938856,0.00188741076271981,0.0024873858750149194,0.0018927997443825006
2498,0.003070800176821649,0.001908369129523635,0.0025455245344646917,0.0019509898265823722
2499,0.003037461718544364,0.001908748410642147,0.002540813572041676,0.0019463278586044908
2500,0.003068248386029154,0.0019238214008510113,0.0025519752738370847,0.0019575352780520916
2501,0.0030507196760736406,0.0019099654164165258,0.002388909141877979,0.0017945156432688236
2502,0.0029940024269744753,0.0018566778162494302,0.0024292914601139652,0.0018349429592490196
2503,0.0029715471607632935,0.0018195516895502806,0.0024303852304000902,0.0018360784742981195
2504,0.002947209447622299,0.0017995372181758285,0.0024273338259137565,0.0018330664606764913
2505,0.0029356096033006907,0.0018012193031609058,0.0024333175727264647,0.001839087693952024
2506,0.0029470788980834185,0.0018076287815347314,0.002450832494439141,0.0018566420767456293
2507,0.0029793385583907366,0.0018281664233654737,0.002403046682803138,0.0018088940996676683
2508,0.0029436802323907613,0.0018011012580245733,0.0023911656287290686,0.0017970494227483869
2509,0.002940283462405205,0.0018006089376285672,0.0023799101011894256,0.0017858347855508327
2510,0.0029432555031962695,0.0017986801685765386,0.002350433591757612,0.0017563968431204557
2511,0.0029333250131458044,0.0017848938005045056,0.0023403631338848635,0.0017463654512539506
2512,0.0029358717277646064,0.00179252028465271,0.0024310532339752037,0.0018370943143963814
2513,0.0029421763969585298,0.0018166678491979837,0.0023200354186904575,0.0017261171014979482
2514,0.002981146081350744,0.0018274672329425812,0.00242010779161383,0.0018262298544868827
2515,0.003016512205824256,0.001890713581815362,0.0024692559465666042,0.001875420450232923
2516,0.0030078709200024607,0.0018778200028464198,0.0024714434399951478,0.0018776513170450926
2517,0.0030343630844727157,0.0019014811841771007,0.002621519341183291,0.00202777236700058
2518,0.0030187909533269702,0.0019021456828340888,0.002445466256827736,0.0018517646240070462
2519,0.0029601682778447867,0.0018330829916521907,0.0023766543433408516,0.0017829989083111286
2520,0.0029330388121306897,0.0017923932755365968,0.0024256641878435277,0.0018320530652999878
2521,0.0029720119019038976,0.0018272268353030086,0.002479197354000999,0.0018856278620660305
2522,0.0029770440217107533,0.001831007655709982,0.002462771104079364,0.0018692470621317625
2523,0.002955735298804939,0.0018049066420644522,0.0023312958395221273,0.0017378133488819003
