name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC7747078,5854.4575,122.77750400000001,4.460340133175845,0.15406284145816065,39.276,0.309,-0.196519,0.011325293,3.789593518789488,0.0215216355482268,0,0,0
KIC2837475,6427.9272,145.82477,4.242383057378884,0.15796457604851444,75.72,0.129,0.00218411,0.0154638905,4.183049732519287,0.008128803463591187,0,0,0
KIC10025841,5949.0815,121.26288000000001,3.0230413616819902,0.10096214712462537,75.175,6.746,0.23454099999999997,0.008855682,4.1423109048198254,0.05126043215189047,0,0,0
KIC8408931,6093.7256,130.58047,10.472287948974742,0.3644946872905504,33.931999999999995,0.417,-0.014431,0.011729769,3.721515765431186,0.03419692131700805,0,0,0
KIC10079226,5943.348000000001,121.88241000000001,1.5818782689375144,0.0490263180748558,116.036,0.735,0.166021,0.009261983,4.363904432956397,0.013660509263136757,0,1,0
KIC10147635,5919.9473,122.35285,8.570867437630158,0.3075071284628432,37.12300000000001,0.364,0.04916445,0.016640842,3.741078971395192,0.008414700844139034,0,0,0
KIC9328372,6079.5166,128.02649,5.0632097172893085,0.2150895581266079,67.368,3.48,0.13186099999999998,0.010462075,4.085467570728795,0.046867383680068,0,0,0
KIC11082784,5696.291,116.10248,4.001510558247814,0.1672558278788019,49.485,1.6969999999999998,-0.168809,0.010150465,3.875697053022209,0.018703920875147943,0,0,0
KIC10322381,6134.3354,137.68622,2.428318521889034,0.07860059818908338,86.64399999999998,6.572,-0.294469,0.0150149055,4.185095009155076,0.03761697816094335,0,1,0
KIC12265063,5870.5176,123.0413,2.902978116727081,0.1020803664802492,67.875,2.498,-0.16487901,0.011182936000000001,4.073389343532752,0.07631655823632919,0,1,0
KIC9289275,5994.4995,124.45748,3.709522216409425,0.11317765816056725,66.78399999999999,0.272,0.129441,0.009848133,4.070610547342708,0.017517643871416085,0,0,0
KIC8656342,5872.1587,121.46595,3.0348479654111866,0.10862023024000322,71.368,1.167,-0.033710998,0.010193989,3.9578712101832014,0.09738518418867577,0,0,0
KIC8956017,6418.491,143.05023,5.436925672606527,0.20065935848068064,62.17,3.883,0.15881099999999998,0.013734194,4.061972993151479,0.034780896353254064,0,0,0
KIC7174707,5260.3135,98.15266,3.080960377014238,0.10228672460616606,47.315,0.073,0.040295452,0.007946957,3.839159217907284,0.007592758719961214,0,1,0
KIC5084157,5680.2544,111.55062,1.9770424652668432,0.06874939359616539,87.726,3.294,0.169101,0.007896855999999999,4.1975324253936765,0.012267260772532318,0,1,0
KIC6593620,5619.8994,114.14588,2.247451402956881,0.07247434638737138,67.665,1.7480000000000002,-0.25306898,0.010383683000000001,4.0469492607041735,0.02964389025956528,0,1,1
KIC10454113,6102.2159999999985,129.98744,2.8208880945983994,26602.55322209353,105.109,0.136,0.057812999999999996,0.011217693999999999,4.328470086975302,0.008752007331477888,1,0,0
KIC8241455,5985.5386,126.03406000000001,8.131088961513491,0.2843534968291266,41.89,0.723,-0.02540255,0.018986309,3.808667294582308,0.03655900269748871,0,0,0
