name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC11026764,5813.140005357503,116.26280010715006,3.6750334233051207,0.16275182672025146,50.545,0.363,0.059400003,0.008816737,3.8959423855254434,0.008566898748870356,0,0,0
KIC6508366,6661.743202008981,133.23486404017964,7.892453017257378,0.28216420394795794,51.732,0.081,-0.046845,0.013923841000000001,3.9492512086862175,0.008227984832976045,0,0,0
KIC11294717,5603.730559676556,112.07461119353113,3.630390742321413,0.14905752739299016,59.44,4.212,0.101344995,0.008172908000000001,3.9126576692458963,0.03510158944502678,0,1,0
KIC9512063,6147.128418324168,122.94256836648336,5.126792514113992,0.1564378919919056,49.893,0.207,-0.23920155,0.015292908999999999,3.873329011800253,0.009731276646920379,0,0,0
KIC4446300,5302.267843241149,106.04535686482299,2.9065772307569815,0.10082228774464363,50.025,0.469,-0.01181555,0.008621089,3.8566409706473923,0.016275494582228812,0,1,1
KIC9049593,6017.411509087851,120.34823018175705,2.556331080715399,0.08821584981365582,85.064,3.0780000000000003,0.261851,0.008756025,4.237134185950727,0.033898024494974296,0,0,0
KIC6863041,5777.469467266218,115.54938934532436,460.3164496596223,654.1323604706403,42.899,0.583,0.25176102,0.007358844399999998,3.841544229742407,0.023314927569759003,1,0,0
KIC5523099,5525.8798395905405,110.51759679181083,4.199396122318754,0.1564164424934784,42.617,1.426,-0.010872,0.0079946,3.798394508022808,0.019607895027809446,0,0,0
KIC7668623,6501.680526807727,130.03361053615453,9.635193142701947,0.3313880544976602,45.663,0.605,0.00042699999999999997,0.013650246000000001,3.8730952522994095,0.017163541487559667,0,0,0
KIC11723674,6318.091043873601,126.36182087747204,9.312643368688637,0.4484364408021033,40.971,1.241,0.040632002,0.013231123999999999,3.805872558262629,0.02783441919521419,0,0,0
KIC1435467,6240.42032432406,124.8084064864812,3.9394614902644247,0.12631494084306372,70.558,0.087,0.0059511,0.01178257,4.100811857493968,0.008677572714604875,0,0,0
KIC9025370,5990.223136498607,119.80446272997213,1.7307602128208293,0.06840960855119271,132.707,0.429,-0.072565004,0.008681239,4.416946774498534,0.009501900332434721,0,1,1
KIC8817551,5906.050880836283,118.1210176167257,6.026081664079612,0.21373917890818367,43.19,1.391,0.12358845,0.010424174,3.8081524920186176,0.0693517813457187,0,0,0
KIC12069127,6464.022989855981,129.28045979711962,8.512044838081112,0.3023077804023213,48.386,0.112,0.0931,0.013070523999999998,3.91092996727134,0.010391434688537685,0,0,0
KIC10972252,6378.121056347421,127.56242112694841,7.944786126219724,0.34899180897178184,44.45,0.933,-0.09251255,0.028172005,3.8711031842823487,0.02000361393252095,0,0,0
KIC10670371,5340.896563708467,106.81793127416935,8.683218978909402,0.4473679608590828,31.237,0.509,-0.09210855,0.0081926,3.656416063654904,0.009776525989378409,0,0,0
